,GEO_0,GEO_1,GEO_2,work_pop,agri,const,manuf,wholesale,retail,trnpwh,info,finance,prosrv,edu,accomm,othsrv,admin,agri_pct,const_pct,manuf_pct,wholesale_pct,retail_pct,trnpwh_pct,info_pct,finance_pct,prosrv_pct,edu_pct,accomm_pct,othsrv_pct,admin_pct
34,Ohio,Henry County,,13517,307,1096,3388,185,1293,838,179,662,701,2845,678,691,654,0.022712140267810904,0.08108308056521417,0.25064733298808906,0.013686468891026116,0.09565732041133387,0.06199600503070208,0.013242583413479322,0.04897536435599615,0.05186061996005031,0.21047569727010432,0.0501590589627876,0.05112081083080565,0.04838351705260043
35,Ohio,Highland County,,20045,613,1656,3753,252,2283,1705,285,587,1189,4989,1059,1054,620,0.030581192317286107,0.08261411823397356,0.18722873534547269,0.012571713644300325,0.11389373908705412,0.08505861810925418,0.014218009478672985,0.029284110750810676,0.05931653778997256,0.24888999750561236,0.05283112995759541,0.052581691194811674,0.030930406585183336
36,Ohio,Hocking County,,12208,149,1470,1557,208,1383,906,70,613,923,2519,1189,556,665,0.012205111402359109,0.12041284403669725,0.12753931847968544,0.01703800786369594,0.11328636959370904,0.07421363040629096,0.005733944954128441,0.0502129750982962,0.07560615989515072,0.20634010484927917,0.09739515072083879,0.04554390563564875,0.05447247706422018
37,Ohio,Holmes County,,20404,1165,2491,6217,754,2356,1031,52,784,979,2241,1267,696,371,0.05709664771613409,0.1220839051166438,0.3046951578121937,0.03695353852185846,0.11546755538129778,0.05052930797882768,0.002548519898059204,0.038423838463046464,0.04798078808076848,0.10983140560674377,0.0620956675161733,0.034110958635561656,0.018182709272691628
38,Ohio,Huron County,,27105,703,2988,6261,418,2548,1727,275,695,1796,5483,2276,858,1077,0.025936174137612986,0.11023796347537354,0.23099059214167128,0.015421508946688802,0.09400479616306955,0.06371518170079321,0.010145729570190002,0.02564102564102564,0.06626083748385907,0.20228740084855193,0.0839697472790998,0.031654676258992806,0.03973436635307139
39,Ohio,Jackson County,,14034,169,1333,2636,273,1808,676,108,789,820,3355,1132,435,500,0.012042183269203362,0.09498361122987031,0.18782955679065128,0.019452757588713124,0.1288299843237851,0.04816873307681345,0.007695596408721676,0.05622060709705002,0.058429528288442355,0.2390622773264928,0.08066125124697164,0.030996152201795638,0.03562776115148924
40,Ohio,Jefferson County,,28294,623,1614,2900,394,3947,2216,392,1463,2698,7372,2425,1084,1166,0.02201880257298367,0.05704389623241677,0.10249522867038949,0.013925213826252916,0.1394995405386301,0.07832049197709762,0.013854527461652647,0.051707075705096486,0.09535590584576235,0.2605499399165901,0.08570721707782569,0.038312009613345584,0.0412101505619566
41,Ohio,Knox County,,29424,612,2691,4217,654,2855,1215,467,1522,2484,7699,2584,1362,1062,0.020799347471451877,0.09145595432300163,0.14331837955410548,0.02222675367047308,0.09702963567156063,0.041292822185970635,0.015871397498640565,0.051726481783578034,0.08442088091353997,0.26165715062533984,0.0878194671016857,0.046288743882544864,0.036092985318107666
42,Ohio,Lake County,,122128,481,7237,24025,3280,13114,5679,1463,10217,11322,26654,8947,5664,4045,0.003938490763788812,0.05925750032752522,0.1967198349272894,0.026857067994235557,0.10737914319402594,0.04650039303026333,0.011979234901087384,0.08365812917594655,0.09270601336302896,0.2182464299751081,0.07325920345866632,0.04637757107297262,0.033120987816061834
43,Ohio,Lawrence County,,23924,225,1687,2750,535,2844,1527,249,827,2022,7945,1248,1056,1009,0.00940478180906203,0.07051496405283397,0.11494733322186926,0.022362481190436382,0.11887644206654406,0.06382711921083431,0.010407958535361979,0.034567798027085775,0.08451763919077078,0.3320932954355459,0.05216518976759739,0.04413977595719779,0.04217522153486039
44,Ohio,Licking County,,88722,686,6163,9685,1828,11623,5304,1429,7965,7554,20724,6867,4083,4811,0.007732016861657762,0.0694641689772548,0.1091612001532878,0.020603683415612813,0.13100471134555128,0.05978224115777372,0.016106489934852686,0.08977480219111382,0.0851423547710827,0.23358355312098464,0.07739906674781903,0.04602015283695138,0.054225558486057576
45,Ohio,Logan County,,21391,495,1177,5631,453,2257,1515,221,886,2029,3532,1633,786,776,0.023140573138235705,0.055023140573138236,0.2632415501846571,0.02117713056893086,0.10551166378383432,0.07082417839278202,0.0103314478051517,0.04141928848581179,0.09485297555046515,0.1651161703520172,0.07634051703987658,0.03674442522556215,0.03627693889953719
46,Ohio,Lorain County,,149776,662,9370,23626,3144,16977,7308,1986,8569,15311,36931,12497,5796,7599,0.004419933767759855,0.06256008973400277,0.1577422283944023,0.0209913470783036,0.11334926824057259,0.048792864010255316,0.013259801303279565,0.05721210340775558,0.10222599081294734,0.24657488516184167,0.08343793398141225,0.0386977886977887,0.05073576540967845
47,Ohio,Lucas County,,201387,776,9740,30759,5439,23863,13536,2637,8874,19109,51066,19550,9470,6568,0.0038532775203960535,0.0483645915575484,0.15273577738384306,0.027007701589476976,0.11849324931599359,0.06721387179907343,0.01309419178000566,0.04406441329380745,0.09488695893975281,0.25357148177389804,0.09707677258214284,0.047023889327513696,0.03261382313654804
48,Ohio,Madison County,,20902,481,1798,3014,535,2444,1933,186,1069,2101,3388,1520,875,1558,0.023012151947182088,0.08602047650942493,0.14419672758587695,0.025595636781169266,0.11692660989379007,0.09247918859439289,0.008898669983733613,0.05114343125059803,0.10051669696679744,0.1620897521768252,0.07272031384556502,0.04186202277294039,0.07453832169170414
49,Ohio,Mahoning County,,100629,391,6349,12191,2735,12021,5813,1492,6149,7933,27784,9741,4529,3501,0.0038855598286776176,0.06309314412346341,0.1211479792107643,0.02717904381440738,0.1194586053722088,0.05776664778542965,0.014826739806616383,0.06110564548986873,0.07883413330153335,0.27610331017897427,0.09680112094922935,0.04500690655775174,0.034791163581075035
50,Ohio,Marion County,,26310,512,1768,5666,269,3093,1001,408,1069,1735,6253,2132,1122,1282,0.019460281261877613,0.06719878373242114,0.2153553781832003,0.010224249334853669,0.11755986316989737,0.038046370201444316,0.015507411630558724,0.04063093880653744,0.06594450779171418,0.23766628658304828,0.08103382744203724,0.04264538198403649,0.048726719878373244
51,Ohio,Medina County,,96758,751,6621,13074,2324,11315,5895,1352,7895,9837,21392,7863,4468,3971,0.007761632113106927,0.06842845036069369,0.1351206101821038,0.024018685793422766,0.11694123483329544,0.06092519481593253,0.013973004816139233,0.08159532028359412,0.10166601211269352,0.22108766200210836,0.08126459827611153,0.04617706029475599,0.04104053411604208
52,Ohio,Meigs County,,8129,127,750,966,176,1203,845,95,258,429,1932,525,370,453,0.015623077869356624,0.0922622708820273,0.11883380489605118,0.02165087956698241,0.14798868249477182,0.10394882519375077,0.01168655431172346,0.031738221183417396,0.05277401894451962,0.23766760979210236,0.06458358961741911,0.045516053635133474,0.0557264116127445
53,Ohio,Mercer County,,21701,1123,1264,6213,468,2219,921,259,687,1142,4357,1310,1264,474,0.051748767337910694,0.05824616377125478,0.2863001704990553,0.021565826459610155,0.10225335238007464,0.04244044053269434,0.011934933874015022,0.03165752730288927,0.052624303027510255,0.2007741578729091,0.06036588175660108,0.05824616377125478,0.021842311414220543
54,Ohio,Miami County,,54560,714,3174,12630,1340,5223,2784,588,2560,4942,11312,4259,2754,2280,0.013086510263929619,0.05817448680351906,0.2314882697947214,0.024560117302052785,0.09572947214076247,0.05102639296187683,0.010777126099706744,0.0469208211143695,0.0905791788856305,0.20733137829912024,0.0780608504398827,0.050476539589442815,0.041788856304985335
55,Ohio,Monroe County,,5535,502,564,714,133,521,446,41,238,422,1261,201,243,249,0.0906955736224029,0.1018970189701897,0.12899728997289972,0.024028906955736225,0.09412827461607949,0.08057813911472449,0.007407407407407408,0.04299909665763324,0.07624209575429088,0.22782294489611563,0.036314363143631435,0.04390243902439024,0.044986449864498644
56,Ohio,Montgomery County,,254383,671,12958,33178,4821,27189,17012,3899,14652,28794,65135,22392,10328,13354,0.002637754881418963,0.050938938529697345,0.13042538219928218,0.018951738127154723,0.10688214228152039,0.06687553806661609,0.01532728209039126,0.05759818855819768,0.11319152616330494,0.2560509153520479,0.08802475008156992,0.04060019734023107,0.052495646328567555
57,Ohio,Morgan County,,5493,58,617,923,70,592,274,133,265,346,1330,362,239,284,0.010558893136719462,0.11232477698889495,0.1680320407791735,0.012743491716730384,0.10777352994720553,0.049881667576916075,0.02421263426178773,0.048243218641907885,0.06298925905698162,0.2421263426178773,0.06590205716366285,0.043509921718550885,0.05170216639359185
58,Ohio,Morrow County,,16978,472,1988,2731,429,1802,1006,209,831,1112,3997,810,807,784,0.027800683237130405,0.11709270821062552,0.1608552244080575,0.02526799387442573,0.10613735422311227,0.05925315113676523,0.012310048297797149,0.0489456944280834,0.06549652491459536,0.23542231122629284,0.04770879962304158,0.047532100365178465,0.04617740605489457
59,Ohio,Muskingum County,,39145,566,3224,4246,1064,5175,2962,574,1707,2612,10554,2968,1719,1774,0.014459062460084302,0.08236045471963213,0.10846851449738153,0.027180993741218545,0.13220079192744924,0.07566739047132456,0.014663430834078426,0.04360710180099629,0.06672627410908162,0.2696129773917486,0.07582066675182016,0.043913654361987485,0.045318686933197086
60,Ohio,Noble County,,4356,85,231,794,177,498,393,35,185,280,1107,193,152,226,0.019513314967860424,0.05303030303030303,0.182277318640955,0.040633608815427,0.11432506887052342,0.09022038567493113,0.008034894398530763,0.04247015610651974,0.0642791551882461,0.25413223140495866,0.04430670339761249,0.03489439853076217,0.05188246097337006
61,Ohio,Ottawa County,,18850,268,1576,3254,327,1731,1108,113,976,1412,4262,2047,969,807,0.014217506631299734,0.08360742705570291,0.1726259946949602,0.017347480106100797,0.09183023872679046,0.058779840848806365,0.0059946949602122015,0.05177718832891247,0.07490716180371353,0.22610079575596817,0.10859416445623342,0.05140583554376658,0.04281167108753316
62,Ohio,Paulding County,,9031,496,568,2593,217,894,357,55,252,384,2172,466,323,254,0.05492193555530949,0.06289447458753183,0.2871221348687853,0.024028346805447902,0.09899235965009412,0.03953050603476913,0.0060901339829476245,0.02790388661277821,0.04252020817185251,0.24050492747204075,0.051600044291883515,0.035765695936219685,0.02812534603033994
63,Ohio,Perry County,,15531,197,1707,2171,200,1630,1418,133,723,1127,3752,813,624,1036,0.012684308801751336,0.10990921383040371,0.13978494623655913,0.012877470864722169,0.10495138754748568,0.09130126843088017,0.008563518125040243,0.04655205717597064,0.07256454832270942,0.2415813534221879,0.052346919065095615,0.04017770909793317,0.06670529907926083
64,Ohio,Pickaway County,,27549,555,2767,2702,679,3240,2204,295,1624,2497,5817,1817,1224,2128,0.020145921812043995,0.10043921739446078,0.09807978511016734,0.024646992631311482,0.11760862463247304,0.0800029039166576,0.010708192674870231,0.05894950814911612,0.09063849867508803,0.211151039965153,0.06595520708555665,0.04442992486115648,0.07724418309194526
65,Ohio,Pike County,,10394,118,701,1290,116,1172,795,84,293,594,3063,1152,414,602,0.011352703482778526,0.06744275543582837,0.12411006349817202,0.011160284779680585,0.11275736001539349,0.0764864344814316,0.008081585530113526,0.028189340003848373,0.05714835482008851,0.29468924379449685,0.11083317298441409,0.03983067154127381,0.05791802963248028
66,Ohio,Portage County,,83040,1343,5180,13239,1835,10090,3851,950,3999,8218,20270,8437,3309,2319,0.016172928709055876,0.062379576107899806,0.1594291907514451,0.022097784200385356,0.12150770712909441,0.0463752408477842,0.011440269749518304,0.04815751445086705,0.09896435452793834,0.24409922928709055,0.10160163776493256,0.039848265895953756,0.027926300578034684
67,Ohio,Preble County,,19671,525,1698,4543,257,2037,1004,227,582,1154,4265,1465,976,938,0.026689034619490622,0.08631996339789538,0.2309491129073255,0.013064917899445885,0.1035534543236236,0.05103960144374968,0.011539830206903563,0.02958670123532103,0.05866503990646129,0.2168166336231,0.07447511565248335,0.049616186264043516,0.047684408520156575
68,Ohio,Putnam County,,16943,500,1176,4310,416,1504,627,88,719,1157,4365,833,649,599,0.029510712388597062,0.06940919553798029,0.2543823407897067,0.024552912707312753,0.08876822286489996,0.037006433335300716,0.005193885380393083,0.04243640441480257,0.0682877884672136,0.25762851915245233,0.049164846839402705,0.03830490468039899,0.03535383344153928
69,Ohio,Richland County,,53881,741,3475,11112,1161,6672,2774,791,2034,3361,12840,4413,2426,2081,0.01375252872069932,0.06449397746886658,0.20623225255655983,0.021547484270893265,0.12382843674022383,0.051483825467233346,0.014680499619531932,0.03774985616451068,0.062378203819528216,0.23830292682021492,0.08190271153096639,0.04502514801135837,0.03862214880941334
70,Ohio,Ross County,,32114,339,2184,5847,486,3671,1850,412,1160,2056,8011,3033,1219,1846,0.010556143737933612,0.06800772248863424,0.18207012517904964,0.015133586597745531,0.1143115152270038,0.05760727408606838,0.012829295634302797,0.036121317805318555,0.06402192190321979,0.24945506632621287,0.0944447904340786,0.03795852276265803,0.05748271781777418
71,Ohio,Sandusky County,,26847,543,1766,7102,412,2721,1541,256,885,1581,5619,2875,1014,532,0.020225723544530116,0.06578016165679591,0.2645360747942042,0.015346221179275152,0.10135210638060119,0.05739933698364808,0.009535516072559317,0.03296457704771483,0.05888926136998547,0.20929712817074533,0.10708831526800015,0.03776958319365292,0.019815994338287332
72,Ohio,Scioto County,,27316,252,2018,2882,387,3541,1634,370,1282,1868,8647,2001,1163,1271,0.00922536242495241,0.07387611656172206,0.10550593059013033,0.014167520866891199,0.1296309855030019,0.05981842143798506,0.013545174989017425,0.04693220090789281,0.0683848294040123,0.3165544003514424,0.0732537706838483,0.04257577976277639,0.04652950651632743
73,Ohio,Seneca County,,26549,589,1565,7022,509,2475,1359,364,885,1447,6082,2496,932,824,0.022185393046819088,0.05894760631285548,0.2644920712644544,0.019172096877471845,0.09322385023918038,0.05118836867678632,0.013710497570529964,0.033334588873403896,0.05450299446306829,0.22908584127462428,0.09401484048363404,0.0351049003728954,0.03103695054427662
74,Ohio,Shelby County,,23761,626,1802,8541,355,1655,807,87,610,1140,4787,1549,1242,560,0.02634569252135853,0.07583855898320778,0.35945456841042045,0.014940448634316738,0.06965195067547662,0.03396321703632002,0.003661462059677623,0.02567232018854425,0.04797777871301713,0.20146458482387106,0.06519085897058205,0.05227052733470813,0.023568031648499643
75,Ohio,Stark County,,179468,1672,11439,30048,4379,21514,10044,2247,9959,15098,43837,15578,8332,5321,0.009316424097889317,0.06373838232999755,0.16742817661087214,0.024399893017139546,0.11987652394855908,0.0559654088751198,0.012520337887534268,0.05549178683665054,0.08412641808010342,0.24426081529854904,0.0868009895914592,0.046426103817950835,0.029648739608175274
76,Ohio,Summit County,,268452,917,16237,38572,7496,31047,14459,3607,17400,28924,66071,21939,13017,8766,0.0034158806788550655,0.06048381088611744,0.14368304203358515,0.027923055145798875,0.11565196012695007,0.053860652928642734,0.013436294011592388,0.06481605650172098,0.10774365622159641,0.2461184867313337,0.08172410710294578,0.04848911537258057,0.03265388225828081
77,Ohio,Trumbull County,,86649,655,6120,15660,1650,10512,5192,1242,3542,6412,20380,8266,4173,2845,0.007559233228311925,0.07062978222483814,0.18072914863414466,0.019042343246892635,0.12131703770383963,0.059919906750222164,0.014333691098570094,0.04087756350332952,0.07399969993883368,0.2352017911343466,0.09539636925988759,0.04815981719350483,0.03283361608327851
78,Ohio,Tuscarawas County,,42856,1092,3596,9690,794,4561,1836,469,2019,3586,8529,3310,2395,979,0.025480679484786262,0.08390890423744633,0.22610602949411984,0.01852716072428598,0.10642617136456972,0.042841142430464815,0.010943625163337689,0.047111256300168006,0.08367556468172485,0.19901530707485532,0.07723539294381183,0.055884823595295875,0.02284394250513347
79,Ohio,Union County,,35290,546,1754,6198,1244,3177,1843,397,2815,4518,7343,1925,1377,2153,0.015471805043921791,0.04970246528761689,0.17563049022385946,0.03525077925758005,0.09002550297534713,0.05222442618305469,0.011249645792009069,0.07976763955794842,0.12802493624256164,0.20807594219325587,0.05454803060357041,0.03901955228109946,0.06100878435817512
