,GEO_0,GEO_1,GEO_2,pop,LT18_0_disab,18to64_0_disab,GT64_0_disab,disable_pct
448,Tennessee,Gibson County,Census Tract 9665.02,3213,657,1428,272,0.2664
449,Tennessee,Gibson County,Census Tract 9666,1802,385,943,129,0.1915
450,Tennessee,Gibson County,Census Tract 9667.01,2222,448,791,238,0.3353
451,Tennessee,Gibson County,Census Tract 9667.02,2735,543,1251,304,0.2329
452,Tennessee,Gibson County,Census Tract 9668,1046,129,522,111,0.2715
453,Tennessee,Gibson County,Census Tract 9669,2575,586,1223,155,0.2373
454,Tennessee,Gibson County,Census Tract 9670.01,3491,576,1383,506,0.2939
455,Tennessee,Gibson County,Census Tract 9670.02,2958,559,1623,190,0.1981
456,Tennessee,Gibson County,Census Tract 9671,8969,2481,4622,530,0.149
457,Tennessee,Gibson County,Census Tract 9673,893,117,550,98,0.1433
458,Tennessee,Gibson County,Census Tract 9674,3403,761,1645,375,0.1828
459,Tennessee,Gibson County,Census Tract 9801,0,0,0,0,
460,Tennessee,Giles County,Census Tract 9201,3531,645,1600,551,0.2082
461,Tennessee,Giles County,Census Tract 9202,4625,965,2160,586,0.1976
462,Tennessee,Giles County,Census Tract 9203.01,4590,937,2508,641,0.1098
463,Tennessee,Giles County,Census Tract 9203.02,1735,311,882,167,0.2161
464,Tennessee,Giles County,Census Tract 9204,3093,636,1585,259,0.1982
465,Tennessee,Giles County,Census Tract 9205,5095,1141,2436,783,0.1443
466,Tennessee,Giles County,Census Tract 9206,2805,441,1769,239,0.1269
467,Tennessee,Giles County,Census Tract 9207,1799,341,875,212,0.2062
468,Tennessee,Giles County,Census Tract 9208,2994,575,1237,464,0.2398
469,Tennessee,Grainger County,Census Tract 5001,4210,718,2022,500,0.2304
470,Tennessee,Grainger County,Census Tract 5002,5459,1276,2654,511,0.1865
471,Tennessee,Grainger County,Census Tract 5003.01,3137,577,1406,470,0.218
472,Tennessee,Grainger County,Census Tract 5003.02,3269,408,1333,713,0.2493
473,Tennessee,Grainger County,Census Tract 5004.01,2931,567,1408,318,0.2177
474,Tennessee,Grainger County,Census Tract 5004.02,5086,625,2671,619,0.2302
475,Tennessee,Greene County,Census Tract 901,6206,1343,2605,425,0.2954
476,Tennessee,Greene County,Census Tract 902,3720,454,2088,546,0.1699
477,Tennessee,Greene County,Census Tract 903,5967,1001,2603,867,0.2507
478,Tennessee,Greene County,Census Tract 904,4977,862,2364,739,0.2033
479,Tennessee,Greene County,Census Tract 905.01,5300,856,2932,421,0.2058
480,Tennessee,Greene County,Census Tract 905.02,1332,134,672,248,0.2087
481,Tennessee,Greene County,Census Tract 906,4234,804,2143,483,0.1899
482,Tennessee,Greene County,Census Tract 907,2570,415,1193,195,0.2984
483,Tennessee,Greene County,Census Tract 908,4872,769,2633,409,0.2178
484,Tennessee,Greene County,Census Tract 909,4981,699,2491,921,0.1747
485,Tennessee,Greene County,Census Tract 910.01,4206,768,1898,667,0.2076
486,Tennessee,Greene County,Census Tract 910.02,4295,1150,2117,438,0.1374
487,Tennessee,Greene County,Census Tract 911,3534,593,1298,845,0.2258
488,Tennessee,Greene County,Census Tract 912,3742,731,1424,262,0.3541
489,Tennessee,Greene County,Census Tract 913,4675,935,1966,537,0.2646
490,Tennessee,Greene County,Census Tract 914,2685,323,1093,376,0.3326
491,Tennessee,Greene County,Census Tract 915,3460,627,1396,750,0.1986
492,Tennessee,Grundy County,Census Tract 9550,2962,443,1455,273,0.267
493,Tennessee,Grundy County,Census Tract 9551,1889,383,803,250,0.2398
494,Tennessee,Grundy County,Census Tract 9552,4038,851,1613,494,0.2675
495,Tennessee,Grundy County,Census Tract 9553,4760,1058,2049,584,0.2246
496,Tennessee,Hamblen County,Census Tract 1001,6422,1513,3165,340,0.2186
497,Tennessee,Hamblen County,Census Tract 1002,6213,1586,2973,658,0.1603
498,Tennessee,Hamblen County,Census Tract 1003,3714,1208,1616,52,0.2256
499,Tennessee,Hamblen County,Census Tract 1004,6196,1300,2881,596,0.229
500,Tennessee,Hamblen County,Census Tract 1005,3056,509,1392,421,0.2402
501,Tennessee,Hamblen County,Census Tract 1006,7550,1615,3747,565,0.215
502,Tennessee,Hamblen County,Census Tract 1007,5914,1198,3153,500,0.1797
503,Tennessee,Hamblen County,Census Tract 1008,3126,824,1310,311,0.2179
504,Tennessee,Hamblen County,Census Tract 1009,5656,1428,3094,640,0.0873
505,Tennessee,Hamblen County,Census Tract 1010,5462,1044,2525,500,0.255
506,Tennessee,Hamblen County,Census Tract 1011,5165,990,2400,726,0.2031
507,Tennessee,Hamblen County,Census Tract 1012,6631,1492,3340,768,0.1555
508,Tennessee,Hamilton County,Census Tract 4,3018,667,1488,359,0.167
509,Tennessee,Hamilton County,Census Tract 6,3456,948,1994,406,0.0312
510,Tennessee,Hamilton County,Census Tract 7,4590,1140,2714,406,0.0719
511,Tennessee,Hamilton County,Census Tract 8,1960,234,1240,299,0.0954
512,Tennessee,Hamilton County,Census Tract 11,1835,357,1136,128,0.1166
513,Tennessee,Hamilton County,Census Tract 12,3249,824,1639,216,0.1754
514,Tennessee,Hamilton County,Census Tract 13,2124,516,1202,99,0.1445
515,Tennessee,Hamilton County,Census Tract 14,1992,487,1173,33,0.1501
516,Tennessee,Hamilton County,Census Tract 16,2892,568,1089,573,0.2289
517,Tennessee,Hamilton County,Census Tract 18,2799,490,1676,253,0.1358
518,Tennessee,Hamilton County,Census Tract 19,4363,1620,1860,155,0.1669
519,Tennessee,Hamilton County,Census Tract 20,2488,540,1446,255,0.0993
520,Tennessee,Hamilton County,Census Tract 23,1734,636,912,36,0.0865
521,Tennessee,Hamilton County,Census Tract 24,4660,1497,1953,324,0.1901
522,Tennessee,Hamilton County,Census Tract 25,4572,1686,2196,318,0.0814
523,Tennessee,Hamilton County,Census Tract 26,2930,1086,1381,146,0.1082
524,Tennessee,Hamilton County,Census Tract 28,3714,693,1894,551,0.1551
525,Tennessee,Hamilton County,Census Tract 29,2711,481,1583,334,0.1155
526,Tennessee,Hamilton County,Census Tract 30,2228,658,1100,129,0.1531
527,Tennessee,Hamilton County,Census Tract 31,1813,21,1514,69,0.1153
528,Tennessee,Hamilton County,Census Tract 32,3820,931,1573,443,0.2285
529,Tennessee,Hamilton County,Census Tract 33,7332,1397,3974,906,0.1439
530,Tennessee,Hamilton County,Census Tract 34,4869,1248,2552,173,0.184
531,Tennessee,Hamilton County,Census Tract 101.01,7036,1623,3408,1353,0.0927
532,Tennessee,Hamilton County,Census Tract 101.03,4287,821,2298,764,0.0942
533,Tennessee,Hamilton County,Census Tract 101.04,4181,812,2137,455,0.1858
534,Tennessee,Hamilton County,Census Tract 102.01,4507,906,2292,656,0.1449
535,Tennessee,Hamilton County,Census Tract 102.02,4483,969,2021,474,0.2273
536,Tennessee,Hamilton County,Census Tract 103.03,3354,668,1938,335,0.1231
537,Tennessee,Hamilton County,Census Tract 103.04,5589,1212,3143,608,0.112
538,Tennessee,Hamilton County,Census Tract 103.05,3952,741,2183,446,0.1473
539,Tennessee,Hamilton County,Census Tract 103.06,3626,698,1998,430,0.1379
540,Tennessee,Hamilton County,Census Tract 103.08,2990,491,1403,449,0.2164
541,Tennessee,Hamilton County,Census Tract 103.09,2837,418,1482,246,0.2436
542,Tennessee,Hamilton County,Census Tract 104.11,8123,1715,4081,1097,0.1514
543,Tennessee,Hamilton County,Census Tract 104.12,4458,833,2327,455,0.1891
544,Tennessee,Hamilton County,Census Tract 104.13,4456,762,2572,541,0.1304
545,Tennessee,Hamilton County,Census Tract 104.31,7027,1357,3594,1237,0.1194
546,Tennessee,Hamilton County,Census Tract 104.32,7516,1005,3957,1465,0.1449
547,Tennessee,Hamilton County,Census Tract 104.33,5555,1479,2439,658,0.1762
548,Tennessee,Hamilton County,Census Tract 104.34,2782,514,1522,353,0.1413
549,Tennessee,Hamilton County,Census Tract 104.35,5306,1122,2734,538,0.1719
550,Tennessee,Hamilton County,Census Tract 105.01,5920,1124,3665,448,0.1154
551,Tennessee,Hamilton County,Census Tract 105.02,3449,605,1952,459,0.1255
552,Tennessee,Hamilton County,Census Tract 106,2865,387,1453,256,0.2684
553,Tennessee,Hamilton County,Census Tract 107,2989,429,1827,317,0.1392
554,Tennessee,Hamilton County,Census Tract 108,4421,675,2838,280,0.142
555,Tennessee,Hamilton County,Census Tract 109.01,2202,195,1524,144,0.154
556,Tennessee,Hamilton County,Census Tract 109.02,794,187,397,111,0.1247
557,Tennessee,Hamilton County,Census Tract 109.04,2321,216,1370,193,0.2335
558,Tennessee,Hamilton County,Census Tract 109.05,4458,818,2496,456,0.1543
559,Tennessee,Hamilton County,Census Tract 110.01,2447,630,942,299,0.2354
560,Tennessee,Hamilton County,Census Tract 110.03,3954,1109,1928,565,0.089
561,Tennessee,Hamilton County,Census Tract 110.04,4035,1192,1954,556,0.0825
562,Tennessee,Hamilton County,Census Tract 111,6472,1575,3045,1255,0.0922
563,Tennessee,Hamilton County,Census Tract 112.03,7611,1216,4957,722,0.0941
564,Tennessee,Hamilton County,Census Tract 112.04,5560,1082,3013,814,0.1171
565,Tennessee,Hamilton County,Census Tract 112.05,9087,2233,4810,1359,0.0754
566,Tennessee,Hamilton County,Census Tract 112.06,4875,954,2738,606,0.1184
567,Tennessee,Hamilton County,Census Tract 113.11,8749,1656,4834,988,0.1453
568,Tennessee,Hamilton County,Census Tract 113.14,5776,1269,3145,805,0.0964
569,Tennessee,Hamilton County,Census Tract 113.21,7470,1466,3984,1079,0.126
570,Tennessee,Hamilton County,Census Tract 113.23,4934,616,2382,1156,0.1581
571,Tennessee,Hamilton County,Census Tract 113.24,4140,681,2368,811,0.0676
572,Tennessee,Hamilton County,Census Tract 113.25,6738,1685,3293,1143,0.0916
573,Tennessee,Hamilton County,Census Tract 113.26,5923,858,3659,876,0.0895
574,Tennessee,Hamilton County,Census Tract 114.02,5936,1027,3520,746,0.1083
575,Tennessee,Hamilton County,Census Tract 114.11,3909,457,2414,583,0.1164
576,Tennessee,Hamilton County,Census Tract 114.13,8113,1502,4381,1168,0.1309
577,Tennessee,Hamilton County,Census Tract 114.42,2685,552,1063,505,0.2104
578,Tennessee,Hamilton County,Census Tract 114.44,3432,457,1489,501,0.287
579,Tennessee,Hamilton County,Census Tract 114.45,4222,630,2500,449,0.1523
580,Tennessee,Hamilton County,Census Tract 114.46,5197,1108,3141,378,0.1097
581,Tennessee,Hamilton County,Census Tract 114.47,8405,1930,4782,913,0.0928
582,Tennessee,Hamilton County,Census Tract 114.48,3996,655,2449,316,0.1441
583,Tennessee,Hamilton County,Census Tract 114.49,2264,308,1101,402,0.2001
584,Tennessee,Hamilton County,Census Tract 116,6135,1065,3418,573,0.1759
585,Tennessee,Hamilton County,Census Tract 117,4751,933,2684,475,0.1387
586,Tennessee,Hamilton County,Census Tract 118,6555,1290,3597,723,0.1442
587,Tennessee,Hamilton County,Census Tract 119,1589,348,740,228,0.1718
588,Tennessee,Hamilton County,Census Tract 120,2111,508,921,461,0.1047
589,Tennessee,Hamilton County,Census Tract 121,6120,994,3023,1271,0.1359
590,Tennessee,Hamilton County,Census Tract 122,1847,338,986,144,0.2052
591,Tennessee,Hamilton County,Census Tract 123,5157,1720,2248,371,0.1586
592,Tennessee,Hamilton County,Census Tract 124,5904,233,4895,134,0.1087
593,Tennessee,Hamilton County,Census Tract 9801,0,0,0,0,
594,Tennessee,Hamilton County,Census Tract 9802,0,0,0,0,
595,Tennessee,Hancock County,Census Tract 9605,2704,480,1226,412,0.2167
596,Tennessee,Hancock County,Census Tract 9606,4018,883,1708,472,0.2377
597,Tennessee,Hardeman County,Census Tract 9501,3801,931,1641,572,0.1728
598,Tennessee,Hardeman County,Census Tract 9502,2569,509,1115,265,0.2647
599,Tennessee,Hardeman County,Census Tract 9503,3996,1121,1925,400,0.1376
600,Tennessee,Hardeman County,Census Tract 9504,4770,893,2256,583,0.2176
601,Tennessee,Hardeman County,Census Tract 9505,4292,926,1925,464,0.2276
602,Tennessee,Hardeman County,Census Tract 9506,2457,268,1026,285,0.3573
603,Tennessee,Hardin County,Census Tract 9201,3870,637,1980,423,0.2145
604,Tennessee,Hardin County,Census Tract 9202,5027,883,2329,861,0.1898
605,Tennessee,Hardin County,Census Tract 9203,3783,787,1933,487,0.1523
606,Tennessee,Hardin County,Census Tract 9204.01,2066,695,768,206,0.1922
607,Tennessee,Hardin County,Census Tract 9204.02,3088,708,1347,322,0.2302
608,Tennessee,Hardin County,Census Tract 9205.01,4227,765,2124,512,0.1954
609,Tennessee,Hardin County,Census Tract 9205.02,1531,267,644,198,0.2756
610,Tennessee,Hardin County,Census Tract 9206,3280,405,1725,638,0.1561
611,Tennessee,Hawkins County,Census Tract 501,3911,593,1981,527,0.2071
612,Tennessee,Hawkins County,Census Tract 502,5272,1101,2641,559,0.1842
613,Tennessee,Hawkins County,Census Tract 503.01,4447,928,2080,447,0.2231
614,Tennessee,Hawkins County,Census Tract 503.02,3889,703,1443,479,0.325
615,Tennessee,Hawkins County,Census Tract 504,5971,853,2960,586,0.2633
616,Tennessee,Hawkins County,Census Tract 505.01,3947,611,1592,589,0.2926
617,Tennessee,Hawkins County,Census Tract 505.02,3649,631,1684,688,0.177
618,Tennessee,Hawkins County,Census Tract 505.03,4513,1014,2256,591,0.1445
619,Tennessee,Hawkins County,Census Tract 506.01,5916,1171,2984,815,0.1599
620,Tennessee,Hawkins County,Census Tract 506.02,3819,698,1596,706,0.2145
621,Tennessee,Hawkins County,Census Tract 507,3376,564,1665,309,0.2482
622,Tennessee,Hawkins County,Census Tract 508,5349,953,2672,632,0.2042
623,Tennessee,Hawkins County,Census Tract 509,3339,670,1641,307,0.2159
624,Tennessee,Haywood County,Census Tract 9301,2641,632,1244,283,0.1825
625,Tennessee,Haywood County,Census Tract 9302,1542,296,592,230,0.275
626,Tennessee,Haywood County,Census Tract 9303.01,4099,723,1876,581,0.2242
627,Tennessee,Haywood County,Census Tract 9303.02,2557,552,1049,252,0.2753
628,Tennessee,Haywood County,Census Tract 9304,3722,908,1807,246,0.2045
629,Tennessee,Haywood County,Census Tract 9305,2700,380,1290,286,0.2756
630,Tennessee,Henderson County,Census Tract 9750,2802,465,1445,378,0.1834
631,Tennessee,Henderson County,Census Tract 9751,3560,753,1623,410,0.2174
632,Tennessee,Henderson County,Census Tract 9752,5075,1089,2520,425,0.2051
633,Tennessee,Henderson County,Census Tract 9753.01,3256,953,1638,375,0.0891
634,Tennessee,Henderson County,Census Tract 9753.02,4425,1003,2426,463,0.1205
635,Tennessee,Henderson County,Census Tract 9754,4211,644,2310,530,0.1726
636,Tennessee,Henderson County,Census Tract 9755,4295,1025,2097,582,0.1376
637,Tennessee,Henry County,Census Tract 9690.01,2014,159,939,392,0.2602
638,Tennessee,Henry County,Census Tract 9690.02,2214,448,1120,349,0.1341
639,Tennessee,Henry County,Census Tract 9691,3229,588,1447,379,0.2524
640,Tennessee,Henry County,Census Tract 9692,2077,480,845,198,0.2667
641,Tennessee,Henry County,Census Tract 9693,2748,709,1334,253,0.1645
642,Tennessee,Henry County,Census Tract 9694,2232,524,998,220,0.2195
643,Tennessee,Henry County,Census Tract 9695.01,1904,326,828,314,0.229
644,Tennessee,Henry County,Census Tract 9695.02,3360,766,1573,472,0.1634
645,Tennessee,Henry County,Census Tract 9696.01,2730,497,1194,441,0.219
646,Tennessee,Henry County,Census Tract 9696.02,4646,610,2408,814,0.1752
647,Tennessee,Henry County,Census Tract 9697,2433,363,1122,317,0.2594
648,Tennessee,Henry County,Census Tract 9698,2437,575,1066,235,0.2302
649,Tennessee,Hickman County,Census Tract 9501,5838,1338,2904,511,0.1859
650,Tennessee,Hickman County,Census Tract 9502.01,3502,641,1934,297,0.1799
651,Tennessee,Hickman County,Census Tract 9502.02,3772,870,1688,372,0.2232
652,Tennessee,Hickman County,Census Tract 9503.01,2809,665,1437,296,0.1463
653,Tennessee,Hickman County,Census Tract 9503.02,4763,910,2408,601,0.1772
654,Tennessee,Hickman County,Census Tract 9504,2058,411,1035,260,0.171
655,Tennessee,Hickman County,Census Tract 9505,1325,252,550,186,0.2543
656,Tennessee,Houston County,Census Tract 1201,3012,560,1404,374,0.2238
657,Tennessee,Houston County,Census Tract 1202,1888,419,942,225,0.16
658,Tennessee,Houston County,Census Tract 1203,3277,678,1528,420,0.1987
659,Tennessee,Humphreys County,Census Tract 1301,5564,1349,2530,801,0.1589
660,Tennessee,Humphreys County,Census Tract 1302,2584,677,1081,231,0.2303
661,Tennessee,Humphreys County,Census Tract 1303,5071,519,2678,806,0.2106
662,Tennessee,Humphreys County,Census Tract 1304,2505,357,1305,316,0.2104
663,Tennessee,Humphreys County,Census Tract 1305,3144,758,1580,255,0.1753
664,Tennessee,Jackson County,Census Tract 9601,1789,361,827,189,0.2303
665,Tennessee,Jackson County,Census Tract 9602,2692,362,1160,463,0.2626
666,Tennessee,Jackson County,Census Tract 9603,5666,1100,2522,834,0.2136
667,Tennessee,Jackson County,Census Tract 9604,1726,214,744,254,0.2978
668,Tennessee,Jefferson County,Census Tract 701.01,2260,331,1045,461,0.1872
669,Tennessee,Jefferson County,Census Tract 701.02,4892,871,2316,646,0.2165
670,Tennessee,Jefferson County,Census Tract 702,5050,736,2681,463,0.2317
671,Tennessee,Jefferson County,Census Tract 703,6808,1297,3973,409,0.1658
672,Tennessee,Jefferson County,Census Tract 704,4484,1065,2507,390,0.1164
673,Tennessee,Jefferson County,Census Tract 705,6463,1392,3291,831,0.1468
674,Tennessee,Jefferson County,Census Tract 706,5260,1197,2330,485,0.2373
675,Tennessee,Jefferson County,Census Tract 707.01,4204,879,2283,369,0.1601
676,Tennessee,Jefferson County,Census Tract 707.02,3857,408,1951,825,0.1745
677,Tennessee,Jefferson County,Census Tract 708.01,4170,552,2119,682,0.1959
678,Tennessee,Jefferson County,Census Tract 708.02,3587,554,1766,592,0.1882
679,Tennessee,Jefferson County,Census Tract 709,5081,803,2281,683,0.2586
680,Tennessee,Johnson County,Census Tract 9560,1138,136,553,210,0.21
681,Tennessee,Johnson County,Census Tract 9561,2536,438,1179,398,0.2054
682,Tennessee,Johnson County,Census Tract 9562,2464,426,1183,310,0.2212
683,Tennessee,Johnson County,Census Tract 9563,6045,904,3031,957,0.1907
684,Tennessee,Johnson County,Census Tract 9564,4381,835,2096,662,0.1799
685,Tennessee,Knox County,Census Tract 1,2529,90,1819,194,0.1684
686,Tennessee,Knox County,Census Tract 8,4950,189,4214,196,0.0709
687,Tennessee,Knox County,Census Tract 9.01,2032,17,1857,0,0.0778
688,Tennessee,Knox County,Census Tract 9.02,4226,20,3925,0,0.0665
689,Tennessee,Knox County,Census Tract 14,2113,423,1085,110,0.2343
690,Tennessee,Knox County,Census Tract 15,3142,391,2227,112,0.1311
691,Tennessee,Knox County,Census Tract 16,3075,438,1564,486,0.1909
692,Tennessee,Knox County,Census Tract 17,2616,475,1455,188,0.1904
693,Tennessee,Knox County,Census Tract 18,2217,345,1357,264,0.1132
694,Tennessee,Knox County,Census Tract 19,1575,447,784,118,0.1435
695,Tennessee,Knox County,Census Tract 20,3495,1102,1607,205,0.1662
696,Tennessee,Knox County,Census Tract 21,2790,773,1550,205,0.0939
697,Tennessee,Knox County,Census Tract 22,3907,921,2264,423,0.0765
698,Tennessee,Knox County,Census Tract 23,3559,598,2258,246,0.1284
699,Tennessee,Knox County,Census Tract 24,5028,1013,3158,283,0.1142
700,Tennessee,Knox County,Census Tract 26,2796,908,1605,32,0.0898
701,Tennessee,Knox County,Census Tract 27,2661,857,1334,170,0.1127
702,Tennessee,Knox County,Census Tract 28,5067,1437,2810,140,0.1342
703,Tennessee,Knox County,Census Tract 29,3513,1072,1665,129,0.1842
704,Tennessee,Knox County,Census Tract 30,4790,756,2669,584,0.163
705,Tennessee,Knox County,Census Tract 31,2925,408,1522,380,0.2103
706,Tennessee,Knox County,Census Tract 32,3424,700,1652,418,0.191
707,Tennessee,Knox County,Census Tract 33,2262,474,1139,343,0.1353
708,Tennessee,Knox County,Census Tract 34,3794,507,2334,441,0.1349
709,Tennessee,Knox County,Census Tract 35.01,2751,359,1454,642,0.1076
710,Tennessee,Knox County,Census Tract 35.02,2842,282,2247,101,0.0746
711,Tennessee,Knox County,Census Tract 37,3141,519,1690,191,0.2359
712,Tennessee,Knox County,Census Tract 38.01,4490,734,2515,352,0.198
713,Tennessee,Knox County,Census Tract 38.02,3448,520,1990,328,0.1769
714,Tennessee,Knox County,Census Tract 39.01,4103,810,2459,438,0.0965
715,Tennessee,Knox County,Census Tract 39.02,2686,492,1212,229,0.2803
716,Tennessee,Knox County,Census Tract 40,4744,620,2840,509,0.1634
717,Tennessee,Knox County,Census Tract 41,5019,788,2952,491,0.157
718,Tennessee,Knox County,Census Tract 42,3094,464,1778,282,0.1842
719,Tennessee,Knox County,Census Tract 43,3121,465,1754,485,0.1336
720,Tennessee,Knox County,Census Tract 44.01,5116,938,2437,1082,0.1288
721,Tennessee,Knox County,Census Tract 44.03,5220,875,3067,659,0.1186
722,Tennessee,Knox County,Census Tract 44.04,4139,551,2680,583,0.0785
723,Tennessee,Knox County,Census Tract 45.01,3062,538,2135,253,0.0444
724,Tennessee,Knox County,Census Tract 45.02,3859,675,2022,693,0.1215
725,Tennessee,Knox County,Census Tract 46.06,7837,2080,4314,727,0.0914
726,Tennessee,Knox County,Census Tract 46.07,6199,1473,3684,362,0.1097
727,Tennessee,Knox County,Census Tract 46.08,2460,411,1382,302,0.1484
728,Tennessee,Knox County,Census Tract 46.09,5052,1210,2924,460,0.0907
729,Tennessee,Knox County,Census Tract 46.10,3944,520,2818,167,0.1113
730,Tennessee,Knox County,Census Tract 46.11,4692,1159,2277,687,0.1213
731,Tennessee,Knox County,Census Tract 46.12,3130,661,2079,184,0.0658
732,Tennessee,Knox County,Census Tract 46.13,5496,1106,3298,559,0.097
733,Tennessee,Knox County,Census Tract 46.14,3813,846,1814,682,0.1235
734,Tennessee,Knox County,Census Tract 46.15,3968,679,2549,376,0.0917
735,Tennessee,Knox County,Census Tract 47,4606,970,2400,324,0.198
736,Tennessee,Knox County,Census Tract 48,5379,1204,2575,659,0.1749
737,Tennessee,Knox County,Census Tract 49,6382,1504,3448,536,0.1401
738,Tennessee,Knox County,Census Tract 50,4169,585,2621,535,0.1027
739,Tennessee,Knox County,Census Tract 51,7037,1147,3895,1298,0.099
740,Tennessee,Knox County,Census Tract 52.02,4246,953,2379,476,0.1032
741,Tennessee,Knox County,Census Tract 52.03,4176,830,2354,553,0.1051
742,Tennessee,Knox County,Census Tract 52.04,1713,357,991,199,0.0969
743,Tennessee,Knox County,Census Tract 53.01,5126,1072,2732,636,0.1338
744,Tennessee,Knox County,Census Tract 53.02,3753,738,2058,343,0.1636
745,Tennessee,Knox County,Census Tract 54.01,4022,901,1830,582,0.1763
746,Tennessee,Knox County,Census Tract 54.02,3634,810,1942,434,0.1233
747,Tennessee,Knox County,Census Tract 55.01,2850,526,1509,389,0.1495
748,Tennessee,Knox County,Census Tract 55.02,3751,653,2088,373,0.1698
749,Tennessee,Knox County,Census Tract 56.02,4231,799,2297,528,0.1435
750,Tennessee,Knox County,Census Tract 56.03,4608,952,2300,780,0.125
751,Tennessee,Knox County,Census Tract 56.04,2605,375,1312,549,0.1417
752,Tennessee,Knox County,Census Tract 57.01,5025,1389,2358,770,0.1011
753,Tennessee,Knox County,Census Tract 57.04,7048,1376,4668,479,0.0745
754,Tennessee,Knox County,Census Tract 57.06,5069,1374,2597,587,0.1008
755,Tennessee,Knox County,Census Tract 57.07,3808,931,2055,465,0.0938
756,Tennessee,Knox County,Census Tract 57.08,3584,915,2186,227,0.0714
757,Tennessee,Knox County,Census Tract 57.09,2601,677,1522,270,0.0507
758,Tennessee,Knox County,Census Tract 57.10,3091,637,1624,650,0.0582
759,Tennessee,Knox County,Census Tract 57.11,6073,1649,3392,551,0.0792
760,Tennessee,Knox County,Census Tract 57.13,4546,1101,2713,393,0.0746
761,Tennessee,Knox County,Census Tract 57.14,4880,1083,2739,718,0.0697
762,Tennessee,Knox County,Census Tract 58.03,3257,514,2144,361,0.0731
763,Tennessee,Knox County,Census Tract 58.07,2873,663,1529,451,0.0801
764,Tennessee,Knox County,Census Tract 58.08,5400,1190,3026,744,0.0815
765,Tennessee,Knox County,Census Tract 58.09,4871,1067,2474,699,0.1295
766,Tennessee,Knox County,Census Tract 58.10,3885,1062,1918,717,0.0484
767,Tennessee,Knox County,Census Tract 58.11,3958,773,2053,735,0.1003
768,Tennessee,Knox County,Census Tract 58.13,6989,1778,3497,1174,0.0773
769,Tennessee,Knox County,Census Tract 58.14,3968,1237,2016,523,0.0484
770,Tennessee,Knox County,Census Tract 58.15,3031,718,1598,408,0.1013
771,Tennessee,Knox County,Census Tract 59.03,4989,1154,3030,342,0.0928
772,Tennessee,Knox County,Census Tract 59.06,3158,834,1724,353,0.0782
773,Tennessee,Knox County,Census Tract 59.07,6454,1586,3548,893,0.0662
774,Tennessee,Knox County,Census Tract 59.08,5233,1307,2940,496,0.0936
775,Tennessee,Knox County,Census Tract 59.09,1937,588,1146,173,0.0155
776,Tennessee,Knox County,Census Tract 59.10,1893,377,1219,180,0.0618
777,Tennessee,Knox County,Census Tract 59.11,3443,990,1814,306,0.0967
778,Tennessee,Knox County,Census Tract 59.12,5829,1534,3257,408,0.1081
779,Tennessee,Knox County,Census Tract 60.01,4548,1279,2487,380,0.0884
780,Tennessee,Knox County,Census Tract 60.02,6275,1344,3257,846,0.132
781,Tennessee,Knox County,Census Tract 60.03,5453,1144,2782,610,0.1682
782,Tennessee,Knox County,Census Tract 61.02,5282,876,3042,537,0.1566
783,Tennessee,Knox County,Census Tract 61.03,4401,1090,2093,583,0.1443
784,Tennessee,Knox County,Census Tract 61.04,6867,1564,3911,563,0.1207
785,Tennessee,Knox County,Census Tract 62.02,4928,799,2734,592,0.1629
786,Tennessee,Knox County,Census Tract 62.03,4526,688,2393,594,0.188
787,Tennessee,Knox County,Census Tract 62.05,5241,1437,2649,686,0.0895
788,Tennessee,Knox County,Census Tract 62.06,6271,1364,3218,615,0.1713
789,Tennessee,Knox County,Census Tract 62.07,4017,1090,2160,369,0.0991
790,Tennessee,Knox County,Census Tract 62.08,5110,1158,2417,959,0.1127
791,Tennessee,Knox County,Census Tract 63.01,3227,535,1672,383,0.1974
792,Tennessee,Knox County,Census Tract 63.02,3287,452,1865,666,0.0925
793,Tennessee,Knox County,Census Tract 64.01,5134,1216,3017,365,0.1044
794,Tennessee,Knox County,Census Tract 64.02,4947,733,2511,856,0.1712
795,Tennessee,Knox County,Census Tract 64.03,3368,805,1752,411,0.1188
796,Tennessee,Knox County,Census Tract 65.01,3485,771,1642,535,0.1541
797,Tennessee,Knox County,Census Tract 65.02,3503,642,1500,485,0.2501
798,Tennessee,Knox County,Census Tract 66,3163,278,2218,182,0.1533
799,Tennessee,Knox County,Census Tract 67,2900,623,1587,209,0.1659
800,Tennessee,Knox County,Census Tract 68,4310,524,2277,410,0.255
801,Tennessee,Knox County,Census Tract 69.01,4328,0,4231,17,0.0185
802,Tennessee,Knox County,Census Tract 69.02,2765,40,2514,3,0.0752
803,Tennessee,Knox County,Census Tract 69.03,2067,188,1837,0,0.0203
804,Tennessee,Knox County,Census Tract 70,2494,506,1501,137,0.1403
805,Tennessee,Knox County,Census Tract 71,3922,924,2087,628,0.0722
806,Tennessee,Lake County,Census Tract 9601,2173,360,1064,197,0.254
807,Tennessee,Lake County,Census Tract 9602,2254,551,847,247,0.2702
808,Tennessee,Lauderdale County,Census Tract 501,1335,283,495,146,0.3079
809,Tennessee,Lauderdale County,Census Tract 502,3189,610,1582,314,0.2142
810,Tennessee,Lauderdale County,Census Tract 503,2707,640,1057,370,0.2364
