fips5,Location,1950,1960,1970,1980,1990,2000,2010,2020,2030,2040,2050,1950_PctChg,1960_PctChg,1970_PctChg,1980_PctChg,1990_PctChg,2000_PctChg,2010_PctChg,2020_PctChg,2030_PctChg,2040_PctChg,2050_PctChg
47053,Gibson County,48132.0,44699.0,47871.0,49467.0,46315.0,48152.0,49709.0,49193.0,52022.0,53352.0,54993.0,,-0.0713,0.071,0.0333,-0.0637,0.0397,0.0323,-0.0104,0.0575,0.0256,0.0308
47055,Giles County,26961.0,22410.0,22138.0,24625.0,25741.0,29447.0,28869.0,29403.0,30979.0,31372.0,32053.0,,-0.1688,-0.0121,0.1123,0.0453,0.144,-0.0196,0.0185,0.0536,0.0127,0.0217
47057,Grainger County,13086.0,12506.0,13948.0,16751.0,17095.0,20659.0,23085.0,23268.0,24807.0,24602.0,24252.0,,-0.0443,0.1153,0.201,0.0205,0.2085,0.1174,0.0079,0.0661,-0.0083,-0.0142
47059,Greene County,41048.0,42163.0,47630.0,54422.0,55853.0,62909.0,66107.0,69077.0,73542.0,72657.0,71553.0,,0.0272,0.1297,0.1426,0.0263,0.1263,0.0508,0.0449,0.0646,-0.012,-0.0152
47061,Grundy County,12558.0,11512.0,10631.0,13787.0,13362.0,14332.0,14046.0,13371.0,13590.0,13086.0,12579.0,,-0.0833,-0.0765,0.2969,-0.0308,0.0726,-0.02,-0.0481,0.0164,-0.0371,-0.0387
47063,Hamblen County,23976.0,33092.0,38696.0,49300.0,50480.0,58128.0,63352.0,64479.0,67885.0,70403.0,73336.0,,0.3802,0.1693,0.274,0.0239,0.1515,0.0899,0.0178,0.0528,0.0371,0.0417
47065,Hamilton County,208255.0,237905.0,254236.0,287740.0,285536.0,307896.0,340877.0,364718.0,401714.0,426359.0,450187.0,,0.1424,0.0686,0.1318,-0.0077,0.0783,0.1071,0.0699,0.1014,0.0613,0.0559
47067,Hancock County,9116.0,7757.0,6719.0,6887.0,6739.0,6786.0,6632.0,6568.0,6677.0,6269.0,5855.0,,-0.1491,-0.1338,0.025,-0.0215,0.007,-0.0227,-0.0097,0.0166,-0.0611,-0.066
47069,Hardeman County,23311.0,21517.0,22435.0,23873.0,23377.0,28105.0,27132.0,25247.0,24115.0,22282.0,20794.0,,-0.077,0.0427,0.0641,-0.0208,0.2023,-0.0346,-0.0695,-0.0448,-0.076,-0.0668
47071,Hardin County,16908.0,17397.0,18212.0,22280.0,22633.0,25578.0,26291.0,25665.0,27621.0,27263.0,26805.0,,0.0289,0.0468,0.2234,0.0158,0.1301,0.0279,-0.0238,0.0762,-0.013,-0.0168
47073,Hawkins County,30494.0,30468.0,33726.0,43751.0,44565.0,53563.0,57897.0,56735.0,58560.0,56743.0,54550.0,,-0.0009,0.1069,0.2972,0.0186,0.2019,0.0809,-0.0201,0.0322,-0.031,-0.0386
47075,Haywood County,26212.0,23393.0,19596.0,20318.0,19437.0,19797.0,18816.0,17391.0,16586.0,15115.0,13756.0,,-0.1075,-0.1623,0.0368,-0.0434,0.0185,-0.0496,-0.0757,-0.0463,-0.0887,-0.0899
47077,Henderson County,17173.0,16115.0,17291.0,21390.0,21844.0,25522.0,26892.0,27956.0,27792.0,27111.0,26455.0,,-0.0616,0.073,0.2371,0.0212,0.1684,0.0537,0.0396,-0.0059,-0.0245,-0.0242
47079,Henry County,23828.0,22275.0,23749.0,28656.0,27888.0,31115.0,31960.0,32251.0,32267.0,31418.0,30755.0,,-0.0652,0.0662,0.2066,-0.0268,0.1157,0.0272,0.0091,0.0005,-0.0263,-0.0211
47081,Hickman County,13353.0,11862.0,12096.0,15151.0,16754.0,22295.0,24125.0,25017.0,25788.0,25360.0,24845.0,,-0.1117,0.0197,0.2526,0.1058,0.3307,0.0821,0.037,0.0308,-0.0166,-0.0203
47083,Houston County,5318.0,4794.0,5845.0,6871.0,7018.0,8088.0,8197.0,8201.0,8095.0,7928.0,7789.0,,-0.0985,0.2192,0.1755,0.0214,0.1525,0.0135,0.0005,-0.0129,-0.0206,-0.0175
47085,Humphreys County,11030.0,11511.0,13560.0,15957.0,15795.0,17929.0,18357.0,18528.0,19587.0,19555.0,19460.0,,0.0436,0.178,0.1768,-0.0102,0.1351,0.0239,0.0093,0.0572,-0.0016,-0.0049
47087,Jackson County,12348.0,9233.0,8141.0,9398.0,9297.0,10984.0,10908.0,11767.0,12298.0,11984.0,11543.0,,-0.2523,-0.1183,0.1544,-0.0107,0.1815,-0.0069,0.0787,0.0451,-0.0255,-0.0368
47089,Jefferson County,19667.0,21493.0,24940.0,31284.0,33016.0,44294.0,52068.0,54162.0,60935.0,61641.0,61180.0,,0.0928,0.1604,0.2544,0.0554,0.3416,0.1755,0.0402,0.1251,0.0116,-0.0075
47091,Johnson County,12278.0,10765.0,11569.0,13745.0,13766.0,17499.0,18144.0,17755.0,17692.0,16585.0,15430.0,,-0.1232,0.0747,0.1881,0.0015,0.2712,0.0369,-0.0214,-0.0035,-0.0626,-0.0696
47093,Knox County,223007.0,250523.0,276293.0,319694.0,335749.0,382032.0,438169.0,466184.0,530212.0,569734.0,608763.0,,0.1234,0.1029,0.1571,0.0502,0.1379,0.1469,0.0639,0.1373,0.0745,0.0685
47095,Lake County,11655.0,9572.0,7896.0,7455.0,7129.0,7954.0,7285.0,7273.0,6051.0,5497.0,5101.0,,-0.1787,-0.1751,-0.0559,-0.0437,0.1157,-0.0841,-0.0016,-0.168,-0.0916,-0.072
47097,Lauderdale County,25047.0,21844.0,20271.0,24555.0,23491.0,27101.0,26305.0,25689.0,22937.0,20442.0,18288.0,,-0.1279,-0.072,0.2113,-0.0433,0.1537,-0.0294,-0.0234,-0.1071,-0.1088,-0.1054
47099,Lawrence County,28818.0,28049.0,29097.0,34110.0,35303.0,39926.0,41781.0,43780.0,47496.0,49261.0,50879.0,,-0.0267,0.0374,0.1723,0.035,0.131,0.0465,0.0478,0.0849,0.0372,0.0328
47101,Lewis County,6078.0,6269.0,6761.0,9700.0,9247.0,11367.0,11606.0,12131.0,13410.0,13599.0,13780.0,,0.0314,0.0785,0.4347,-0.0467,0.2293,0.021,0.0452,0.1054,0.0141,0.0133
47103,Lincoln County,25624.0,23829.0,24318.0,26483.0,28157.0,31340.0,33679.0,34158.0,37327.0,38325.0,39259.0,,-0.0701,0.0205,0.089,0.0632,0.113,0.0746,0.0142,0.0928,0.0267,0.0244
