,GEO_0,GEO_1,GEO_2,pop,LT18_0_disab,18to64_0_disab,GT64_0_disab,disable_pct
639,Indiana,Kosciusko County,Census Tract 9610.02,2587,293,1583,389,0.1245
640,Indiana,Kosciusko County,Census Tract 9611,6903,1860,3691,435,0.1328
641,Indiana,Kosciusko County,Census Tract 9612,5829,1742,2821,590,0.116
642,Indiana,Kosciusko County,Census Tract 9613,3097,673,1340,576,0.164
643,Indiana,Kosciusko County,Census Tract 9614,2825,568,1411,529,0.1122
644,Indiana,Kosciusko County,Census Tract 9615,2443,556,1145,472,0.1105
645,Indiana,Kosciusko County,Census Tract 9616,1510,243,783,232,0.1669
646,Indiana,Kosciusko County,Census Tract 9617,4658,1546,2190,537,0.0827
647,Indiana,Kosciusko County,Census Tract 9618,6628,1422,3243,709,0.1892
648,Indiana,Kosciusko County,Census Tract 9619,2358,584,1260,149,0.1548
649,Indiana,Kosciusko County,Census Tract 9620,4997,986,2830,479,0.1405
650,Indiana,Kosciusko County,Census Tract 9621.01,3604,945,1835,324,0.1387
651,Indiana,Kosciusko County,Census Tract 9621.02,4799,797,3239,515,0.0517
652,Indiana,Kosciusko County,Census Tract 9622,4999,1019,2469,508,0.2006
653,Indiana,Kosciusko County,Census Tract 9623,4784,1044,2444,584,0.1488
654,Indiana,Kosciusko County,Census Tract 9624,4042,1081,2077,356,0.1306
655,Indiana,Kosciusko County,Census Tract 9625,2871,514,1679,368,0.108
656,Indiana,Kosciusko County,Census Tract 9626,2628,491,1380,292,0.1769
657,Indiana,Kosciusko County,Census Tract 9627,3201,589,1499,475,0.1993
658,Indiana,LaGrange County,Census Tract 9701,6646,1868,3136,767,0.1317
659,Indiana,LaGrange County,Census Tract 9702,5575,1412,2788,626,0.1343
660,Indiana,LaGrange County,Census Tract 9703.01,3520,1430,1542,363,0.0526
661,Indiana,LaGrange County,Census Tract 9703.02,4790,1593,2300,354,0.1134
662,Indiana,LaGrange County,Census Tract 9704.01,5230,1918,2694,248,0.0707
663,Indiana,LaGrange County,Census Tract 9704.02,5194,1731,2590,300,0.1103
664,Indiana,LaGrange County,Census Tract 9705,3824,1562,1634,350,0.0727
665,Indiana,LaGrange County,Census Tract 9706,2976,721,1370,452,0.1455
666,Indiana,LaGrange County,Census Tract 9707,2894,502,1488,415,0.169
667,Indiana,Lake County,Census Tract 101,3726,532,1728,843,0.1672
668,Indiana,Lake County,Census Tract 102.03,2447,943,1057,176,0.1107
669,Indiana,Lake County,Census Tract 102.05,1848,690,765,73,0.1732
670,Indiana,Lake County,Census Tract 102.06,2327,651,1237,83,0.153
671,Indiana,Lake County,Census Tract 102.07,2802,588,1301,468,0.1588
672,Indiana,Lake County,Census Tract 103.02,3567,1406,1487,208,0.1306
673,Indiana,Lake County,Census Tract 103.04,2445,614,849,234,0.3059
674,Indiana,Lake County,Census Tract 104,2972,513,1614,245,0.2019
675,Indiana,Lake County,Census Tract 105,842,384,286,45,0.1508
676,Indiana,Lake County,Census Tract 106,903,221,326,168,0.2082
677,Indiana,Lake County,Census Tract 109,875,313,312,57,0.2206
678,Indiana,Lake County,Census Tract 110,1578,409,642,102,0.2693
679,Indiana,Lake County,Census Tract 111,3901,918,1927,576,0.123
680,Indiana,Lake County,Census Tract 112,3786,650,1216,807,0.294
681,Indiana,Lake County,Census Tract 113,1299,169,427,210,0.3795
682,Indiana,Lake County,Census Tract 114,632,197,259,44,0.2089
683,Indiana,Lake County,Census Tract 115,2145,691,900,226,0.1529
684,Indiana,Lake County,Census Tract 116,1711,561,565,154,0.2519
685,Indiana,Lake County,Census Tract 117,522,68,117,107,0.4406
686,Indiana,Lake County,Census Tract 118,1253,166,517,235,0.2674
687,Indiana,Lake County,Census Tract 119,1178,361,469,219,0.1095
688,Indiana,Lake County,Census Tract 120,532,55,187,110,0.3383
689,Indiana,Lake County,Census Tract 121,312,0,194,62,0.1795
690,Indiana,Lake County,Census Tract 122,1567,780,463,88,0.1506
691,Indiana,Lake County,Census Tract 123,2771,721,1363,188,0.1801
692,Indiana,Lake County,Census Tract 124,4148,1087,1919,362,0.188
693,Indiana,Lake County,Census Tract 125,4452,1320,1509,637,0.2215
694,Indiana,Lake County,Census Tract 126,2128,559,978,209,0.1795
695,Indiana,Lake County,Census Tract 127,2870,676,1305,384,0.176
696,Indiana,Lake County,Census Tract 128,1832,667,654,90,0.2298
697,Indiana,Lake County,Census Tract 201,4620,765,2503,575,0.1682
698,Indiana,Lake County,Census Tract 202,2659,387,1252,464,0.2091
699,Indiana,Lake County,Census Tract 203,5492,1187,3158,581,0.1031
700,Indiana,Lake County,Census Tract 204,5101,1488,2304,402,0.1778
701,Indiana,Lake County,Census Tract 205,3310,829,1663,244,0.1734
702,Indiana,Lake County,Census Tract 206,2092,569,797,173,0.2643
703,Indiana,Lake County,Census Tract 207,4778,1352,2614,154,0.1377
704,Indiana,Lake County,Census Tract 208,4311,1153,2278,316,0.1308
705,Indiana,Lake County,Census Tract 209,4691,658,3129,440,0.0989
706,Indiana,Lake County,Census Tract 210,5273,1176,2688,379,0.1953
707,Indiana,Lake County,Census Tract 211,3261,799,1599,259,0.1852
708,Indiana,Lake County,Census Tract 213,3351,791,1811,191,0.1665
709,Indiana,Lake County,Census Tract 214,3878,573,2540,179,0.1511
710,Indiana,Lake County,Census Tract 215,2669,631,1427,287,0.1214
711,Indiana,Lake County,Census Tract 216,2625,268,1766,268,0.123
712,Indiana,Lake County,Census Tract 217,5123,1133,3002,394,0.1159
713,Indiana,Lake County,Census Tract 218,3539,831,1677,225,0.2277
714,Indiana,Lake County,Census Tract 219,5112,1128,2433,555,0.1948
715,Indiana,Lake County,Census Tract 220,4799,1096,2538,564,0.1252
716,Indiana,Lake County,Census Tract 301,1205,428,630,12,0.112
717,Indiana,Lake County,Census Tract 302,1035,476,425,36,0.0947
718,Indiana,Lake County,Census Tract 303,1075,242,466,114,0.2353
719,Indiana,Lake County,Census Tract 304,2978,539,1716,305,0.1404
720,Indiana,Lake County,Census Tract 305,3709,854,2052,323,0.1294
721,Indiana,Lake County,Census Tract 306,5225,1493,2508,210,0.1941
722,Indiana,Lake County,Census Tract 307,2052,500,905,179,0.2281
723,Indiana,Lake County,Census Tract 308,3518,592,1923,558,0.1265
724,Indiana,Lake County,Census Tract 309,3740,764,2224,260,0.1316
725,Indiana,Lake County,Census Tract 310,1339,321,374,150,0.3689
726,Indiana,Lake County,Census Tract 401,1301,249,793,124,0.1038
727,Indiana,Lake County,Census Tract 402,3231,958,1752,275,0.0761
728,Indiana,Lake County,Census Tract 403.01,3603,613,1715,711,0.1565
729,Indiana,Lake County,Census Tract 403.02,4374,733,2449,504,0.1573
730,Indiana,Lake County,Census Tract 404.01,5460,1098,3058,765,0.0987
731,Indiana,Lake County,Census Tract 404.02,4309,810,2583,563,0.0819
732,Indiana,Lake County,Census Tract 404.03,5694,1238,2859,1001,0.1047
733,Indiana,Lake County,Census Tract 405.01,4122,762,2344,519,0.1206
734,Indiana,Lake County,Census Tract 405.02,3270,508,1680,679,0.1232
735,Indiana,Lake County,Census Tract 406,3707,552,2123,744,0.0777
736,Indiana,Lake County,Census Tract 407,4997,1089,2675,620,0.1227
737,Indiana,Lake County,Census Tract 408.01,3522,597,2155,439,0.094
738,Indiana,Lake County,Census Tract 408.02,4047,877,2020,520,0.1557
739,Indiana,Lake County,Census Tract 409,6386,1142,3791,963,0.0767
740,Indiana,Lake County,Census Tract 410.01,5217,1006,2946,532,0.1405
741,Indiana,Lake County,Census Tract 410.02,4384,896,2310,573,0.138
742,Indiana,Lake County,Census Tract 411,1936,500,936,170,0.1705
743,Indiana,Lake County,Census Tract 412,2509,641,1147,375,0.1379
744,Indiana,Lake County,Census Tract 413.02,2432,435,1367,287,0.141
745,Indiana,Lake County,Census Tract 414,2846,474,1659,268,0.1564
746,Indiana,Lake County,Census Tract 415,1473,378,760,75,0.1765
747,Indiana,Lake County,Census Tract 416,4568,1280,2336,347,0.1324
748,Indiana,Lake County,Census Tract 417,5014,1385,2503,376,0.1496
749,Indiana,Lake County,Census Tract 418,6313,1258,3470,533,0.1666
750,Indiana,Lake County,Census Tract 419,4692,930,2810,407,0.1162
751,Indiana,Lake County,Census Tract 420,6910,1181,3837,924,0.1401
752,Indiana,Lake County,Census Tract 421,6349,1911,3642,168,0.0989
753,Indiana,Lake County,Census Tract 422,6034,934,3689,790,0.1029
754,Indiana,Lake County,Census Tract 423.01,3969,681,1893,764,0.159
755,Indiana,Lake County,Census Tract 423.02,2614,282,1877,174,0.1075
756,Indiana,Lake County,Census Tract 424.01,5841,1292,2851,1093,0.1036
757,Indiana,Lake County,Census Tract 424.03,4395,994,2109,584,0.1611
758,Indiana,Lake County,Census Tract 424.04,2514,327,1121,535,0.2112
759,Indiana,Lake County,Census Tract 424.05,4065,615,2412,429,0.1498
760,Indiana,Lake County,Census Tract 425.01,6979,2250,3666,419,0.0923
761,Indiana,Lake County,Census Tract 425.03,3230,473,1616,486,0.2028
762,Indiana,Lake County,Census Tract 425.06,2206,130,1097,550,0.1945
763,Indiana,Lake County,Census Tract 425.07,3971,868,2243,564,0.0745
764,Indiana,Lake County,Census Tract 425.08,3621,411,2139,463,0.1679
765,Indiana,Lake County,Census Tract 425.09,3697,707,1953,433,0.1634
766,Indiana,Lake County,Census Tract 426.02,7175,1730,4060,563,0.1146
767,Indiana,Lake County,Census Tract 426.06,3035,621,1781,314,0.1051
768,Indiana,Lake County,Census Tract 426.07,6422,1171,3594,1109,0.0853
769,Indiana,Lake County,Census Tract 426.08,4929,1057,2597,827,0.0909
770,Indiana,Lake County,Census Tract 426.10,4333,1019,2312,658,0.0794
771,Indiana,Lake County,Census Tract 426.11,5429,1472,2907,451,0.1103
772,Indiana,Lake County,Census Tract 426.12,4725,959,2798,589,0.0802
773,Indiana,Lake County,Census Tract 426.13,4478,940,2260,732,0.1219
774,Indiana,Lake County,Census Tract 427.02,6083,1207,3334,937,0.0995
775,Indiana,Lake County,Census Tract 427.03,4786,638,2425,1291,0.0903
776,Indiana,Lake County,Census Tract 427.04,3704,536,2124,531,0.1385
777,Indiana,Lake County,Census Tract 428.02,5385,1076,2979,779,0.1023
778,Indiana,Lake County,Census Tract 428.03,5209,795,2364,1397,0.1254
779,Indiana,Lake County,Census Tract 428.04,4391,889,1921,858,0.1647
780,Indiana,Lake County,Census Tract 429.01,8078,1875,4436,906,0.1066
781,Indiana,Lake County,Census Tract 429.03,4606,1237,2330,481,0.1211
782,Indiana,Lake County,Census Tract 429.04,6990,1513,3566,945,0.1382
783,Indiana,Lake County,Census Tract 430.01,3957,733,2106,727,0.0988
784,Indiana,Lake County,Census Tract 430.03,2265,324,1186,404,0.155
785,Indiana,Lake County,Census Tract 430.04,3381,1004,1527,254,0.1763
786,Indiana,Lake County,Census Tract 431.01,3368,818,1875,287,0.1152
787,Indiana,Lake County,Census Tract 431.03,3750,723,2217,466,0.0917
788,Indiana,Lake County,Census Tract 431.04,6760,2299,3160,714,0.0868
789,Indiana,Lake County,Census Tract 432.01,3942,751,2254,507,0.1091
790,Indiana,Lake County,Census Tract 432.03,7541,2177,3972,777,0.0816
791,Indiana,Lake County,Census Tract 432.04,4104,1069,2084,461,0.1194
792,Indiana,Lake County,Census Tract 433.01,6005,1396,3285,939,0.0641
793,Indiana,Lake County,Census Tract 433.02,7397,2285,3889,658,0.0764
794,Indiana,Lake County,Census Tract 434.01,7843,2012,3910,1157,0.0974
795,Indiana,Lake County,Census Tract 434.03,7683,1820,3805,1065,0.1292
796,Indiana,Lake County,Census Tract 434.04,1742,205,1130,244,0.0936
797,Indiana,Lake County,Census Tract 434.05,5174,1062,2761,692,0.1274
798,Indiana,Lake County,Census Tract 9900,0,0,0,0,
799,Indiana,LaPorte County,Census Tract 401,1917,496,1120,132,0.0882
800,Indiana,LaPorte County,Census Tract 403,2101,228,1089,248,0.2551
801,Indiana,LaPorte County,Census Tract 404,2744,497,1538,293,0.1516
802,Indiana,LaPorte County,Census Tract 405,3352,442,1691,651,0.1695
803,Indiana,LaPorte County,Census Tract 406,4898,852,2384,517,0.2338
804,Indiana,LaPorte County,Census Tract 407,1558,273,743,299,0.156
805,Indiana,LaPorte County,Census Tract 408,3120,1150,1408,220,0.1096
806,Indiana,LaPorte County,Census Tract 409,2516,615,1173,241,0.1936
807,Indiana,LaPorte County,Census Tract 411,2344,159,1143,710,0.1416
808,Indiana,LaPorte County,Census Tract 412,1227,47,600,460,0.0978
809,Indiana,LaPorte County,Census Tract 413,2637,491,1483,287,0.1426
810,Indiana,LaPorte County,Census Tract 414,4749,1330,2315,628,0.1002
811,Indiana,LaPorte County,Census Tract 415,4893,685,2586,970,0.1333
812,Indiana,LaPorte County,Census Tract 416,6490,1125,3198,1017,0.1772
813,Indiana,LaPorte County,Census Tract 417,3060,514,1341,743,0.151
814,Indiana,LaPorte County,Census Tract 418,5991,1440,2924,781,0.1412
815,Indiana,LaPorte County,Census Tract 419,4644,987,2273,763,0.1337
816,Indiana,LaPorte County,Census Tract 420,2894,821,1540,203,0.114
817,Indiana,LaPorte County,Census Tract 421,5250,1136,2691,630,0.151
818,Indiana,LaPorte County,Census Tract 422,3589,1044,1659,481,0.1128
819,Indiana,LaPorte County,Census Tract 423,2311,623,1149,159,0.1644
820,Indiana,LaPorte County,Census Tract 424.01,3378,931,1923,220,0.09
821,Indiana,LaPorte County,Census Tract 424.02,5190,1339,2300,601,0.183
822,Indiana,LaPorte County,Census Tract 425,5371,1158,2807,790,0.1147
823,Indiana,LaPorte County,Census Tract 426.01,4438,756,2302,615,0.1724
824,Indiana,LaPorte County,Census Tract 426.02,87,25,38,0,0.2759
825,Indiana,LaPorte County,Census Tract 427,4837,1135,2416,539,0.1544
826,Indiana,LaPorte County,Census Tract 428,3137,633,1782,311,0.131
827,Indiana,LaPorte County,Census Tract 429,3946,775,1793,617,0.1929
828,Indiana,LaPorte County,Census Tract 430,2544,552,1022,446,0.206
829,Indiana,LaPorte County,Census Tract 9900,0,0,0,0,
830,Indiana,Lawrence County,Census Tract 9504,3878,691,1772,627,0.2032
831,Indiana,Lawrence County,Census Tract 9505,4574,745,2531,575,0.1581
832,Indiana,Lawrence County,Census Tract 9506.01,2922,823,1478,202,0.1434
833,Indiana,Lawrence County,Census Tract 9506.02,4364,891,2125,524,0.1888
834,Indiana,Lawrence County,Census Tract 9507.01,4065,1018,2178,454,0.1021
835,Indiana,Lawrence County,Census Tract 9507.02,2063,429,1058,232,0.1667
836,Indiana,Lawrence County,Census Tract 9508,3723,644,1467,591,0.2742
837,Indiana,Lawrence County,Census Tract 9509,2762,489,1493,364,0.1506
838,Indiana,Lawrence County,Census Tract 9510,3461,749,1685,415,0.1768
839,Indiana,Lawrence County,Census Tract 9511,3271,593,1884,251,0.166
840,Indiana,Lawrence County,Census Tract 9512.01,3460,706,1749,437,0.1642
841,Indiana,Lawrence County,Census Tract 9512.02,2800,662,1226,420,0.1757
842,Indiana,Lawrence County,Census Tract 9513,3179,725,1716,208,0.1667
843,Indiana,Madison County,Census Tract 3,2504,543,1455,81,0.1697
844,Indiana,Madison County,Census Tract 4,2454,598,956,165,0.2995
845,Indiana,Madison County,Census Tract 5,2846,776,1387,80,0.2119
846,Indiana,Madison County,Census Tract 8,1818,406,771,66,0.3163
847,Indiana,Madison County,Census Tract 9,1700,280,770,108,0.3188
848,Indiana,Madison County,Census Tract 10,2778,561,1220,111,0.3189
849,Indiana,Madison County,Census Tract 11,2782,397,1632,156,0.2146
850,Indiana,Madison County,Census Tract 12,3047,517,1466,297,0.2517
851,Indiana,Madison County,Census Tract 13,4315,486,2223,565,0.2413
852,Indiana,Madison County,Census Tract 14,4042,663,1555,700,0.2781
853,Indiana,Madison County,Census Tract 15,3850,894,1899,415,0.1668
854,Indiana,Madison County,Census Tract 16,2833,578,1223,557,0.1677
855,Indiana,Madison County,Census Tract 17,3500,560,1658,482,0.2286
856,Indiana,Madison County,Census Tract 18.01,3725,751,1594,638,0.1992
857,Indiana,Madison County,Census Tract 18.02,1651,204,705,234,0.3077
858,Indiana,Madison County,Census Tract 19.01,3585,677,1374,481,0.2937
859,Indiana,Madison County,Census Tract 19.02,2633,575,1117,304,0.2419
860,Indiana,Madison County,Census Tract 20,3808,577,1735,483,0.266
861,Indiana,Madison County,Census Tract 101,3059,596,1313,336,0.2661
862,Indiana,Madison County,Census Tract 102,4723,703,1954,180,0.3993
863,Indiana,Madison County,Census Tract 103,3047,584,1519,268,0.2219
864,Indiana,Madison County,Census Tract 104,3069,624,1397,665,0.1248
865,Indiana,Madison County,Census Tract 105,3286,618,1672,308,0.2094
866,Indiana,Madison County,Census Tract 106,5485,1160,2700,388,0.2255
867,Indiana,Madison County,Census Tract 107,3072,544,1446,426,0.2135
868,Indiana,Madison County,Census Tract 108,3241,752,1499,459,0.1638
869,Indiana,Madison County,Census Tract 109,2041,413,1073,202,0.173
870,Indiana,Madison County,Census Tract 110,1835,342,814,317,0.1973
871,Indiana,Madison County,Census Tract 111,3988,953,2170,407,0.1148
872,Indiana,Madison County,Census Tract 112,6466,958,3380,978,0.1779
873,Indiana,Madison County,Census Tract 113,2464,467,1199,299,0.2025
874,Indiana,Madison County,Census Tract 114,3990,842,1760,607,0.1957
875,Indiana,Madison County,Census Tract 115.01,5445,947,2802,702,0.1826
876,Indiana,Madison County,Census Tract 115.02,4586,1023,2117,792,0.1426
877,Indiana,Madison County,Census Tract 116,0,0,0,0,
878,Indiana,Madison County,Census Tract 117,2671,512,1332,481,0.1295
879,Indiana,Madison County,Census Tract 118,7638,2145,4180,614,0.0915
880,Indiana,Madison County,Census Tract 119,1532,275,675,95,0.3179
881,Indiana,Madison County,Census Tract 120,2462,637,930,144,0.305
882,Indiana,Marion County,Census Tract 3101.04,3510,432,2073,518,0.1387
883,Indiana,Marion County,Census Tract 3101.05,4316,1112,2201,313,0.1599
884,Indiana,Marion County,Census Tract 3101.06,3826,610,1839,468,0.2376
885,Indiana,Marion County,Census Tract 3101.08,3928,728,1654,1000,0.139
886,Indiana,Marion County,Census Tract 3101.10,2330,202,1455,220,0.1944
887,Indiana,Marion County,Census Tract 3101.11,3431,631,2137,272,0.114
888,Indiana,Marion County,Census Tract 3101.12,6200,1463,3519,794,0.0684
889,Indiana,Marion County,Census Tract 3101.13,1035,196,551,163,0.1208
890,Indiana,Marion County,Census Tract 3102.01,4817,1365,2674,462,0.0656
891,Indiana,Marion County,Census Tract 3102.03,5355,1202,2510,643,0.1867
892,Indiana,Marion County,Census Tract 3102.04,4960,876,2607,305,0.2363
893,Indiana,Marion County,Census Tract 3103.05,6570,1626,3835,360,0.114
894,Indiana,Marion County,Census Tract 3103.06,8468,3216,4552,186,0.0607
895,Indiana,Marion County,Census Tract 3103.08,3336,639,1854,246,0.179
896,Indiana,Marion County,Census Tract 3103.09,3141,697,1646,151,0.206
897,Indiana,Marion County,Census Tract 3103.10,5153,1266,2691,631,0.1096
898,Indiana,Marion County,Census Tract 3103.11,6144,1676,3162,594,0.1159
899,Indiana,Marion County,Census Tract 3103.12,6198,1515,3532,584,0.0915
900,Indiana,Marion County,Census Tract 3201.05,4429,924,2494,626,0.0869
901,Indiana,Marion County,Census Tract 3201.06,3506,1226,1677,274,0.0938
902,Indiana,Marion County,Census Tract 3201.07,2015,438,1122,236,0.1087
903,Indiana,Marion County,Census Tract 3201.08,4603,896,2785,202,0.1564
904,Indiana,Marion County,Census Tract 3201.09,2684,526,1276,547,0.1248
905,Indiana,Marion County,Census Tract 3202.02,5069,653,3297,712,0.0803
906,Indiana,Marion County,Census Tract 3202.03,2927,324,1845,282,0.1626
907,Indiana,Marion County,Census Tract 3202.05,1827,118,1307,166,0.1292
908,Indiana,Marion County,Census Tract 3202.06,2507,515,1122,206,0.2649
909,Indiana,Marion County,Census Tract 3203.01,3662,649,1554,921,0.1469
910,Indiana,Marion County,Census Tract 3203.03,3541,685,2178,45,0.1788
911,Indiana,Marion County,Census Tract 3203.05,2863,693,1455,447,0.0936
912,Indiana,Marion County,Census Tract 3203.06,3952,501,2610,473,0.0931
913,Indiana,Marion County,Census Tract 3204,3467,943,1940,341,0.0701
914,Indiana,Marion County,Census Tract 3205,3216,909,1559,354,0.1225
915,Indiana,Marion County,Census Tract 3206,2529,579,1592,203,0.0613
916,Indiana,Marion County,Census Tract 3207,2330,341,1662,231,0.0412
917,Indiana,Marion County,Census Tract 3208,3075,689,1398,648,0.1106
918,Indiana,Marion County,Census Tract 3209.01,5718,1193,3104,789,0.1105
919,Indiana,Marion County,Census Tract 3209.02,4226,1460,2163,131,0.1117
920,Indiana,Marion County,Census Tract 3209.03,5788,2041,2685,215,0.1463
921,Indiana,Marion County,Census Tract 3210.01,2549,368,1261,450,0.1844
922,Indiana,Marion County,Census Tract 3210.02,5091,881,2950,856,0.0794
923,Indiana,Marion County,Census Tract 3211,3943,650,2401,568,0.0822
924,Indiana,Marion County,Census Tract 3212,5187,1538,2874,442,0.0642
925,Indiana,Marion County,Census Tract 3213,2566,379,1913,147,0.0495
926,Indiana,Marion County,Census Tract 3214,5383,985,3490,404,0.0936
927,Indiana,Marion County,Census Tract 3216,5091,992,2443,1066,0.1159
928,Indiana,Marion County,Census Tract 3217,3662,301,2472,434,0.1242
929,Indiana,Marion County,Census Tract 3218,3477,933,1913,416,0.0618
930,Indiana,Marion County,Census Tract 3219,5555,744,4062,292,0.0823
931,Indiana,Marion County,Census Tract 3220,3488,653,2029,353,0.1299
932,Indiana,Marion County,Census Tract 3221,3007,1106,1477,91,0.1107
933,Indiana,Marion County,Census Tract 3222,2258,609,1339,213,0.043
934,Indiana,Marion County,Census Tract 3223,2406,418,1620,116,0.1047
935,Indiana,Marion County,Census Tract 3224,2742,242,2017,227,0.0934
936,Indiana,Marion County,Census Tract 3225,1570,330,966,114,0.1019
937,Indiana,Marion County,Census Tract 3226.01,1533,182,811,202,0.2205
938,Indiana,Marion County,Census Tract 3226.02,1741,301,937,257,0.1413
939,Indiana,Marion County,Census Tract 3227,1961,339,987,177,0.2336
940,Indiana,Marion County,Census Tract 3301.03,3803,476,2255,620,0.1189
941,Indiana,Marion County,Census Tract 3301.05,4498,774,2724,430,0.1267
942,Indiana,Marion County,Census Tract 3301.06,4541,1309,2433,246,0.1218
943,Indiana,Marion County,Census Tract 3301.07,4671,812,2501,902,0.0976
944,Indiana,Marion County,Census Tract 3301.08,3815,816,1941,753,0.0799
945,Indiana,Marion County,Census Tract 3301.09,4847,1083,2551,748,0.0959
946,Indiana,Marion County,Census Tract 3302.03,4748,1174,2250,935,0.0819
947,Indiana,Marion County,Census Tract 3302.04,6281,1617,3446,741,0.0759
948,Indiana,Marion County,Census Tract 3302.06,5033,1392,2844,413,0.0763
949,Indiana,Marion County,Census Tract 3302.08,2851,599,1626,405,0.0775
950,Indiana,Marion County,Census Tract 3302.10,6985,2144,4187,264,0.0558
951,Indiana,Marion County,Census Tract 3302.11,5460,1880,2636,148,0.1458
952,Indiana,Marion County,Census Tract 3302.12,5464,1615,2967,262,0.1135
953,Indiana,Marion County,Census Tract 3302.13,3581,626,2069,379,0.1416
954,Indiana,Marion County,Census Tract 3304.01,5210,954,2674,799,0.1503
955,Indiana,Marion County,Census Tract 3305,6028,1279,3195,757,0.1322
956,Indiana,Marion County,Census Tract 3306,5545,1404,2942,322,0.1582
957,Indiana,Marion County,Census Tract 3307.01,2668,513,1518,58,0.217
958,Indiana,Marion County,Census Tract 3307.02,4175,1519,1723,371,0.1346
959,Indiana,Marion County,Census Tract 3308.03,4218,1156,2118,131,0.1927
960,Indiana,Marion County,Census Tract 3308.04,3501,735,2210,212,0.0983
961,Indiana,Marion County,Census Tract 3308.05,2338,510,1161,213,0.1942
962,Indiana,Marion County,Census Tract 3308.06,5080,1997,2145,225,0.1404
963,Indiana,Marion County,Census Tract 3309,6348,1911,2839,332,0.1994
964,Indiana,Marion County,Census Tract 3310,4953,1927,1739,431,0.1728
965,Indiana,Marion County,Census Tract 3401.01,4944,1086,2215,935,0.1432
966,Indiana,Marion County,Census Tract 3401.02,4073,849,1827,473,0.2269
967,Indiana,Marion County,Census Tract 3401.08,3506,1150,2064,31,0.0744
968,Indiana,Marion County,Census Tract 3401.11,3258,723,1771,281,0.1483
969,Indiana,Marion County,Census Tract 3401.12,4717,1175,2279,600,0.1406
970,Indiana,Marion County,Census Tract 3401.13,3976,1022,1669,419,0.2178
971,Indiana,Marion County,Census Tract 3401.14,4105,838,2251,559,0.1113
972,Indiana,Marion County,Census Tract 3401.15,5536,1058,3305,474,0.1263
973,Indiana,Marion County,Census Tract 3402.01,3541,1111,1822,183,0.12
974,Indiana,Marion County,Census Tract 3402.02,4980,1380,2455,303,0.1691
975,Indiana,Marion County,Census Tract 3403.01,3477,1460,1658,74,0.082
976,Indiana,Marion County,Census Tract 3403.02,5259,1352,2824,124,0.1824
977,Indiana,Marion County,Census Tract 3404,4491,1120,2556,209,0.1349
978,Indiana,Marion County,Census Tract 3405,5414,947,3266,310,0.1646
979,Indiana,Marion County,Census Tract 3406,5244,1465,2358,495,0.1766
980,Indiana,Marion County,Census Tract 3407,4258,1180,1776,185,0.2623
981,Indiana,Marion County,Census Tract 3408,1657,260,1006,231,0.0966
982,Indiana,Marion County,Census Tract 3409.01,3813,1072,2028,236,0.1251
983,Indiana,Marion County,Census Tract 3409.03,1825,187,1347,147,0.0789
984,Indiana,Marion County,Census Tract 3409.04,4772,1329,2416,355,0.1408
985,Indiana,Marion County,Census Tract 3410,1608,286,911,220,0.1188
986,Indiana,Marion County,Census Tract 3411,2380,689,1018,271,0.1689
987,Indiana,Marion County,Census Tract 3412,2391,413,1315,212,0.1886
988,Indiana,Marion County,Census Tract 3416,2114,532,1122,100,0.1703
989,Indiana,Marion County,Census Tract 3417.01,2804,913,1407,99,0.1373
990,Indiana,Marion County,Census Tract 3417.02,2323,708,1060,198,0.1537
991,Indiana,Marion County,Census Tract 3419.02,4020,1021,1940,519,0.1343
992,Indiana,Marion County,Census Tract 3419.03,6538,2226,3630,186,0.0759
993,Indiana,Marion County,Census Tract 3419.04,2258,504,1516,97,0.0624
994,Indiana,Marion County,Census Tract 3420,5816,1772,3270,444,0.0567
995,Indiana,Marion County,Census Tract 3421.01,5417,1506,2949,303,0.1217
996,Indiana,Marion County,Census Tract 3422,4877,1313,2263,182,0.2294
997,Indiana,Marion County,Census Tract 3423,6349,1786,3076,290,0.1885
998,Indiana,Marion County,Census Tract 3424,1569,443,775,81,0.1721
999,Indiana,Marion County,Census Tract 3425,5579,1657,2489,392,0.1866
1000,Indiana,Marion County,Census Tract 3426,3485,706,1730,101,0.272
1001,Indiana,Marion County,Census Tract 3501,1501,416,701,102,0.1879
1002,Indiana,Marion County,Census Tract 3503,2681,551,1509,196,0.1585
1003,Indiana,Marion County,Census Tract 3504,2600,839,1373,156,0.0892
1004,Indiana,Marion County,Census Tract 3505,2650,468,1031,261,0.3358
1005,Indiana,Marion County,Census Tract 3506,4903,1224,2012,580,0.2217
1006,Indiana,Marion County,Census Tract 3507,1746,556,597,260,0.1907
1007,Indiana,Marion County,Census Tract 3508,2517,906,1045,162,0.1605
1008,Indiana,Marion County,Census Tract 3509,1925,428,1208,88,0.1044
1009,Indiana,Marion County,Census Tract 3510,2206,518,1161,138,0.1763
1010,Indiana,Marion County,Census Tract 3512,2441,548,1107,417,0.1512
1011,Indiana,Marion County,Census Tract 3515,1949,373,1071,93,0.2114
1012,Indiana,Marion County,Census Tract 3516,2463,538,1536,150,0.097
1013,Indiana,Marion County,Census Tract 3517,3063,735,1960,154,0.0699
1014,Indiana,Marion County,Census Tract 3519,2050,374,817,245,0.2995
1015,Indiana,Marion County,Census Tract 3521,2069,600,808,80,0.2808
1016,Indiana,Marion County,Census Tract 3523,1818,389,625,249,0.3053
