,GEO_0,GEO_1,GEO_2,hu_tot,hu_occ,hu_vacant,1u_detached,1u_attached,2u,3_4u,5_9u,10_19u,20_plusu,mobile_home,boat_rv_van,owner_occ,renter_occ,owner_median_value,renter_median_rent,hu_0_veh,hu_1_veh,hu_2_veh,hu_3plus_veh,0_veh_pct,1_veh_pct,2_veh_pct,3plus_veh_pct
0,Illinois,,,5457452,5036449,421003,3178371,331177,282393,350559,342901,216797,629864,123263,2127,3378910,1657539,263300.0,1274.0,552555,1797531,1766822,919541,0.1097,0.3569,0.3508,0.1826
0,Illinois,Adams County,,30302,27915,2387,23117,1089,1089,1046,991,625,963,1368,14,20137,7778,162600.0,828.0,2083,9383,10004,6445,0.0746,0.3361,0.3584,0.2309
1,Illinois,Alexander County,,2938,1904,1034,2252,10,29,24,56,24,125,418,0,1477,427,59800.0,656.0,192,732,568,412,0.1008,0.3845,0.2983,0.2164
2,Illinois,Bond County,,6899,6147,752,5176,61,45,317,292,180,67,740,21,4709,1438,145700.0,785.0,416,1949,2362,1420,0.0677,0.3171,0.3843,0.231
3,Illinois,Boone County,,20291,19460,831,15871,1100,539,526,134,239,559,1227,96,15915,3545,216900.0,1041.0,823,4933,7923,5781,0.0423,0.2535,0.4071,0.2971
4,Illinois,Brown County,,2321,2041,280,1883,6,20,121,15,119,42,115,0,1465,576,150300.0,698.0,174,698,718,451,0.0853,0.342,0.3518,0.221
5,Illinois,Bureau County,,15630,14028,1602,13350,149,405,379,344,307,341,354,1,10669,3359,126900.0,832.0,935,4138,5748,3207,0.0667,0.295,0.4098,0.2286
6,Illinois,Calhoun County,,2300,1239,1061,1912,28,26,58,22,10,0,244,0,1099,140,190900.0,583.0,34,195,469,541,0.0274,0.1574,0.3785,0.4366
7,Illinois,Carroll County,,8204,6578,1626,7078,54,120,205,196,52,225,274,0,5077,1501,114500.0,818.0,220,2327,2772,1259,0.0334,0.3538,0.4214,0.1914
8,Illinois,Cass County,,5676,5128,548,4554,3,41,161,89,50,154,624,0,3894,1234,97100.0,723.0,233,1765,1842,1288,0.0454,0.3442,0.3592,0.2512
9,Illinois,Champaign County,,95115,85472,9643,49750,4822,2411,3713,7147,9260,15037,2961,14,46173,39299,211500.0,1051.0,10950,34041,28741,11740,0.1281,0.3983,0.3363,0.1374
10,Illinois,Christian County,,15184,13586,1598,12805,191,98,314,563,130,436,647,0,10217,3369,115500.0,785.0,822,4411,5150,3203,0.0605,0.3247,0.3791,0.2358
11,Illinois,Clark County,,7307,6555,752,5960,59,61,297,251,12,130,483,54,5263,1292,132400.0,861.0,338,1811,2453,1953,0.0516,0.2763,0.3742,0.2979
12,Illinois,Clay County,,6165,5311,854,4623,19,84,122,120,1,85,1077,34,4211,1100,97400.0,735.0,259,1828,1643,1581,0.0488,0.3442,0.3094,0.2977
13,Illinois,Clinton County,,15765,14570,1195,12751,268,457,380,180,26,334,1369,0,11698,2872,192400.0,912.0,461,3872,5621,4616,0.0316,0.2658,0.3858,0.3168
14,Illinois,Coles County,,22681,20824,1857,15319,680,990,1112,1239,834,1608,882,17,12574,8250,127400.0,780.0,1802,8102,7505,3415,0.0865,0.3891,0.3604,0.164
15,Illinois,Cook County,,2276493,2100230,176263,900824,124081,203431,237569,221658,113433,456751,17847,899,1212570,887660,324500.0,1435.0,378260,871670,597002,253298,0.1801,0.415,0.2843,0.1206
16,Illinois,Crawford County,,8457,7492,965,7127,33,106,209,164,24,61,721,12,6139,1353,121100.0,811.0,454,2072,2945,2021,0.0606,0.2766,0.3931,0.2698
17,Illinois,Cumberland County,,4726,4177,549,3986,36,112,69,43,3,0,477,0,3515,662,126000.0,772.0,199,1064,1517,1397,0.0476,0.2547,0.3632,0.3345
18,Illinois,DeKalb County,,41678,39550,2128,24263,3872,1373,2662,3458,2684,2509,856,1,24280,15270,243600.0,1049.0,2525,13584,15526,7915,0.0638,0.3435,0.3926,0.2001
19,Illinois,De Witt County,,7320,6595,725,6380,101,86,154,154,31,88,326,0,5179,1416,130300.0,903.0,253,2239,2430,1673,0.0384,0.3395,0.3685,0.2537
20,Illinois,Douglas County,,8507,7765,742,7312,257,203,81,180,14,122,332,6,5971,1794,150400.0,848.0,840,2145,2730,2050,0.1082,0.2762,0.3516,0.264
21,Illinois,DuPage County,,367152,350758,16394,214447,43497,2481,14578,23725,21318,45720,1282,104,256474,94284,391400.0,1688.0,16003,114486,150747,69522,0.0456,0.3264,0.4298,0.1982
22,Illinois,Edgar County,,8214,7567,647,6462,29,231,294,77,237,180,704,0,5499,2068,97300.0,775.0,604,2571,2943,1449,0.0798,0.3398,0.3889,0.1915
23,Illinois,Edwards County,,3045,2666,379,2270,42,5,60,47,0,17,599,5,2115,551,100000.0,811.0,104,762,960,840,0.039,0.2858,0.3601,0.3151
24,Illinois,Effingham County,,15413,13951,1462,12138,231,388,457,502,249,336,1106,6,10916,3035,189500.0,733.0,793,3381,5525,4252,0.0568,0.2423,0.396,0.3048
25,Illinois,Fayette County,,8808,7814,994,7051,94,63,297,116,17,115,1047,8,6299,1515,130700.0,798.0,433,2291,2932,2158,0.0554,0.2932,0.3752,0.2762
26,Illinois,Ford County,,6263,5828,435,5288,26,116,309,111,115,146,123,29,4213,1615,122000.0,923.0,528,1750,2055,1495,0.0906,0.3003,0.3526,0.2565
27,Illinois,Franklin County,,18462,16137,2325,14608,256,872,389,122,65,218,1909,23,11962,4175,89000.0,803.0,1014,5491,5665,3967,0.0628,0.3403,0.3511,0.2458
28,Illinois,Fulton County,,15848,13795,2053,13670,221,342,410,332,52,365,456,0,10565,3230,107200.0,785.0,735,4384,5322,3354,0.0533,0.3178,0.3858,0.2431
29,Illinois,Gallatin County,,2505,2098,407,1839,0,146,35,4,19,7,453,2,1624,474,82900.0,541.0,161,647,679,611,0.0767,0.3084,0.3236,0.2912
30,Illinois,Greene County,,5785,4452,1333,4790,16,137,181,59,4,3,595,0,3483,969,95200.0,754.0,207,1275,1603,1367,0.0465,0.2864,0.3601,0.3071
31,Illinois,Grundy County,,21384,20595,789,15362,2004,387,1225,473,642,446,844,1,15319,5276,271700.0,1177.0,824,5552,8560,5659,0.04,0.2696,0.4156,0.2748
32,Illinois,Hamilton County,,3803,3387,416,2916,1,25,82,113,35,8,623,0,2587,800,113700.0,568.0,183,892,1143,1169,0.054,0.2634,0.3375,0.3451
33,Illinois,Hancock County,,8938,7613,1325,7381,43,227,382,271,75,14,538,7,6191,1422,113800.0,782.0,409,2077,2968,2159,0.0537,0.2728,0.3899,0.2836
34,Illinois,Hardin County,,2337,1545,792,1677,2,85,147,0,0,0,426,0,1229,316,103800.0,379.0,139,394,390,622,0.09,0.255,0.2524,0.4026
35,Illinois,Henderson County,,3366,2704,662,2771,2,26,74,3,2,48,440,0,2193,511,104400.0,764.0,118,678,1116,792,0.0436,0.2507,0.4127,0.2929
36,Illinois,Henry County,,22210,20272,1938,19278,275,699,475,350,197,555,381,0,16207,4065,151600.0,842.0,1338,5623,8191,5120,0.066,0.2774,0.4041,0.2526
37,Illinois,Iroquois County,,12789,11443,1346,10895,337,312,301,211,138,90,502,3,9154,2289,137800.0,799.0,515,3727,4274,2927,0.045,0.3257,0.3735,0.2558
38,Illinois,Jackson County,,27727,22955,4772,14472,714,1536,1983,1661,1507,2732,3104,18,11474,11481,137300.0,782.0,2647,8943,7022,4343,0.1153,0.3896,0.3059,0.1892
39,Illinois,Jasper County,,4226,3751,475,3582,53,12,45,12,18,114,390,0,3196,555,125500.0,793.0,167,918,1364,1302,0.0445,0.2447,0.3636,0.3471
40,Illinois,Jefferson County,,16629,14820,1809,11479,130,213,572,467,420,504,2819,25,10623,4197,126000.0,885.0,932,4674,5559,3655,0.0629,0.3154,0.3751,0.2466
41,Illinois,Jersey County,,9958,7965,1993,8578,63,123,270,120,41,51,702,10,6415,1550,171900.0,846.0,371,1944,3425,2225,0.0466,0.2441,0.43,0.2793
42,Illinois,Jo Daviess County,,13440,10391,3049,11088,543,288,501,375,191,121,331,2,8352,2039,209900.0,825.0,729,3066,4407,2189,0.0702,0.2951,0.4241,0.2107
43,Illinois,Johnson County,,5541,4101,1440,3679,12,91,111,77,16,57,1471,27,3362,739,160500.0,781.0,177,1149,1642,1133,0.0432,0.2802,0.4004,0.2763
44,Illinois,Kane County,,190921,184706,6215,131922,22842,5859,6509,5806,5523,10850,1571,39,140301,44405,327000.0,1453.0,8597,49892,77837,48380,0.0465,0.2701,0.4214,0.2619
45,Illinois,Kankakee County,,45415,40996,4419,32206,2105,1396,2256,1983,1038,1479,2950,2,28641,12355,192600.0,1097.0,2700,13272,15341,9683,0.0659,0.3237,0.3742,0.2362
46,Illinois,Kendall County,,46589,45372,1217,34444,7938,268,1123,638,1019,1069,90,0,38125,7247,322400.0,1781.0,978,10183,20163,14048,0.0216,0.2244,0.4444,0.3096
47,Illinois,Knox County,,23758,20972,2786,18220,286,1036,797,768,632,1122,897,0,14852,6120,111900.0,788.0,1802,8046,7108,4016,0.0859,0.3837,0.3389,0.1915
48,Illinois,Lake County,,270618,258455,12163,180263,27922,6761,8986,10160,11750,20292,4406,78,193403,65052,345700.0,1477.0,11807,74610,112075,59963,0.0457,0.2887,0.4336,0.232
49,Illinois,LaSalle County,,49843,45373,4470,39262,1507,1643,2182,1043,843,1235,2114,14,33778,11595,161900.0,928.0,2716,15031,17345,10281,0.0599,0.3313,0.3823,0.2266
50,Illinois,Lawrence County,,6407,5472,935,4760,41,137,136,23,15,152,1133,10,3931,1541,99100.0,836.0,313,1833,1965,1361,0.0572,0.335,0.3591,0.2487
51,Illinois,Lee County,,14995,13337,1658,11884,196,532,480,379,170,550,804,0,9821,3516,154600.0,894.0,875,4071,5135,3256,0.0656,0.3052,0.385,0.2441
52,Illinois,Livingston County,,15930,14615,1315,12440,310,422,823,378,249,402,906,0,10860,3755,142200.0,880.0,811,4834,5368,3602,0.0555,0.3308,0.3673,0.2465
53,Illinois,Logan County,,11967,11266,701,9691,238,284,389,328,263,392,382,0,7716,3550,134400.0,829.0,768,3932,4157,2409,0.0682,0.349,0.369,0.2138
54,Illinois,McDonough County,,13587,11856,1731,9051,494,308,705,700,835,718,776,0,7523,4333,107500.0,761.0,1112,4775,3898,2071,0.0938,0.4027,0.3288,0.1747
55,Illinois,McHenry County,,121329,117594,3735,93765,12348,1307,3187,5187,2086,2608,800,41,97259,20335,308100.0,1401.0,4076,31173,51740,30605,0.0347,0.2651,0.44,0.2603
56,Illinois,McLean County,,75305,70220,5085,45396,4078,1374,3970,5321,6529,5952,2679,6,45704,24516,208400.0,1009.0,4165,25615,27967,12473,0.0593,0.3648,0.3983,0.1776
57,Illinois,Macon County,,49630,43468,6162,38966,1136,386,1275,1788,1822,3124,1131,2,30493,12975,127300.0,847.0,4124,15631,16232,7481,0.0949,0.3596,0.3734,0.1721
58,Illinois,Macoupin County,,21139,17576,3563,17369,196,723,500,370,59,190,1703,29,13796,3780,138200.0,801.0,783,4723,7193,4877,0.0445,0.2687,0.4093,0.2775
59,Illinois,Madison County,,119168,110134,9034,94012,3508,3743,5919,2860,2479,4030,2600,17,81716,28418,173000.0,1024.0,6229,36122,43356,24427,0.0566,0.328,0.3937,0.2218
60,Illinois,Marion County,,17334,15512,1822,12398,121,300,585,510,176,271,2933,40,11580,3932,103000.0,794.0,1083,5176,5917,3336,0.0698,0.3337,0.3814,0.2151
61,Illinois,Marshall County,,5815,5094,721,5166,71,128,231,34,106,7,72,0,4036,1058,142800.0,782.0,184,1498,1892,1520,0.0361,0.2941,0.3714,0.2984
62,Illinois,Mason County,,6622,5781,841,5885,58,3,115,235,27,23,276,0,4730,1051,103400.0,802.0,455,1550,2221,1555,0.0787,0.2681,0.3842,0.269
63,Illinois,Massac County,,6822,5457,1365,5243,7,103,332,68,30,59,980,0,4167,1290,121900.0,756.0,279,1817,2193,1168,0.0511,0.333,0.4019,0.214
64,Illinois,Menard County,,5600,5228,372,4900,84,131,129,51,32,118,155,0,4154,1074,185500.0,885.0,288,1455,2087,1398,0.0551,0.2783,0.3992,0.2674
65,Illinois,Mercer County,,7285,6565,720,6406,75,50,210,201,39,89,213,2,5499,1066,146700.0,786.0,187,1608,2732,2038,0.0285,0.2449,0.4161,0.3104
66,Illinois,Monroe County,,14759,13851,908,12331,539,313,215,608,201,266,286,0,11726,2125,282100.0,1042.0,558,3034,5909,4350,0.0403,0.219,0.4266,0.3141
67,Illinois,Montgomery County,,12495,11319,1176,10307,274,260,302,234,95,257,765,1,8758,2561,112300.0,723.0,742,3590,4177,2810,0.0656,0.3172,0.369,0.2483
68,Illinois,Morgan County,,15016,13076,1940,11462,451,431,659,349,132,500,1020,12,9513,3563,130800.0,722.0,724,4331,5293,2728,0.0554,0.3312,0.4048,0.2086
69,Illinois,Moultrie County,,6240,5817,423,5290,127,54,83,111,108,126,341,0,4420,1397,134000.0,804.0,775,1314,2467,1261,0.1332,0.2259,0.4241,0.2168
70,Illinois,Ogle County,,22682,20821,1861,18746,502,701,491,696,386,601,559,0,15693,5128,189200.0,936.0,1144,5927,8460,5290,0.0549,0.2847,0.4063,0.2541
71,Illinois,Peoria County,,84930,77755,7175,61158,3470,2511,1642,4646,4079,6473,950,1,52099,25656,158500.0,993.0,6264,31308,27202,12981,0.0806,0.4026,0.3498,0.1669
72,Illinois,Perry County,,9152,7875,1277,6968,28,364,209,158,135,276,1003,11,6374,1501,112600.0,728.0,513,2276,3136,1950,0.0651,0.289,0.3982,0.2476
73,Illinois,Piatt County,,7412,6924,488,6453,294,128,210,19,38,136,122,12,5875,1049,180600.0,1046.0,142,1597,3063,2122,0.0205,0.2306,0.4424,0.3065
74,Illinois,Pike County,,7273,5965,1308,6059,34,291,193,58,45,6,584,3,4632,1333,101400.0,676.0,204,2137,2199,1425,0.0342,0.3583,0.3687,0.2389
75,Illinois,Pope County,,2225,1385,840,1723,3,64,28,8,3,0,386,10,1195,190,143800.0,449.0,76,368,482,459,0.0549,0.2657,0.348,0.3314
76,Illinois,Pulaski County,,2851,1940,911,1850,4,184,59,29,4,36,682,3,1324,616,85100.0,634.0,143,840,676,281,0.0737,0.433,0.3485,0.1448
77,Illinois,Putnam County,,3090,2465,625,2799,7,83,94,30,0,0,77,0,2008,457,172700.0,851.0,80,755,967,663,0.0325,0.3063,0.3923,0.269
78,Illinois,Randolph County,,13422,11945,1477,10036,122,431,505,173,78,204,1870,3,9148,2797,135100.0,780.0,804,3369,4169,3603,0.0673,0.282,0.349,0.3016
79,Illinois,Richland County,,7363,6443,920,5702,31,181,114,69,12,214,1040,0,4752,1691,112000.0,805.0,544,2117,2133,1649,0.0844,0.3286,0.3311,0.2559
80,Illinois,Rock Island County,,66759,61733,5026,46872,2645,1924,2553,3157,2589,5233,1786,0,43002,18731,150400.0,889.0,5286,22347,23509,10591,0.0856,0.362,0.3808,0.1716
81,Illinois,St. Clair County,,115630,100846,14784,83398,5984,3826,5130,6148,2669,3333,5114,28,69023,31823,180300.0,1090.0,7567,34923,37267,21089,0.075,0.3463,0.3695,0.2091
82,Illinois,Saline County,,11547,10024,1523,8565,70,374,208,550,87,357,1336,0,7272,2752,94300.0,726.0,963,3302,3613,2146,0.0961,0.3294,0.3604,0.2141
83,Illinois,Sangamon County,,93382,84762,8620,67729,6108,2447,2507,3759,3024,4153,3647,8,60443,24319,176300.0,983.0,6438,31230,32203,14891,0.076,0.3684,0.3799,0.1757
84,Illinois,Schuyler County,,3306,2734,572,2664,32,47,161,0,44,8,350,0,2172,562,109700.0,853.0,136,777,1143,678,0.0497,0.2842,0.4181,0.248
85,Illinois,Scott County,,2384,2046,338,1957,12,109,73,13,4,15,201,0,1616,430,96400.0,689.0,99,617,736,594,0.0484,0.3016,0.3597,0.2903
86,Illinois,Shelby County,,10060,8918,1142,8430,212,169,116,219,111,95,708,0,6995,1923,137100.0,814.0,438,2186,3669,2625,0.0491,0.2451,0.4114,0.2943
87,Illinois,Stark County,,2573,2285,288,2247,17,56,122,82,0,0,49,0,1831,454,104500.0,735.0,56,818,850,561,0.0245,0.358,0.372,0.2455
88,Illinois,Stephenson County,,21330,19358,1972,16185,895,776,671,890,244,898,771,0,13726,5632,134900.0,798.0,1526,7146,6826,3860,0.0788,0.3691,0.3526,0.1994
89,Illinois,Tazewell County,,58731,54051,4680,47362,1886,1212,1774,2076,1642,1771,1002,6,42349,11702,167500.0,909.0,2978,17780,21559,11734,0.0551,0.3289,0.3989,0.2171
90,Illinois,Union County,,7851,6868,983,5848,81,233,177,109,28,287,1075,13,5319,1549,131700.0,648.0,656,2312,2292,1608,0.0955,0.3366,0.3337,0.2341
91,Illinois,Vermilion County,,34327,30084,4243,27309,272,938,781,1156,657,1398,1807,9,21129,8955,97200.0,838.0,2748,11649,10425,5262,0.0913,0.3872,0.3465,0.1749
92,Illinois,Wabash County,,5410,4740,670,4184,14,122,172,155,34,164,565,0,3618,1122,104900.0,794.0,521,1352,1708,1159,0.1099,0.2852,0.3603,0.2445
93,Illinois,Warren County,,7587,6787,800,6623,62,97,117,289,30,175,194,0,5101,1686,105000.0,788.0,470,2207,2806,1304,0.0693,0.3252,0.4134,0.1921
94,Illinois,Washington County,,6415,5795,620,5591,45,25,96,60,0,25,570,3,4874,921,155700.0,818.0,152,1619,2167,1857,0.0262,0.2794,0.3739,0.3204
95,Illinois,Wayne County,,7680,6866,814,5550,2,66,119,0,4,255,1629,55,5382,1484,110700.0,657.0,494,1958,2438,1976,0.0719,0.2852,0.3551,0.2878
96,Illinois,White County,,6730,5672,1058,5357,39,227,109,62,50,108,775,3,4372,1300,108100.0,719.0,537,1615,1947,1573,0.0947,0.2847,0.3433,0.2773
97,Illinois,Whiteside County,,25837,23120,2717,21060,492,1015,941,636,262,788,584,59,17786,5334,127100.0,856.0,1344,7733,8669,5374,0.0581,0.3345,0.375,0.2324
98,Illinois,Will County,,254278,244273,10005,189298,28912,5216,6744,5262,7077,8460,3221,88,202150,42123,319600.0,1462.0,9521,61918,103138,69696,0.039,0.2535,0.4222,0.2853
99,Illinois,Williamson County,,32084,28983,3101,24045,494,2118,1418,984,312,474,2178,61,20477,8506,156400.0,930.0,1735,9329,12113,5806,0.0599,0.3219,0.4179,0.2003
100,Illinois,Winnebago County,,125002,116014,8988,87978,5364,7667,8030,4566,3346,6352,1682,17,76408,39606,164500.0,1021.0,9962,41307,43172,21573,0.0859,0.3561,0.3721,0.186
101,Illinois,Woodford County,,15758,14685,1073,13572,582,308,200,185,129,204,576,2,12579,2106,197600.0,912.0,479,3962,6156,4088,0.0326,0.2698,0.4192,0.2784
0,Illinois,Adams County,Census Tract 1,2416,2321,95,1945,382,0,0,36,0,0,53,0,2069,252,154900.0,945.0,32,1120,835,334,0.0138,0.4826,0.3598,0.1439
1,Illinois,Adams County,Census Tract 2.01,936,887,49,666,87,15,70,0,8,0,90,0,658,229,143900.0,971.0,55,338,327,167,0.062,0.3811,0.3687,0.1883
2,Illinois,Adams County,Census Tract 2.02,1127,1072,55,1024,0,50,25,0,7,10,11,0,703,369,128800.0,1182.0,23,411,438,200,0.0215,0.3834,0.4086,0.1866
3,Illinois,Adams County,Census Tract 4,1743,1522,221,1081,36,100,174,79,53,159,61,0,750,772,70000.0,702.0,357,521,408,236,0.2346,0.3423,0.2681,0.1551
4,Illinois,Adams County,Census Tract 5,881,848,33,548,36,94,63,54,86,0,0,0,329,519,125800.0,898.0,80,468,211,89,0.0943,0.5519,0.2488,0.105
5,Illinois,Adams County,Census Tract 6,1948,1866,82,1554,12,147,80,155,0,0,0,0,1249,617,192600.0,856.0,164,588,603,511,0.0879,0.3151,0.3232,0.2738
6,Illinois,Adams County,Census Tract 7,1065,718,347,49,4,129,112,28,82,643,18,0,47,671,143800.0,680.0,349,280,84,5,0.4861,0.39,0.117,0.007
7,Illinois,Adams County,Census Tract 8,1231,1080,151,716,0,214,32,114,100,50,5,0,461,619,65500.0,596.0,270,434,241,135,0.25,0.4019,0.2231,0.125
8,Illinois,Adams County,Census Tract 9,1400,1228,172,1002,13,120,107,158,0,0,0,0,691,537,119800.0,702.0,44,649,359,176,0.0358,0.5285,0.2923,0.1433
9,Illinois,Adams County,Census Tract 10.01,1475,1436,39,1402,29,32,0,12,0,0,0,0,1141,295,134000.0,964.0,74,509,555,298,0.0515,0.3545,0.3865,0.2075
10,Illinois,Adams County,Census Tract 10.02,1233,1199,34,1046,58,43,81,0,0,0,5,0,916,283,142300.0,1242.0,64,497,462,176,0.0534,0.4145,0.3853,0.1468
11,Illinois,Adams County,Census Tract 11,3366,3257,109,2356,177,53,113,197,282,101,87,0,2185,1072,207000.0,941.0,329,1171,983,774,0.101,0.3595,0.3018,0.2376
12,Illinois,Adams County,Census Tract 101,2000,1919,81,1765,4,24,50,8,5,0,144,0,1597,322,151700.0,903.0,46,522,797,554,0.024,0.272,0.4153,0.2887
13,Illinois,Adams County,Census Tract 102,1703,1536,167,1479,21,20,90,21,0,0,58,14,1161,375,136700.0,685.0,124,333,605,474,0.0807,0.2168,0.3939,0.3086
14,Illinois,Adams County,Census Tract 103.01,1144,1009,135,1003,5,0,4,0,0,0,132,0,972,37,183000.0,1054.0,0,140,344,525,0.0,0.1388,0.3409,0.5203
15,Illinois,Adams County,Census Tract 103.02,1253,1147,106,1154,28,0,5,0,2,0,64,0,1035,112,158400.0,768.0,0,229,551,367,0.0,0.1997,0.4804,0.32
16,Illinois,Adams County,Census Tract 104,1430,1281,149,1411,0,1,0,0,0,0,18,0,1190,91,241900.0,1326.0,13,248,485,535,0.0101,0.1936,0.3786,0.4176
17,Illinois,Adams County,Census Tract 105,1353,1283,70,880,137,47,40,129,0,0,120,0,991,292,218900.0,865.0,36,371,591,285,0.0281,0.2892,0.4606,0.2221
18,Illinois,Adams County,Census Tract 106,2598,2306,292,2036,60,0,0,0,0,0,502,0,1992,314,222600.0,848.0,23,554,1125,604,0.01,0.2402,0.4879,0.2619
19,Illinois,Alexander County,Census Tract 9576,920,680,240,732,0,0,0,14,0,0,174,0,559,121,89700.0,746.0,39,234,243,164,0.0574,0.3441,0.3574,0.2412
20,Illinois,Alexander County,Census Tract 9577,722,515,207,500,2,0,0,0,0,0,220,0,453,62,68000.0,673.0,25,136,220,134,0.0485,0.2641,0.4272,0.2602
21,Illinois,Alexander County,Census Tract 9578,693,404,289,640,0,12,14,0,3,0,24,0,296,108,,661.0,36,212,65,91,0.0891,0.5248,0.1609,0.2252
22,Illinois,Alexander County,Census Tract 9579,603,305,298,380,8,17,10,42,21,125,0,0,169,136,28800.0,,92,150,40,23,0.3016,0.4918,0.1311,0.0754
23,Illinois,Bond County,Census Tract 9512,1538,1308,230,1246,0,2,119,0,0,43,128,0,1033,275,182300.0,802.0,177,299,466,366,0.1353,0.2286,0.3563,0.2798
24,Illinois,Bond County,Census Tract 9513,2331,2140,191,1485,55,28,152,270,180,24,137,0,1388,752,122000.0,787.0,124,1030,770,216,0.0579,0.4813,0.3598,0.1009
25,Illinois,Bond County,Census Tract 9514,1189,1047,142,1013,0,0,4,6,0,0,164,2,939,108,132200.0,729.0,23,222,454,348,0.022,0.212,0.4336,0.3324
26,Illinois,Bond County,Census Tract 9515,1841,1652,189,1432,6,15,42,16,0,0,311,19,1349,303,157200.0,805.0,92,398,672,490,0.0557,0.2409,0.4068,0.2966
27,Illinois,Boone County,Census Tract 101.01,1704,1672,32,1252,164,101,55,33,86,0,13,0,1190,482,190800.0,1126.0,106,522,656,388,0.0634,0.3122,0.3923,0.2321
28,Illinois,Boone County,Census Tract 101.02,1682,1616,66,841,124,162,265,97,118,75,0,0,789,827,150800.0,909.0,163,662,435,356,0.1009,0.4097,0.2692,0.2203
29,Illinois,Boone County,Census Tract 102,2372,2251,121,1711,15,212,159,0,0,261,14,0,1529,722,158500.0,852.0,254,626,1040,331,0.1128,0.2781,0.462,0.147
30,Illinois,Boone County,Census Tract 103,2779,2657,122,1699,387,0,23,0,32,192,446,0,1933,724,124700.0,1159.0,110,1005,1075,467,0.0414,0.3782,0.4046,0.1758
31,Illinois,Boone County,Census Tract 104,2513,2411,102,2018,10,0,0,0,0,0,485,0,2152,259,240000.0,1500.0,68,592,855,896,0.0282,0.2455,0.3546,0.3716
32,Illinois,Boone County,Census Tract 105.01,1790,1766,24,1622,104,17,0,0,0,0,47,0,1736,30,370500.0,,8,177,958,623,0.0045,0.1002,0.5425,0.3528
33,Illinois,Boone County,Census Tract 105.02,1988,1940,48,1732,213,0,0,0,0,31,12,0,1928,12,306500.0,,31,437,770,702,0.016,0.2253,0.3969,0.3619
34,Illinois,Boone County,Census Tract 106.01,1350,1259,91,1136,36,22,3,4,3,0,50,96,1048,211,290800.0,1133.0,33,226,457,543,0.0262,0.1795,0.363,0.4313
35,Illinois,Boone County,Census Tract 106.03,2140,2086,54,2056,47,0,21,0,0,0,16,0,1979,107,279000.0,1488.0,17,218,933,918,0.0081,0.1045,0.4473,0.4401
36,Illinois,Boone County,Census Tract 106.04,1973,1802,171,1804,0,25,0,0,0,0,144,0,1631,171,170300.0,1530.0,33,468,744,557,0.0183,0.2597,0.4129,0.3091
37,Illinois,Brown County,Census Tract 9704,1221,1019,202,1100,0,2,14,0,0,2,103,0,903,116,161000.0,828.0,37,247,474,261,0.0363,0.2424,0.4652,0.2561
38,Illinois,Brown County,Census Tract 9705,1100,1022,78,783,6,18,107,15,119,40,12,0,562,460,137400.0,604.0,137,451,244,190,0.1341,0.4413,0.2387,0.1859
39,Illinois,Bureau County,Census Tract 9647,1325,1159,166,1248,0,15,22,11,27,0,2,0,969,190,132000.0,838.0,41,335,460,323,0.0354,0.289,0.3969,0.2787
40,Illinois,Bureau County,Census Tract 9648,1567,1334,233,1508,1,11,14,0,19,0,14,0,1075,259,140600.0,863.0,44,300,667,323,0.033,0.2249,0.5,0.2421
41,Illinois,Bureau County,Census Tract 9649,1262,1196,66,819,39,13,48,43,76,0,224,0,893,303,121000.0,975.0,108,376,414,298,0.0903,0.3144,0.3462,0.2492
42,Illinois,Bureau County,Census Tract 9650,1646,1430,216,1516,23,16,12,4,0,0,75,0,1184,246,82800.0,841.0,74,409,536,411,0.0517,0.286,0.3748,0.2874
43,Illinois,Bureau County,Census Tract 9651,1862,1662,200,1525,9,65,127,81,40,15,0,0,1109,553,144200.0,820.0,117,549,594,402,0.0704,0.3303,0.3574,0.2419
44,Illinois,Bureau County,Census Tract 9652,1659,1483,176,1400,0,80,0,0,40,139,0,0,1043,440,156900.0,941.0,97,378,787,221,0.0654,0.2549,0.5307,0.149
45,Illinois,Bureau County,Census Tract 9653,1449,1372,77,1260,0,108,12,0,48,21,0,0,1063,309,125500.0,827.0,136,445,649,142,0.0991,0.3243,0.473,0.1035
46,Illinois,Bureau County,Census Tract 9654,1853,1701,152,1244,70,82,104,135,57,161,0,0,1100,601,164500.0,648.0,181,605,639,276,0.1064,0.3557,0.3757,0.1623
47,Illinois,Bureau County,Census Tract 9655,1621,1462,159,1497,7,12,23,61,0,5,16,0,1217,245,138100.0,907.0,100,418,539,405,0.0684,0.2859,0.3687,0.277
48,Illinois,Bureau County,Census Tract 9656,1386,1229,157,1333,0,3,17,9,0,0,23,1,1016,213,94200.0,1044.0,37,323,463,406,0.0301,0.2628,0.3767,0.3303
49,Illinois,Calhoun County,Census Tract 9512,1203,536,667,980,8,11,36,22,10,0,136,0,446,90,141700.0,496.0,20,122,210,184,0.0373,0.2276,0.3918,0.3433
50,Illinois,Calhoun County,Census Tract 9513,1097,703,394,932,20,15,22,0,0,0,108,0,653,50,230600.0,675.0,14,73,259,357,0.0199,0.1038,0.3684,0.5078
51,Illinois,Carroll County,Census Tract 9601,2345,1573,772,2180,21,16,19,57,25,0,27,0,1365,208,137500.0,759.0,46,423,701,403,0.0292,0.2689,0.4456,0.2562
