,GEO_0,GEO_1,GEO_2,GEO_3,median_HH_income,per_capita_income,gini_index,pop_FPL_total,pop_FPL_LT50,pop_FPL_50_99,below_poverty_pct
3207,Illinois,Winnebago County,Census Tract 18,,31571.0,24875.0,0.4948,4683,598,808,0.3002
3208,Illinois,Winnebago County,Census Tract 19,,39347.0,23052.0,0.4553,3284,368,513,0.2683
3209,Illinois,Winnebago County,Census Tract 20,,42601.0,27540.0,0.4808,1697,51,376,0.2516
3210,Illinois,Winnebago County,Census Tract 21,,32611.0,37177.0,0.7737,1923,713,178,0.4633
3211,Illinois,Winnebago County,Census Tract 22,,40655.0,29347.0,0.4373,2803,89,355,0.1584
3212,Illinois,Winnebago County,Census Tract 23.01,,29500.0,20010.0,0.4851,2287,411,260,0.2934
3213,Illinois,Winnebago County,Census Tract 23.02,,59083.0,37596.0,0.5831,1349,82,163,0.1816
3214,Illinois,Winnebago County,Census Tract 24,,30893.0,17070.0,0.4696,2409,447,218,0.276
3215,Illinois,Winnebago County,Census Tract 25,,40400.0,14544.0,0.4569,2668,576,605,0.4427
3216,Illinois,Winnebago County,Census Tract 26,,17663.0,10442.0,0.5726,2278,1093,303,0.6128
3217,Illinois,Winnebago County,Census Tract 27,,43879.0,18179.0,0.3046,2495,285,494,0.3122
3218,Illinois,Winnebago County,Census Tract 28,,36551.0,16452.0,0.4358,1370,259,219,0.3489
3219,Illinois,Winnebago County,Census Tract 29,,21016.0,30288.0,0.5243,1325,82,406,0.3683
3220,Illinois,Winnebago County,Census Tract 30,,82526.0,60666.0,0.5708,1635,95,47,0.0869
3221,Illinois,Winnebago County,Census Tract 31,,32228.0,21104.0,0.5025,3118,649,478,0.3614
3222,Illinois,Winnebago County,Census Tract 32,,40714.0,18922.0,0.41,2329,169,707,0.3761
3223,Illinois,Winnebago County,Census Tract 33,,47031.0,18006.0,0.3827,4100,662,846,0.3678
3224,Illinois,Winnebago County,Census Tract 34,,60712.0,28285.0,0.3962,4555,166,503,0.1469
3225,Illinois,Winnebago County,Census Tract 35,,72773.0,38499.0,0.4313,2516,199,119,0.1264
3226,Illinois,Winnebago County,Census Tract 36.01,,101700.0,42525.0,0.3475,1824,80,86,0.091
3227,Illinois,Winnebago County,Census Tract 36.02,,42138.0,32011.0,0.5215,3509,403,544,0.2699
3228,Illinois,Winnebago County,Census Tract 36.04,,53914.0,22976.0,0.3307,2865,454,196,0.2269
3229,Illinois,Winnebago County,Census Tract 36.05,,34091.0,26400.0,0.4213,1590,116,306,0.2654
3230,Illinois,Winnebago County,Census Tract 36.06,,49705.0,27699.0,0.4342,2662,224,399,0.234
3231,Illinois,Winnebago County,Census Tract 37.05,,90142.0,46497.0,0.3537,4816,127,159,0.0594
3232,Illinois,Winnebago County,Census Tract 37.06,,92750.0,40372.0,0.3729,5901,212,303,0.0873
3233,Illinois,Winnebago County,Census Tract 37.07,,65248.0,44924.0,0.4635,3582,168,160,0.0916
3234,Illinois,Winnebago County,Census Tract 37.08,,63485.0,28047.0,0.3148,3593,208,257,0.1294
3235,Illinois,Winnebago County,Census Tract 37.09,,42813.0,21103.0,0.3667,1888,208,119,0.1732
3236,Illinois,Winnebago County,Census Tract 37.10,,82381.0,35952.0,0.3729,2769,247,220,0.1687
3237,Illinois,Winnebago County,Census Tract 37.11,,75833.0,34396.0,0.376,3661,95,403,0.136
3238,Illinois,Winnebago County,Census Tract 38.01,,95633.0,39435.0,0.3439,6591,102,163,0.0402
3239,Illinois,Winnebago County,Census Tract 38.05,,74594.0,37142.0,0.3658,6963,348,344,0.0994
3240,Illinois,Winnebago County,Census Tract 38.06,,122131.0,45294.0,0.3523,5532,80,132,0.0383
3241,Illinois,Winnebago County,Census Tract 38.08,,86902.0,40124.0,0.3928,3892,113,121,0.0601
3242,Illinois,Winnebago County,Census Tract 38.09,,53192.0,30830.0,0.3826,4648,293,303,0.1282
3243,Illinois,Winnebago County,Census Tract 38.10,,92083.0,52755.0,0.4182,5616,335,241,0.1026
3244,Illinois,Winnebago County,Census Tract 38.11,,107143.0,47075.0,0.4114,1516,23,0,0.0152
3245,Illinois,Winnebago County,Census Tract 39.01,,121544.0,43733.0,0.3326,5111,151,107,0.0505
3246,Illinois,Winnebago County,Census Tract 39.03,,123102.0,54895.0,0.3231,5849,136,109,0.0419
3247,Illinois,Winnebago County,Census Tract 39.04,,84677.0,43647.0,0.405,4638,279,40,0.0688
3248,Illinois,Winnebago County,Census Tract 40.02,,83140.0,39162.0,0.4041,5898,159,290,0.0761
3249,Illinois,Winnebago County,Census Tract 40.03,,57420.0,31829.0,0.3784,2081,178,101,0.1341
3250,Illinois,Winnebago County,Census Tract 40.04,,64740.0,35676.0,0.3881,6087,234,379,0.1007
3251,Illinois,Winnebago County,Census Tract 40.05,,123618.0,43344.0,0.3875,3337,129,63,0.0575
3252,Illinois,Winnebago County,Census Tract 41,,86365.0,46749.0,0.4272,5097,80,78,0.031
3253,Illinois,Winnebago County,Census Tract 42,,97791.0,48653.0,0.4331,5831,158,171,0.0564
3254,Illinois,Winnebago County,Census Tract 43,,82396.0,46587.0,0.4404,5008,135,108,0.0485
3255,Illinois,Winnebago County,Census Tract 9800,,,,,5,0,0,0.0
3256,Illinois,Woodford County,Census Tract 301,,77938.0,42016.0,0.4594,2366,133,97,0.0972
3257,Illinois,Woodford County,Census Tract 302,,76958.0,39556.0,0.3356,2548,148,63,0.0828
3258,Illinois,Woodford County,Census Tract 303,,92159.0,39681.0,0.3756,2458,69,37,0.0431
3259,Illinois,Woodford County,Census Tract 304,,127987.0,48441.0,0.3363,5408,95,139,0.0433
3260,Illinois,Woodford County,Census Tract 305.01,,126823.0,51900.0,0.3762,8221,285,153,0.0533
3261,Illinois,Woodford County,Census Tract 305.02,,65556.0,36954.0,0.4276,2231,127,123,0.1121
3262,Illinois,Woodford County,Census Tract 306.01,,61278.0,41024.0,0.481,5510,411,90,0.0909
3263,Illinois,Woodford County,Census Tract 306.02,,112898.0,45424.0,0.3508,3946,230,12,0.0613
3264,Illinois,Woodford County,Census Tract 307,,78438.0,37811.0,0.4024,4471,319,83,0.0899
0,Illinois,Adams County,Census Tract 1,Block Group 1,88670.0,65321.0,,1191,0,0,0.0
1,Illinois,Adams County,Census Tract 1,Block Group 2,75135.0,33308.0,,506,122,28,0.2964
2,Illinois,Adams County,Census Tract 1,Block Group 3,27475.0,29447.0,,512,38,32,0.1367
3,Illinois,Adams County,Census Tract 1,Block Group 4,69256.0,42152.0,,835,196,21,0.2599
4,Illinois,Adams County,Census Tract 1,Block Group 5,49286.0,42308.0,,1175,17,17,0.0289
5,Illinois,Adams County,Census Tract 2.01,Block Group 1,46875.0,35653.0,,943,85,4,0.0944
6,Illinois,Adams County,Census Tract 2.01,Block Group 2,68200.0,32419.0,,946,81,8,0.0941
7,Illinois,Adams County,Census Tract 2.02,Block Group 1,90313.0,26429.0,,530,11,13,0.0453
8,Illinois,Adams County,Census Tract 2.02,Block Group 2,75762.0,28827.0,,1461,80,126,0.141
9,Illinois,Adams County,Census Tract 2.02,Block Group 3,70625.0,38023.0,,430,26,7,0.0767
10,Illinois,Adams County,Census Tract 4,Block Group 1,67780.0,26707.0,,932,172,6,0.191
11,Illinois,Adams County,Census Tract 4,Block Group 2,31020.0,17785.0,,885,263,79,0.3864
12,Illinois,Adams County,Census Tract 4,Block Group 3,40841.0,55291.0,,1184,165,241,0.3429
13,Illinois,Adams County,Census Tract 4,Block Group 4,53851.0,22892.0,,257,0,0,0.0
14,Illinois,Adams County,Census Tract 5,Block Group 1,45625.0,29006.0,,946,99,43,0.1501
15,Illinois,Adams County,Census Tract 5,Block Group 2,28846.0,19094.0,,729,319,62,0.5226
16,Illinois,Adams County,Census Tract 6,Block Group 1,57159.0,63056.0,,762,12,0,0.0157
17,Illinois,Adams County,Census Tract 6,Block Group 2,76530.0,35209.0,,902,11,0,0.0122
18,Illinois,Adams County,Census Tract 6,Block Group 3,43627.0,37353.0,,537,12,35,0.0875
19,Illinois,Adams County,Census Tract 6,Block Group 4,,55740.0,,884,30,97,0.1437
20,Illinois,Adams County,Census Tract 6,Block Group 5,89722.0,44793.0,,806,14,86,0.1241
21,Illinois,Adams County,Census Tract 7,Block Group 1,29000.0,21928.0,,222,32,23,0.2477
22,Illinois,Adams County,Census Tract 7,Block Group 2,13443.0,23372.0,,656,82,257,0.5168
23,Illinois,Adams County,Census Tract 8,Block Group 1,36042.0,20679.0,,857,42,92,0.1564
24,Illinois,Adams County,Census Tract 8,Block Group 2,12064.0,15028.0,,489,119,162,0.5746
25,Illinois,Adams County,Census Tract 8,Block Group 3,51875.0,29549.0,,869,0,112,0.1289
26,Illinois,Adams County,Census Tract 9,Block Group 1,34678.0,29280.0,,1173,67,66,0.1134
27,Illinois,Adams County,Census Tract 9,Block Group 2,69896.0,30689.0,,1227,199,104,0.2469
28,Illinois,Adams County,Census Tract 10.01,Block Group 1,74405.0,29737.0,,1002,25,30,0.0549
29,Illinois,Adams County,Census Tract 10.01,Block Group 2,69125.0,28308.0,,1385,10,138,0.1069
30,Illinois,Adams County,Census Tract 10.01,Block Group 3,62757.0,22500.0,,1530,11,329,0.2222
31,Illinois,Adams County,Census Tract 10.02,Block Group 1,54375.0,30301.0,,661,38,39,0.1165
32,Illinois,Adams County,Census Tract 10.02,Block Group 2,73057.0,37864.0,,2036,10,436,0.2191
33,Illinois,Adams County,Census Tract 11,Block Group 1,41929.0,28853.0,,1169,192,122,0.2686
34,Illinois,Adams County,Census Tract 11,Block Group 2,51900.0,39928.0,,2347,259,311,0.2429
35,Illinois,Adams County,Census Tract 11,Block Group 3,101741.0,41430.0,,2682,84,229,0.1167
36,Illinois,Adams County,Census Tract 11,Block Group 4,150662.0,59729.0,,1685,19,56,0.0445
37,Illinois,Adams County,Census Tract 101,Block Group 1,67031.0,29248.0,,1161,90,87,0.1525
38,Illinois,Adams County,Census Tract 101,Block Group 2,77500.0,44580.0,,954,24,16,0.0419
39,Illinois,Adams County,Census Tract 101,Block Group 3,46851.0,30241.0,,1152,34,43,0.0668
40,Illinois,Adams County,Census Tract 101,Block Group 4,89271.0,36499.0,,1273,22,28,0.0393
41,Illinois,Adams County,Census Tract 102,Block Group 1,62250.0,30474.0,,797,23,31,0.0678
42,Illinois,Adams County,Census Tract 102,Block Group 2,61761.0,65763.0,,798,2,16,0.0226
43,Illinois,Adams County,Census Tract 102,Block Group 3,66591.0,26839.0,,1447,87,82,0.1168
44,Illinois,Adams County,Census Tract 102,Block Group 4,67159.0,31996.0,,539,20,45,0.1206
45,Illinois,Adams County,Census Tract 103.01,Block Group 1,73854.0,27711.0,,780,44,126,0.2179
46,Illinois,Adams County,Census Tract 103.01,Block Group 2,94474.0,36646.0,,1184,16,3,0.016
47,Illinois,Adams County,Census Tract 103.01,Block Group 3,104167.0,35654.0,,919,17,9,0.0283
48,Illinois,Adams County,Census Tract 103.02,Block Group 1,94583.0,48383.0,,712,9,0,0.0126
49,Illinois,Adams County,Census Tract 103.02,Block Group 2,86696.0,37055.0,,989,30,14,0.0445
50,Illinois,Adams County,Census Tract 103.02,Block Group 3,60993.0,30269.0,,1141,59,78,0.1201
51,Illinois,Adams County,Census Tract 104,Block Group 1,106273.0,47354.0,,1824,12,126,0.0757
52,Illinois,Adams County,Census Tract 104,Block Group 2,111292.0,54626.0,,594,10,0,0.0168
53,Illinois,Adams County,Census Tract 104,Block Group 3,84765.0,50580.0,,974,12,8,0.0205
54,Illinois,Adams County,Census Tract 105,Block Group 1,76065.0,36793.0,,2129,12,133,0.0681
55,Illinois,Adams County,Census Tract 105,Block Group 2,83462.0,47667.0,,994,0,0,0.0
56,Illinois,Adams County,Census Tract 106,Block Group 1,83635.0,56978.0,,1669,80,32,0.0671
57,Illinois,Adams County,Census Tract 106,Block Group 2,117697.0,50399.0,,1318,35,8,0.0326
58,Illinois,Adams County,Census Tract 106,Block Group 3,93020.0,36644.0,,1755,0,157,0.0895
59,Illinois,Adams County,Census Tract 106,Block Group 4,63229.0,32975.0,,518,51,0,0.0985
60,Illinois,Alexander County,Census Tract 9576,Block Group 1,53971.0,32587.0,,697,18,75,0.1334
61,Illinois,Alexander County,Census Tract 9576,Block Group 2,79167.0,44926.0,,506,8,12,0.0395
62,Illinois,Alexander County,Census Tract 9576,Block Group 3,43889.0,22769.0,,521,41,70,0.2131
63,Illinois,Alexander County,Census Tract 9577,Block Group 1,65833.0,24600.0,,592,25,156,0.3057
64,Illinois,Alexander County,Census Tract 9577,Block Group 2,62546.0,32967.0,,749,70,113,0.2443
65,Illinois,Alexander County,Census Tract 9578,Block Group 1,31250.0,29207.0,,393,14,184,0.5038
66,Illinois,Alexander County,Census Tract 9578,Block Group 2,46181.0,24949.0,,643,16,4,0.0311
67,Illinois,Alexander County,Census Tract 9579,Block Group 1,26583.0,28739.0,,269,29,6,0.1301
68,Illinois,Alexander County,Census Tract 9579,Block Group 2,41544.0,21636.0,,403,53,14,0.1663
69,Illinois,Bond County,Census Tract 9512,Block Group 1,100962.0,41855.0,,804,8,53,0.0759
70,Illinois,Bond County,Census Tract 9512,Block Group 2,55385.0,33925.0,,1357,40,54,0.0693
71,Illinois,Bond County,Census Tract 9512,Block Group 3,56023.0,26684.0,,892,75,61,0.1525
72,Illinois,Bond County,Census Tract 9513,Block Group 1,105131.0,29764.0,,2527,358,0,0.1417
73,Illinois,Bond County,Census Tract 9513,Block Group 2,85294.0,42085.0,,588,10,0,0.017
74,Illinois,Bond County,Census Tract 9513,Block Group 3,77361.0,18912.0,,490,0,0,0.0
75,Illinois,Bond County,Census Tract 9513,Block Group 4,63902.0,45054.0,,454,0,0,0.0
76,Illinois,Bond County,Census Tract 9513,Block Group 5,44038.0,50616.0,,781,0,217,0.2778
77,Illinois,Bond County,Census Tract 9514,Block Group 1,63421.0,30018.0,,1282,67,84,0.1178
78,Illinois,Bond County,Census Tract 9514,Block Group 2,67356.0,39237.0,,741,20,104,0.1673
79,Illinois,Bond County,Census Tract 9514,Block Group 3,76058.0,28849.0,,763,14,61,0.0983
80,Illinois,Bond County,Census Tract 9515,Block Group 1,62969.0,29949.0,,940,13,70,0.0883
81,Illinois,Bond County,Census Tract 9515,Block Group 2,81250.0,37001.0,,1061,14,126,0.132
82,Illinois,Bond County,Census Tract 9515,Block Group 3,99764.0,75461.0,,1044,23,0,0.022
83,Illinois,Bond County,Census Tract 9515,Block Group 4,47662.0,26834.0,,901,48,71,0.1321
84,Illinois,Boone County,Census Tract 101.01,Block Group 1,82813.0,43382.0,,2568,111,437,0.2134
85,Illinois,Boone County,Census Tract 101.01,Block Group 2,73650.0,29816.0,,1938,333,61,0.2033
86,Illinois,Boone County,Census Tract 101.02,Block Group 1,64063.0,22633.0,,2358,124,68,0.0814
87,Illinois,Boone County,Census Tract 101.02,Block Group 2,85119.0,27989.0,,1651,63,69,0.08
88,Illinois,Boone County,Census Tract 101.02,Block Group 3,24531.0,25975.0,,759,0,194,0.2556
89,Illinois,Boone County,Census Tract 102,Block Group 1,40835.0,24567.0,,2073,137,247,0.1852
90,Illinois,Boone County,Census Tract 102,Block Group 2,51759.0,22962.0,,1384,239,0,0.1727
91,Illinois,Boone County,Census Tract 102,Block Group 3,76875.0,33870.0,,1915,22,289,0.1624
92,Illinois,Boone County,Census Tract 103,Block Group 1,81267.0,36968.0,,1118,64,132,0.1753
93,Illinois,Boone County,Census Tract 103,Block Group 2,36607.0,38497.0,,619,0,0,0.0
94,Illinois,Boone County,Census Tract 103,Block Group 3,55000.0,35288.0,,2185,59,365,0.1941
95,Illinois,Boone County,Census Tract 103,Block Group 4,53450.0,28072.0,,1817,44,45,0.049
96,Illinois,Boone County,Census Tract 104,Block Group 1,54476.0,29603.0,,1821,192,314,0.2779
97,Illinois,Boone County,Census Tract 104,Block Group 2,102857.0,42211.0,,758,31,0,0.0409
98,Illinois,Boone County,Census Tract 104,Block Group 3,100121.0,32467.0,,1207,0,142,0.1176
99,Illinois,Boone County,Census Tract 104,Block Group 4,143333.0,46234.0,,2992,284,0,0.0949
100,Illinois,Boone County,Census Tract 105.01,Block Group 1,161250.0,67284.0,,2780,39,7,0.0165
101,Illinois,Boone County,Census Tract 105.01,Block Group 2,187575.0,67614.0,,2164,0,19,0.0088
102,Illinois,Boone County,Census Tract 105.02,Block Group 1,74896.0,39649.0,,1071,0,0,0.0
103,Illinois,Boone County,Census Tract 105.02,Block Group 2,77407.0,65869.0,,2018,0,0,0.0
104,Illinois,Boone County,Census Tract 105.02,Block Group 3,113750.0,45211.0,,1861,49,172,0.1188
105,Illinois,Boone County,Census Tract 106.01,Block Group 1,99583.0,70381.0,,1061,8,10,0.017
106,Illinois,Boone County,Census Tract 106.01,Block Group 2,59375.0,33777.0,,643,58,9,0.1042
107,Illinois,Boone County,Census Tract 106.01,Block Group 3,101759.0,32197.0,,1757,98,24,0.0694
108,Illinois,Boone County,Census Tract 106.03,Block Group 1,132568.0,36297.0,,2021,13,0,0.0064
109,Illinois,Boone County,Census Tract 106.03,Block Group 2,111833.0,51066.0,,1232,5,5,0.0081
110,Illinois,Boone County,Census Tract 106.03,Block Group 3,183434.0,51449.0,,908,0,0,0.0
111,Illinois,Boone County,Census Tract 106.03,Block Group 4,138563.0,55626.0,,2217,48,2,0.0226
112,Illinois,Boone County,Census Tract 106.04,Block Group 1,49405.0,26280.0,,1082,52,275,0.3022
113,Illinois,Boone County,Census Tract 106.04,Block Group 2,67837.0,24059.0,,2016,113,32,0.0719
114,Illinois,Boone County,Census Tract 106.04,Block Group 3,96998.0,29201.0,,2597,110,10,0.0462
115,Illinois,Brown County,Census Tract 9704,Block Group 1,76573.0,35079.0,,732,21,25,0.0628
116,Illinois,Brown County,Census Tract 9704,Block Group 2,64688.0,36845.0,,745,21,34,0.0738
117,Illinois,Brown County,Census Tract 9704,Block Group 3,81500.0,39861.0,,813,21,50,0.0873
118,Illinois,Brown County,Census Tract 9705,Block Group 1,61771.0,34244.0,,783,6,54,0.0766
119,Illinois,Brown County,Census Tract 9705,Block Group 2,32813.0,9567.0,,524,10,110,0.229
120,Illinois,Brown County,Census Tract 9705,Block Group 3,73438.0,35646.0,,783,21,32,0.0677
121,Illinois,Bureau County,Census Tract 9647,Block Group 1,67857.0,38360.0,,424,27,6,0.0778
122,Illinois,Bureau County,Census Tract 9647,Block Group 2,69656.0,35119.0,,885,29,25,0.061
123,Illinois,Bureau County,Census Tract 9647,Block Group 3,69191.0,33116.0,,886,66,51,0.1321
124,Illinois,Bureau County,Census Tract 9647,Block Group 4,58750.0,38870.0,,624,13,54,0.1074
125,Illinois,Bureau County,Census Tract 9648,Block Group 1,54662.0,31130.0,,766,21,44,0.0849
126,Illinois,Bureau County,Census Tract 9648,Block Group 2,65811.0,36530.0,,1092,9,170,0.1639
127,Illinois,Bureau County,Census Tract 9648,Block Group 3,115708.0,44313.0,,537,0,0,0.0
128,Illinois,Bureau County,Census Tract 9648,Block Group 4,75625.0,35509.0,,597,27,34,0.1022
129,Illinois,Bureau County,Census Tract 9649,Block Group 1,84205.0,35718.0,,894,70,40,0.123
130,Illinois,Bureau County,Census Tract 9649,Block Group 2,57679.0,28941.0,,1104,50,177,0.2056
131,Illinois,Bureau County,Census Tract 9649,Block Group 3,50556.0,25335.0,,779,189,52,0.3094
132,Illinois,Bureau County,Census Tract 9650,Block Group 1,104750.0,65391.0,,775,46,21,0.0865
133,Illinois,Bureau County,Census Tract 9650,Block Group 2,71875.0,38886.0,,535,20,32,0.0972
134,Illinois,Bureau County,Census Tract 9650,Block Group 3,53828.0,27199.0,,964,0,126,0.1307
135,Illinois,Bureau County,Census Tract 9650,Block Group 4,77727.0,33506.0,,604,47,30,0.1275
136,Illinois,Bureau County,Census Tract 9650,Block Group 5,56563.0,36687.0,,655,83,65,0.226
137,Illinois,Bureau County,Census Tract 9651,Block Group 1,80294.0,33838.0,,1156,35,55,0.0779
138,Illinois,Bureau County,Census Tract 9651,Block Group 2,63640.0,37687.0,,880,9,49,0.0659
139,Illinois,Bureau County,Census Tract 9651,Block Group 3,81027.0,38125.0,,2032,56,47,0.0507
140,Illinois,Bureau County,Census Tract 9652,Block Group 1,71389.0,30075.0,,751,30,33,0.0839
141,Illinois,Bureau County,Census Tract 9652,Block Group 2,65694.0,35203.0,,941,47,64,0.118
142,Illinois,Bureau County,Census Tract 9652,Block Group 3,73750.0,29264.0,,1054,13,44,0.0541
143,Illinois,Bureau County,Census Tract 9652,Block Group 4,59063.0,38761.0,,795,50,0,0.0629
144,Illinois,Bureau County,Census Tract 9653,Block Group 1,60339.0,26535.0,,1347,80,9,0.0661
145,Illinois,Bureau County,Census Tract 9653,Block Group 2,70880.0,44764.0,,579,9,33,0.0725
146,Illinois,Bureau County,Census Tract 9653,Block Group 3,72833.0,35371.0,,1220,16,6,0.018
147,Illinois,Bureau County,Census Tract 9654,Block Group 1,67125.0,39485.0,,434,14,55,0.159
148,Illinois,Bureau County,Census Tract 9654,Block Group 2,62250.0,40531.0,,1341,145,184,0.2453
149,Illinois,Bureau County,Census Tract 9654,Block Group 3,99250.0,48600.0,,1635,22,55,0.0471
150,Illinois,Bureau County,Census Tract 9655,Block Group 1,59674.0,34577.0,,1090,104,53,0.144
151,Illinois,Bureau County,Census Tract 9655,Block Group 2,116964.0,49310.0,,1026,0,23,0.0224
152,Illinois,Bureau County,Census Tract 9655,Block Group 3,70500.0,27439.0,,837,121,41,0.1935
153,Illinois,Bureau County,Census Tract 9655,Block Group 4,104286.0,99841.0,,417,5,0,0.012
154,Illinois,Bureau County,Census Tract 9656,Block Group 1,73125.0,47237.0,,547,11,48,0.1079
155,Illinois,Bureau County,Census Tract 9656,Block Group 2,74875.0,33235.0,,837,47,51,0.1171
156,Illinois,Bureau County,Census Tract 9656,Block Group 3,58056.0,30877.0,,597,59,38,0.1625
157,Illinois,Bureau County,Census Tract 9656,Block Group 4,64583.0,39407.0,,681,50,44,0.138
158,Illinois,Calhoun County,Census Tract 9512,Block Group 1,68889.0,30045.0,,621,28,0,0.0451
159,Illinois,Calhoun County,Census Tract 9512,Block Group 2,96250.0,28518.0,,424,6,25,0.0731
160,Illinois,Calhoun County,Census Tract 9512,Block Group 3,87750.0,36360.0,,683,58,27,0.1245
161,Illinois,Calhoun County,Census Tract 9513,Block Group 1,138750.0,43169.0,,1201,3,12,0.0125
162,Illinois,Calhoun County,Census Tract 9513,Block Group 2,88125.0,31590.0,,1305,8,100,0.0828
163,Illinois,Carroll County,Census Tract 9601,Block Group 1,101786.0,49968.0,,1423,47,175,0.156
164,Illinois,Carroll County,Census Tract 9601,Block Group 2,57969.0,32910.0,,640,42,26,0.1062
165,Illinois,Carroll County,Census Tract 9601,Block Group 3,70568.0,35095.0,,926,47,34,0.0875
166,Illinois,Carroll County,Census Tract 9601,Block Group 4,51683.0,35643.0,,671,2,112,0.1699
167,Illinois,Carroll County,Census Tract 9602,Block Group 1,85313.0,29979.0,,722,125,42,0.2313
168,Illinois,Carroll County,Census Tract 9602,Block Group 2,59464.0,42199.0,,1118,45,49,0.0841
169,Illinois,Carroll County,Census Tract 9603,Block Group 1,49565.0,29745.0,,1121,61,24,0.0758
170,Illinois,Carroll County,Census Tract 9603,Block Group 2,24602.0,23587.0,,582,32,75,0.1838
171,Illinois,Carroll County,Census Tract 9603,Block Group 3,67708.0,32716.0,,606,30,64,0.1551
172,Illinois,Carroll County,Census Tract 9603,Block Group 4,29969.0,24483.0,,577,35,176,0.3657
173,Illinois,Carroll County,Census Tract 9604,Block Group 1,46923.0,30699.0,,575,47,47,0.1635
174,Illinois,Carroll County,Census Tract 9604,Block Group 2,55568.0,30933.0,,464,20,37,0.1228
175,Illinois,Carroll County,Census Tract 9604,Block Group 3,59375.0,34775.0,,825,56,145,0.2436
176,Illinois,Carroll County,Census Tract 9605,Block Group 1,79875.0,38248.0,,953,13,7,0.021
177,Illinois,Carroll County,Census Tract 9605,Block Group 2,56875.0,33787.0,,521,8,11,0.0365
178,Illinois,Carroll County,Census Tract 9605,Block Group 3,66071.0,32326.0,,1015,10,144,0.1517
179,Illinois,Carroll County,Census Tract 9606,Block Group 1,62000.0,39315.0,,342,19,52,0.2076
180,Illinois,Carroll County,Census Tract 9606,Block Group 2,68906.0,14958.0,,835,2,115,0.1401
181,Illinois,Cass County,Census Tract 9601,Block Group 1,53929.0,32683.0,,680,64,34,0.1441
182,Illinois,Cass County,Census Tract 9601,Block Group 2,76111.0,34894.0,,412,24,6,0.0728
183,Illinois,Cass County,Census Tract 9601,Block Group 3,68190.0,33001.0,,820,33,6,0.0476
184,Illinois,Cass County,Census Tract 9602,Block Group 1,69559.0,36064.0,,877,124,19,0.1631
185,Illinois,Cass County,Census Tract 9602,Block Group 2,65417.0,32421.0,,1065,52,28,0.0751
186,Illinois,Cass County,Census Tract 9602,Block Group 3,62500.0,47060.0,,681,9,19,0.0411
187,Illinois,Cass County,Census Tract 9603,Block Group 1,128673.0,71098.0,,692,28,0,0.0405
188,Illinois,Cass County,Census Tract 9603,Block Group 2,73935.0,34397.0,,1540,39,18,0.037
189,Illinois,Cass County,Census Tract 9603,Block Group 3,,26552.0,,626,48,91,0.222
190,Illinois,Cass County,Census Tract 9604,Block Group 1,78606.0,38247.0,,1070,34,71,0.0981
191,Illinois,Cass County,Census Tract 9604,Block Group 2,33802.0,21857.0,,1538,146,101,0.1606
192,Illinois,Cass County,Census Tract 9605,Block Group 1,69773.0,24945.0,,1068,152,9,0.1507
193,Illinois,Cass County,Census Tract 9605,Block Group 2,69286.0,23322.0,,658,0,59,0.0897
194,Illinois,Cass County,Census Tract 9605,Block Group 3,46071.0,21397.0,,954,115,77,0.2013
195,Illinois,Champaign County,Census Tract 2,Block Group 1,36890.0,16548.0,,924,109,208,0.3431
196,Illinois,Champaign County,Census Tract 2,Block Group 2,,15758.0,,1119,513,23,0.479
197,Illinois,Champaign County,Census Tract 3.01,Block Group 1,2499.0,3854.0,,1708,1489,63,0.9087
198,Illinois,Champaign County,Census Tract 3.01,Block Group 2,10637.0,6352.0,,2228,1607,360,0.8829
199,Illinois,Champaign County,Census Tract 3.01,Block Group 3,12292.0,6933.0,,2641,1894,406,0.8709
200,Illinois,Champaign County,Census Tract 3.02,Block Group 1,11250.0,15762.0,,711,492,77,0.8003
201,Illinois,Champaign County,Census Tract 3.02,Block Group 2,,13094.0,,1022,527,215,0.726
202,Illinois,Champaign County,Census Tract 3.02,Block Group 3,27301.0,25670.0,,802,259,81,0.4239
203,Illinois,Champaign County,Census Tract 4.01,Block Group 1,2499.0,3939.0,,401,301,24,0.8105
204,Illinois,Champaign County,Census Tract 4.01,Block Group 2,2499.0,3767.0,,985,825,63,0.9015
205,Illinois,Champaign County,Census Tract 4.02,Block Group 1,7083.0,6037.0,,1225,841,317,0.9453
206,Illinois,Champaign County,Census Tract 4.02,Block Group 2,,7798.0,,2055,1500,262,0.8574
207,Illinois,Champaign County,Census Tract 5,Block Group 1,103194.0,66973.0,,343,0,11,0.0321
208,Illinois,Champaign County,Census Tract 5,Block Group 2,151875.0,76159.0,,622,33,8,0.0659
209,Illinois,Champaign County,Census Tract 5,Block Group 3,43688.0,53238.0,,1225,223,46,0.2196
210,Illinois,Champaign County,Census Tract 5,Block Group 4,59417.0,60480.0,,1345,77,121,0.1472
211,Illinois,Champaign County,Census Tract 7,Block Group 1,32179.0,14377.0,,1289,66,348,0.3212
212,Illinois,Champaign County,Census Tract 7,Block Group 2,43672.0,25086.0,,970,166,60,0.233
213,Illinois,Champaign County,Census Tract 7,Block Group 3,49865.0,28819.0,,1443,264,163,0.2959
214,Illinois,Champaign County,Census Tract 8,Block Group 1,61635.0,31339.0,,2945,180,237,0.1416
215,Illinois,Champaign County,Census Tract 8,Block Group 2,,22617.0,,1060,71,107,0.1679
