,GEO_0,GEO_1,GEO_2,pop,LT18_0_disab,18to64_0_disab,GT64_0_disab,disable_pct
1342,Illinois,Cook County,Census Tract 8288.01,5196,1167,2877,592,0.10777521170130866
1343,Illinois,Cook County,Census Tract 8288.02,3129,839,1584,274,0.1380632790028763
1344,Illinois,Cook County,Census Tract 8289,3871,1099,2258,224,0.07491604236631366
1345,Illinois,Cook County,Census Tract 8290,811,256,276,54,0.27743526510480887
1346,Illinois,Cook County,Census Tract 8291,3151,621,1580,620,0.10472865756902572
1347,Illinois,Cook County,Census Tract 8292,5709,1537,2726,335,0.19460500963391136
1348,Illinois,Cook County,Census Tract 8293.01,3932,1079,1854,600,0.10147507629704988
1349,Illinois,Cook County,Census Tract 8293.02,2898,752,1480,157,0.17563837129054516
1350,Illinois,Cook County,Census Tract 8294.01,971,376,395,133,0.06900102986611745
1351,Illinois,Cook County,Census Tract 8294.02,3031,524,1367,411,0.24051468162322664
1352,Illinois,Cook County,Census Tract 8295,3863,618,2231,280,0.1900077659849858
1353,Illinois,Cook County,Census Tract 8296,2884,667,1195,491,0.18411927877947298
1354,Illinois,Cook County,Census Tract 8297,2778,519,1409,268,0.20950323974082075
1355,Illinois,Cook County,Census Tract 8298,6072,1241,3246,819,0.12615283267457178
1356,Illinois,Cook County,Census Tract 8299.02,7535,2195,3758,823,0.10072992700729932
1357,Illinois,Cook County,Census Tract 8299.03,3571,718,2048,172,0.1772612713525623
1358,Illinois,Cook County,Census Tract 8299.04,4539,698,2074,1120,0.14254241022251601
1359,Illinois,Cook County,Census Tract 8300.01,2349,329,1267,408,0.1468710089399745
1360,Illinois,Cook County,Census Tract 8300.03,7804,1874,3807,1032,0.13980010251153252
1361,Illinois,Cook County,Census Tract 8300.04,6402,1244,3618,888,0.10184317400812248
1362,Illinois,Cook County,Census Tract 8300.05,3524,567,1528,951,0.13564131668558455
1363,Illinois,Cook County,Census Tract 8300.06,2399,150,1299,457,0.20550229262192576
1364,Illinois,Cook County,Census Tract 8300.07,4726,1103,2382,505,0.15573423614049942
1365,Illinois,Cook County,Census Tract 8300.08,4370,1019,2364,480,0.11601830663615564
1366,Illinois,Cook County,Census Tract 8301,2812,530,1578,288,0.14793741109530578
1367,Illinois,Cook County,Census Tract 8302.01,5130,883,2653,807,0.153411306042885
1368,Illinois,Cook County,Census Tract 8302.02,3377,615,1835,233,0.20550784720165827
1369,Illinois,Cook County,Census Tract 8303,5236,1578,2581,480,0.11401833460656985
1370,Illinois,Cook County,Census Tract 8304,4003,807,2032,462,0.17536847364476638
1371,Illinois,Cook County,Census Tract 8305,3997,940,2061,326,0.16762571928946712
1372,Illinois,Cook County,Census Tract 8306,4659,623,3154,350,0.11418759390427136
1373,Illinois,Cook County,Census Tract 8307,4285,486,3153,113,0.12438739789964992
1374,Illinois,Cook County,Census Tract 8308,2603,168,2078,89,0.10295812524010761
1375,Illinois,Cook County,Census Tract 8309,3359,570,2354,170,0.07889252753795772
