,GEO_0,GEO_1,GEO_2,GEO_3,pop_total,white,black,indian,asian,pacific,other,multi,latino,white_pct,black_pct,indian_pct,asian_pct,pacific_pct,other_pct,multi_pct,latino_pct
0,Kentucky,,,,4505836,3664764,357764,8080,73843,3462,14706,175363,207854,0.8133371920327327,0.07940013795442177,0.001793229935576883,0.016388301749109376,0.0007683368857632635,0.0032637672565091137,0.03891908183076348,0.046129952355123446
0,Kentucky,McLean County,,,9152,8691,47,10,13,2,28,197,164,0.9496284965034965,0.00513548951048951,0.0010926573426573427,0.0014204545454545455,0.00021853146853146853,0.0030594405594405595,0.021525349650349652,0.01791958041958042
1,Kentucky,Lyon County,,,8680,7733,507,25,34,0,21,208,152,0.8908986175115208,0.05841013824884793,0.002880184331797235,0.00391705069124424,0.0,0.0024193548387096775,0.023963133640552997,0.017511520737327188
2,Kentucky,McCracken County,,,67875,53801,7539,170,660,18,223,3329,2135,0.7926482504604051,0.11107182320441988,0.0025046040515653775,0.009723756906077349,0.00026519337016574587,0.003285451197053407,0.049046040515653776,0.0314548802946593
3,Kentucky,Calloway County,,,37103,32235,1293,53,433,11,110,1615,1353,0.8687976713473304,0.03484893404845969,0.0014284559200064685,0.01167021534646794,0.0002964719833975689,0.0029647198339756895,0.04352747756246125,0.03646605395790098
4,Kentucky,Bullitt County,,,82217,74787,1031,177,445,23,172,3465,2117,0.9096293953805175,0.012539985647737086,0.0021528394370993833,0.005412505929430653,0.00027974749747619105,0.002092024763734994,0.04214456864152183,0.025748932702482456
5,Kentucky,Butler County,,,12371,11370,15,22,21,3,23,325,592,0.9190849567536982,0.0012125131355589685,0.0017783525988198205,0.001697518389782556,0.00024250262711179372,0.0018591868078570851,0.026271117937110986,0.04785385175006063
6,Kentucky,Caldwell County,,,12649,11190,654,21,53,2,29,502,198,0.8846549134318918,0.05170369199146178,0.0016602102933038186,0.00419005454976678,0.0001581152660289351,0.002292671357419559,0.039686931773262706,0.015653411336864573
7,Kentucky,Campbell County,,,93076,82743,2796,117,1024,30,370,3687,2309,0.8889831965275689,0.03003996733851906,0.0012570372598736516,0.011001762000945464,0.00032231724612144915,0.003975246035497873,0.0396127895483261,0.024807684043147534
8,Kentucky,Carlisle County,,,4826,4443,59,27,10,0,0,154,133,0.920638209697472,0.012225445503522586,0.005594695399917115,0.0020721094073767096,0.0,0.0,0.031910484873601326,0.027559055118110236
9,Kentucky,Carroll County,,,10810,9401,169,20,44,3,11,367,795,0.8696577243293246,0.01563367252543941,0.0018501387604070306,0.004070305272895467,0.0002775208140610546,0.0010175763182238668,0.03395004625346901,0.07354301572617947
10,Kentucky,Carter County,,,26627,25425,209,45,58,1,31,604,254,0.954857851053442,0.007849175648777556,0.001690013895669809,0.0021782401321966426,3.7555864348217974e-05,0.0011642317947947573,0.022683742066323658,0.009539189544447366
11,Kentucky,Casey County,,,15941,14836,81,42,52,1,40,350,539,0.930681889467411,0.005081237061664889,0.0026347155134558687,0.003262028730945361,6.273132174894925e-05,0.00250925286995797,0.021955962612132236,0.03381218242268365
12,Kentucky,Christian County,,,72748,46400,15221,272,939,211,280,3673,5752,0.637818221806785,0.20922911970088526,0.003738934403694947,0.012907571342167481,0.002900423379336889,0.003848903062627151,0.05048936053224831,0.0790674657722549
13,Kentucky,Clark County,,,36972,32267,1635,63,209,14,79,1228,1477,0.8727415341339392,0.044222654982148654,0.0017039922103213243,0.005652926539002488,0.00037866493562696096,0.002136752136752137,0.03321432435356486,0.03994915070864438
14,Kentucky,Clay County,,,20345,18686,816,26,21,11,21,411,353,0.9184566232489555,0.04010813467682477,0.0012779552715654952,0.0010321946424182845,0.0005406733841238633,0.0010321946424182845,0.020201523715900713,0.01735070041779307
15,Kentucky,Clinton County,,,9253,8680,39,10,10,3,15,251,245,0.9380741381173674,0.0042148492380849455,0.0010807305738679347,0.0010807305738679347,0.0003242191721603804,0.0016210958608019021,0.02712633740408516,0.0264778990597644
16,Kentucky,Crittenden County,,,8990,8524,82,15,5,5,17,229,113,0.9481646273637375,0.009121245828698554,0.0016685205784204673,0.0005561735261401557,0.0005561735261401557,0.0018909899888765295,0.02547274749721913,0.01256952169076752
17,Kentucky,Cumberland County,,,5888,5445,150,1,2,6,6,201,77,0.9247622282608695,0.025475543478260868,0.00016983695652173913,0.00033967391304347825,0.0010190217391304348,0.0010190217391304348,0.03413722826086957,0.013077445652173914
18,Kentucky,Daviess County,,,103312,87327,4827,130,2417,59,311,4096,4145,0.8452745082855816,0.04672254917144185,0.0012583242992101596,0.023395152547622734,0.0005710856434876878,0.003010298900418151,0.03964689484280626,0.04012118630943162
19,Kentucky,Edmonson County,,,12126,11486,98,31,32,7,7,309,156,0.9472208477651328,0.008081807685964044,0.002556490186376381,0.002638957611743361,0.0005772719775688602,0.0005772719775688602,0.025482434438396834,0.012864918357248886
20,Kentucky,Elliott County,,,7354,6875,246,14,10,0,15,103,91,0.9348653793853685,0.033451183029643734,0.0019037258634756595,0.0013598041881968997,0.0,0.0020397062822953495,0.014005983138428066,0.012374218112591786
21,Kentucky,Estill County,,,14163,13619,30,23,7,0,11,342,131,0.9615900586034032,0.0021181952976064393,0.0016239497281649367,0.0004942455694415026,0.0,0.0007766716091223611,0.024147426392713407,0.009249452799548119
22,Kentucky,Fayette County,,,322570,215343,47501,480,13374,133,1667,14322,29750,0.6675853303159004,0.1472579595126639,0.0014880491056204854,0.04146076820535077,0.0004123136063490095,0.005167870539727811,0.044399665188951234,0.09222804352543634
23,Kentucky,Fleming County,,,15082,14314,148,22,17,3,42,318,218,0.9490783715687574,0.009813022145604032,0.0014586924811033019,0.0011271714626707333,0.00019891261105954116,0.0027847765548335763,0.021084736772311364,0.014454316403659993
24,Kentucky,Floyd County,,,35942,34654,121,28,96,1,34,700,308,0.9641644872294252,0.003366534973012075,0.0007790328863168438,0.0026709698959434644,2.782260308274442e-05,0.0009459685048133103,0.019475822157921097,0.008569361749485282
25,Kentucky,Franklin County,,,51541,41282,4444,91,1031,14,212,2420,2047,0.8009545798490522,0.08622261888593546,0.0017655846801575444,0.020003492365301412,0.00027162841233192993,0.0041132302438835104,0.04695291127451932,0.03971595428881861
26,Kentucky,Fulton County,,,6515,4566,1433,13,17,11,27,297,151,0.7008442056792018,0.21995395241749807,0.001995395241749808,0.002609363008442057,0.0016884113584036838,0.004144282425172678,0.04558710667689946,0.023177283192632386
27,Kentucky,Gallatin County,,,8690,7762,74,4,13,7,11,327,492,0.8932105868814729,0.00851553509781358,0.00046029919447640965,0.0014959723820483315,0.000805523590333717,0.0012658227848101266,0.03762945914844649,0.05661680092059839
28,Kentucky,Garrard County,,,16953,15433,301,27,51,8,37,645,451,0.9103403527399281,0.01775496962189583,0.0015926384710670677,0.0030083171120155725,0.00047189288031616823,0.002182504571462278,0.03804636347549106,0.026602961127823985
29,Kentucky,Grant County,,,24941,22823,179,51,66,33,56,992,741,0.9150795878272724,0.007176937572671504,0.0020448257888617135,0.0026462451385269236,0.0013231225692634618,0.002245298905416784,0.03977386632452588,0.029710115873461368
30,Kentucky,Graves County,,,36649,30527,1551,96,173,3,76,1450,2773,0.8329558787415755,0.042320390733717156,0.0026194439138857812,0.004720456219815002,8.185762230893066e-05,0.0020737264318262437,0.03956451744931649,0.07566372888755492
31,Kentucky,Grayson County,,,26420,24756,308,71,96,2,75,748,364,0.9370174110522331,0.011657834973504921,0.0026873580620741864,0.0036336109008327025,7.57002271006813e-05,0.002838758516275549,0.028311884935654806,0.013777441332323998
32,Kentucky,Green County,,,11107,10361,160,17,28,2,28,312,199,0.9328351490051319,0.014405329972089672,0.0015305663095345277,0.0025209327451156927,0.00018006662465112092,0.0025209327451156927,0.028090393445574863,0.01791662915278653
33,Kentucky,Greenup County,,,35962,33974,219,68,230,5,83,1066,317,0.944719426060842,0.0060897614148267614,0.0018908848228685836,0.006395639842055503,0.00013903564874033703,0.0023079917690895946,0.029642400311439852,0.008814860130137367
34,Kentucky,Hancock County,,,9095,8586,79,4,34,0,14,216,162,0.9440351841671248,0.00868609125893348,0.00043980208905992305,0.003738317757009346,0.0,0.0015393073117097307,0.023749312809235843,0.017811984606926883
35,Kentucky,Hardin County,,,110702,81085,12510,378,2243,400,597,6794,6695,0.7324619248071399,0.11300608841755343,0.00341457245578219,0.020261603223067335,0.0036133041860128994,0.005392856497624252,0.0613719715994291,0.0604776788133909
36,Kentucky,Harlan County,,,26831,25001,541,54,85,0,48,837,265,0.9317953113935373,0.020163244008795794,0.002012597368715292,0.0031679773396444413,0.0,0.0017889754388580373,0.031195259215087028,0.00987663523536208
37,Kentucky,McCreary County,,,16888,15072,908,58,32,3,17,433,365,0.8924680246328754,0.05376598768356229,0.0034343912837517766,0.0018948365703458077,0.00017764092846991948,0.0010066319279962103,0.02563950734249171,0.02161297963050687
38,Kentucky,Madison County,,,92701,79591,3880,190,1006,56,260,4654,3064,0.8585775773724124,0.0418549961704836,0.0020496003279360524,0.010852094367914046,0.0006040927282337839,0.0028047162382282822,0.05020442066428625,0.033052502130505604
39,Kentucky,Magoffin County,,,11637,11335,14,14,5,6,13,184,66,0.974048294233909,0.001203059207699579,0.001203059207699579,0.0004296640027498496,0.0005155968032998196,0.001117126407149609,0.015811635301194466,0.005671564836298015
40,Kentucky,Marion County,,,19581,16779,1209,0,123,47,53,689,681,0.8569020989734947,0.0617435268883101,0.0,0.006281599509728819,0.002400285991522394,0.0027067054798018486,0.035187171237424035,0.034778611919718094
41,Kentucky,Marshall County,,,31659,29697,101,60,129,9,45,1079,539,0.938027101298209,0.0031902460595723174,0.001895195678953852,0.0040746707097507814,0.0002842793518430778,0.001421396759215389,0.03408193562652011,0.017025174515935437
42,Kentucky,Martin County,,,11287,10002,780,42,17,1,1,154,290,0.8861522105076637,0.0691060512093559,0.0037210950651191638,0.0015061575263577568,8.859750155045628e-05,8.859750155045628e-05,0.013644015238770266,0.02569327544963232
43,Kentucky,Mason County,,,17120,14777,1017,29,107,0,43,791,356,0.8631425233644859,0.05940420560747663,0.0016939252336448597,0.00625,0.0,0.0025116822429906544,0.04620327102803738,0.020794392523364486
44,Kentucky,Meade County,,,30003,25912,952,132,217,73,121,1463,1133,0.8636469686364697,0.0317301603173016,0.004399560043995601,0.0072326100723261,0.0024330900243309003,0.0040329300403293,0.048761790487617904,0.0377628903776289
45,Kentucky,Menifee County,,,6113,5873,30,12,2,2,1,136,57,0.9607394078194013,0.004907574022574841,0.001963029609029936,0.0003271716015049894,0.0003271716015049894,0.0001635858007524947,0.022247668902339278,0.009324390642892196
46,Kentucky,Mercer County,,,22641,20100,748,40,74,14,82,880,703,0.8877699748244335,0.03303741000839185,0.0017667064175610617,0.0032684068724879644,0.0006183472461463716,0.0036217481560001765,0.03886754118634336,0.03104986528863566
47,Kentucky,Metcalfe County,,,10286,9620,114,3,7,0,33,279,230,0.935251798561151,0.01108302547151468,0.00029165856503986,0.0006805366517596734,0.0,0.00320824421543846,0.02712424654870698,0.022360489986389266
48,Kentucky,Monroe County,,,11338,10389,218,9,10,0,25,214,473,0.9162991709296172,0.019227376962427236,0.0007937907920268125,0.0008819897689186806,0.0,0.0022049744222967013,0.018874581054859764,0.04171811606985359
49,Kentucky,Montgomery County,,,28114,25363,614,26,145,1,65,975,925,0.9021483958170307,0.021839652842000425,0.0009248061464039269,0.005157572739560362,3.5569467169381804e-05,0.0023120153660098172,0.034680230490147256,0.032901757131678165
50,Kentucky,Morgan County,,,13726,12510,492,20,17,4,10,256,417,0.9114090048083928,0.035844382922920005,0.0014570887367040652,0.0012385254261984555,0.0002914177473408131,0.0007285443683520326,0.018650735829812037,0.03038030016027976
51,Kentucky,Muhlenberg County,,,30928,28204,1203,64,58,3,62,765,569,0.9119244697361614,0.03889679255043973,0.0020693222969477496,0.001875323331608898,9.699948266942576e-05,0.0020046559751681326,0.02473486808070357,0.018397568546301087
52,Kentucky,Nelson County,,,46738,41113,2183,62,267,8,125,1766,1214,0.8796482519577218,0.04670717617356327,0.0013265437117548889,0.005712696307073473,0.00017116693054901793,0.0026744832898284053,0.037785099918695705,0.02597458171081347
53,Kentucky,Nicholas County,,,7537,7124,41,10,7,2,14,185,154,0.9452036619344567,0.005439830171155632,0.001326787846623325,0.0009287514926363275,0.00026535756932466497,0.001857502985272655,0.024545575162531513,0.020432532837999205
54,Kentucky,Ohio County,,,23772,21872,155,26,45,2,54,625,993,0.9200740366818105,0.00652027595490493,0.001093723708564698,0.0018929833417465926,8.413259296651523e-05,0.002271580010095911,0.02629143530203601,0.04177183240787481
55,Kentucky,Oldham County,,,67607,57836,2198,108,1160,17,214,2839,3235,0.8554735456387652,0.03251142633159288,0.0015974677178398687,0.017157986599020812,0.00025145325188220157,0.003165352700164184,0.04199269306432766,0.047850074696407174
56,Kentucky,Owen County,,,11278,10486,83,22,18,4,17,397,251,0.9297747827629013,0.00735946089732222,0.0019507004788082993,0.0015960276644795177,0.0003546728143287817,0.0015073594608973223,0.03520127682213158,0.02225571909913105
57,Kentucky,Owsley County,,,4051,3905,11,1,1,5,4,82,42,0.9639595161688472,0.0027153789187854853,0.00024685262898049864,0.00024685262898049864,0.0012342631449024932,0.0009874105159219946,0.020241915576400888,0.010367810417180942
58,Kentucky,Pendleton County,,,14644,13833,56,21,30,3,42,458,201,0.9446189565692433,0.0038240917782026767,0.0014340344168260039,0.00204862059546572,0.00020486205954657198,0.0028680688336520078,0.03127560775744332,0.013725757989620323
59,Kentucky,Perry County,,,28473,26748,374,51,255,1,29,794,221,0.9394162891160046,0.013135250939486531,0.0017911705826572542,0.008955852913286272,3.512099181680891e-05,0.0010185087626874583,0.027886067502546272,0.007761739191514769
60,Kentucky,Pike County,,,58669,55635,485,68,369,11,92,1314,695,0.9482861477100343,0.00826671666467811,0.0011590448107177556,0.006289522575806644,0.00018749254291022517,0.0015681194497946104,0.022396836489457804,0.01184611975660059
61,Kentucky,Powell County,,,13129,12507,64,17,30,0,23,291,197,0.9526239622210374,0.004874704851854673,0.0012948434762738974,0.002285017899306878,0.0,0.001751847056135273,0.022164673623276714,0.015004950872115164
62,Kentucky,Pulaski County,,,65034,59600,677,160,436,10,150,2124,1877,0.9164437063689762,0.010409939416305317,0.002460251560722084,0.0067041855029676784,0.00015376572254513024,0.0023064858381769537,0.032659839468585666,0.028861826121720946
63,Kentucky,Robertson County,,,2193,2106,6,3,7,0,0,52,19,0.960328317373461,0.0027359781121751026,0.0013679890560875513,0.0031919744642042863,0.0,0.0,0.023711810305517556,0.008663930688554491
64,Kentucky,Rockcastle County,,,16037,15316,52,33,28,0,24,412,172,0.9550414666084679,0.0032425017147845606,0.0020577414728440483,0.001745962461807071,0.0,0.0014965392529774895,0.025690590509446904,0.010725197979672009
65,Kentucky,Rowan County,,,24662,22773,372,32,157,5,105,677,541,0.9234044278647312,0.015083934798475387,0.0012975427783634742,0.0063660692563457955,0.00020274105911929284,0.0042575622415051495,0.027451139404752252,0.021936582596707485
66,Kentucky,Russell County,,,17991,16497,113,58,104,3,23,412,781,0.9169584792396198,0.006280918236896226,0.003223834139291868,0.005780668111833694,0.00016675004168751042,0.0012784169862709131,0.0229003390584181,0.04341059418598188
67,Kentucky,Scott County,,,57155,47704,2907,56,587,19,185,2594,3103,0.8346426384393316,0.05086169189047327,0.0009797917942437231,0.010270317557519027,0.00033242935876126324,0.0032368121774123,0.045385355611932465,0.054290963170326306
68,Kentucky,Shelby County,,,48065,37363,2700,76,361,22,212,2036,5295,0.777343181108915,0.05617393113492146,0.0015811921356496412,0.007510662644335795,0.0004577135129512119,0.004410693852075315,0.0423593051076667,0.11016332050348486
69,Kentucky,Simpson County,,,19594,16201,1622,58,94,5,72,894,648,0.8268347453302031,0.08278044299275289,0.002960089823415331,0.004797386955190364,0.00025518015719097685,0.0036745942635500665,0.045626212105746654,0.033071348371950596
70,Kentucky,Spencer County,,,19490,17764,297,32,90,12,30,815,450,0.9114417650076962,0.015238583889173936,0.0016418676244227808,0.004617752693689072,0.0006157003591585428,0.0015392508978963571,0.0418163160595177,0.023088763468445357
71,Kentucky,Taylor County,,,26023,22724,1252,26,244,10,110,937,720,0.8732275294931406,0.048111286169926604,0.0009991161664681244,0.009376320946854706,0.0003842754486415863,0.004227029935057449,0.03600660953771664,0.027667832302194214
72,Kentucky,Todd County,,,12243,10234,880,14,22,6,41,448,598,0.8359062321326473,0.07187780772686433,0.0011435105774728416,0.0017969451931716084,0.000490075961774075,0.003348852405456179,0.03659233847913093,0.048844237523482804
73,Kentucky,Trigg County,,,14061,12202,950,34,27,6,34,491,317,0.8677903420809331,0.06756276225019557,0.002418035701585947,0.0019202048218476637,0.0004267121826328142,0.002418035701585947,0.03491928027878529,0.02254462698243368
74,Kentucky,Trimble County,,,8474,7914,28,29,27,4,8,272,192,0.9339155062544253,0.003304224687278735,0.003422232711824404,0.003186216662733066,0.0004720320981826764,0.0009440641963653528,0.032098182676422,0.02265754071276847
75,Kentucky,Union County,,,13668,11802,1029,27,32,1,39,550,188,0.863476733977173,0.07528533801580334,0.001975417032484636,0.002341235001463272,7.316359379572725e-05,0.0028533801580333624,0.04023997658764999,0.013754755633596722
76,Kentucky,Warren County,,,134554,97744,12804,235,7295,661,630,5744,9441,0.7264295375834238,0.09515882099380174,0.0017465106945910192,0.054216151136346744,0.004912525826062399,0.004682135053584434,0.04268918055204602,0.07016513816014389
77,Kentucky,Washington County,,,12027,10397,652,25,38,5,52,388,470,0.8644716055541698,0.05421135777833209,0.0020786563565311383,0.00315955766192733,0.00041573127130622767,0.004323605221584767,0.032260746653363266,0.0390787395027854
78,Kentucky,Wayne County,,,19555,17872,228,28,60,5,17,443,902,0.9139350549731526,0.011659422142674509,0.0014318588596266939,0.003068268984914344,0.00025568908207619537,0.0008693428790590642,0.02265405267195091,0.04612631040654564
79,Kentucky,Webster County,,,13017,11145,476,23,24,1,43,460,845,0.8561880617653838,0.03656756549128063,0.0017669201813013751,0.0018437427978796957,7.682261657832066e-05,0.0033033725128677883,0.035338403626027505,0.06491511100868096
80,Kentucky,Whitley County,,,36712,34076,531,89,204,10,50,1065,687,0.9281978644584877,0.014463935497929832,0.0024242754412726083,0.005556766179995642,0.0002723904990193942,0.001361952495096971,0.029009588145565483,0.01871322728263238
81,Kentucky,Wolfe County,,,6562,6356,27,9,5,0,15,89,61,0.9686071319719598,0.004114599207558671,0.0013715330691862237,0.0007619628162145687,0.0,0.002285888448643706,0.013562938128619324,0.009295946357817738
82,Kentucky,Woodford County,,,26871,22361,1211,28,157,10,76,1015,2013,0.8321610658330543,0.04506717278850806,0.0010420155558036545,0.0058427300807562055,0.00037214841278701945,0.002828327937181348,0.03777306389788247,0.07491347549402702
83,Kentucky,Harrison County,,,18692,17216,307,26,46,1,47,662,387,0.9210357372137813,0.016424138668949283,0.0013909693986732291,0.0024609458591910976,5.349882302589343e-05,0.002514444682216991,0.03541622084314145,0.02070404451102076
84,Kentucky,Hart County,,,19288,17492,705,33,45,6,30,643,334,0.9068851099128992,0.03655122355868934,0.0017109083367897139,0.002333056822895064,0.00031107424305267526,0.0015553712152633762,0.033336789713811696,0.01731646619659892
85,Kentucky,Henderson County,,,44793,37323,3632,78,239,41,167,1945,1368,0.8332328712075547,0.08108409796173509,0.0017413435134954122,0.005335655124684661,0.0009153215904270757,0.003728261112227357,0.04342196325318688,0.030540486236688768
86,Kentucky,Henry County,,,15678,14065,349,45,35,0,45,594,545,0.8971169792065314,0.02226049240974614,0.0028702640642939152,0.002232427605561934,0.0,0.0028702640642939152,0.03788748564867968,0.03476208700089297
87,Kentucky,Hickman County,,,4521,3866,380,6,11,0,1,155,102,0.8551205485512055,0.084052200840522,0.0013271400132714001,0.0024330900243309003,0.0,0.00022119000221190003,0.034284450342844504,0.0225613802256138
88,Kentucky,Hopkins County,,,45423,39054,2902,70,230,29,119,1893,1126,0.8597846905752592,0.06388833850692381,0.0015410695022345508,0.005063514078770667,0.000638443079497171,0.0026198181537987362,0.04167492239614292,0.024789203707372916
89,Kentucky,Jackson County,,,12955,12509,12,36,19,4,11,268,96,0.9655731377846392,0.0009262832883056735,0.0027788498649170203,0.001466615206483983,0.00030876109610189115,0.0008490930142802007,0.02068699343882671,0.007410266306445388
90,Kentucky,Jefferson County,,,782969,490251,167067,1441,26944,559,3707,33979,59021,0.6261435637937134,0.2133762639389299,0.0018404304640413606,0.03441260126518419,0.0007139490835524778,0.00473454249146518,0.04339763132384552,0.07538101763926797
91,Kentucky,Jessamine County,,,52991,45191,2247,106,658,27,173,2205,2384,0.8528051933347173,0.04240342699703723,0.0020003396803230738,0.01241720292125078,0.0005095204846105942,0.0032647053273197335,0.04161083957653186,0.044988771678209506
92,Kentucky,Johnson County,,,22680,21860,42,39,101,4,16,420,198,0.9638447971781305,0.001851851851851852,0.0017195767195767196,0.00445326278659612,0.0001763668430335097,0.0007054673721340388,0.018518518518518517,0.00873015873015873
93,Kentucky,Adair County,,,18903,17044,498,26,63,6,70,553,643,0.9016558218272231,0.026345024599269958,0.0013754430513675078,0.0033328043167751152,0.0003174099349309633,0.0037031159075279056,0.029254615669470456,0.034015764693434904
94,Kentucky,Allen County,,,20588,18987,204,38,48,7,41,689,574,0.9222362541286186,0.00990868467068195,0.0018457353798329123,0.0023314552166310474,0.0003400038857586944,0.001991451330872353,0.03346609675539149,0.02788031863221294
95,Kentucky,Anderson County,,,23852,21654,482,50,104,4,68,969,521,0.9078483984571525,0.02020794901895019,0.002096260271675331,0.004360221365084689,0.0001677008217340265,0.0028509139694784503,0.04062552406506792,0.02184303203085695
96,Kentucky,Ballard County,,,7728,7074,208,7,29,0,5,312,93,0.9153726708074534,0.026915113871635612,0.0009057971014492754,0.0037525879917184265,0.0,0.0006469979296066253,0.040372670807453416,0.01203416149068323
97,Kentucky,Barren County,,,44485,38804,1697,73,255,53,160,1554,1889,0.8722940316960773,0.03814769023266269,0.0016410025851410588,0.005732269304259863,0.001191412835787344,0.003596717994829718,0.03493312352478364,0.042463751826458354
98,Kentucky,Bath County,,,12750,12125,127,4,16,1,15,280,182,0.9509803921568627,0.00996078431372549,0.00031372549019607844,0.0012549019607843138,7.843137254901961e-05,0.001176470588235294,0.02196078431372549,0.01427450980392157
99,Kentucky,Bell County,,,24097,22311,552,32,122,4,58,774,244,0.9258828899863053,0.022907415860895546,0.00132796613686351,0.005062870896792132,0.00016599576710793875,0.002406938623065112,0.03212018093538615,0.010125741793584263
100,Kentucky,Boone County,,,135968,112602,5609,194,3048,307,465,6036,7707,0.828150741350906,0.04125235349493998,0.0014268063073664392,0.0224170393033655,0.0022578842080489526,0.0034199223346669805,0.04439279830548364,0.05668245469522241
101,Kentucky,Bourbon County,,,20252,16770,1033,28,77,8,70,780,1486,0.8280663638159195,0.051007307920205414,0.0013825794983211535,0.0038020936203831722,0.00039502271380604387,0.003456448745802884,0.038514714596089274,0.07337546908947265
102,Kentucky,Boyd County,,,48261,44035,1306,89,277,6,116,1718,714,0.9124344708978264,0.027061188122914984,0.0018441391599842523,0.005739624127141999,0.0001243239883135451,0.002403597107395205,0.03559810198711175,0.014794554609311866
103,Kentucky,Boyle County,,,30614,25074,2155,38,361,3,97,1396,1490,0.8190370418762658,0.07039263082249951,0.0012412621676357223,0.011791990592539362,9.799438165545176e-05,0.0031684850068596066,0.04560005226367022,0.048670542888874374
104,Kentucky,Bracken County,,,8400,7964,48,14,13,0,6,265,90,0.9480952380952381,0.005714285714285714,0.0016666666666666668,0.0015476190476190477,0.0,0.0007142857142857143,0.03154761904761905,0.010714285714285714
105,Kentucky,Breathitt County,,,13718,13038,57,11,37,11,0,471,93,0.950430091850124,0.004155124653739612,0.0008018661612479954,0.002697186178743257,0.0008018661612479954,0.0,0.03433445108616416,0.006779413908733051
106,Kentucky,Breckinridge County,,,20432,18743,422,43,38,3,64,835,284,0.9173355520751761,0.020653876272513704,0.0021045418950665622,0.0018598277212216131,0.00014682850430696947,0.0031323414252153485,0.0408672670321065,0.01389976507439311
107,Kentucky,Kenton County,,,169064,142167,8061,234,2015,241,549,8056,7741,0.8409064023091847,0.04768016845691572,0.0013840912317228979,0.011918563384280509,0.001425495670278711,0.003247290966734491,0.04765059385794729,0.04578739412293569
108,Kentucky,Knott County,,,14251,13813,65,8,18,0,7,250,90,0.9692653147147569,0.004561083432741562,0.0005613641147989615,0.0012630692582976633,0.0,0.0004911936004490913,0.017542628587467544,0.0063153462914883165
109,Kentucky,Knox County,,,30193,28509,281,82,85,1,34,854,347,0.9442254827277846,0.009306792965256848,0.002715861292352532,0.0028152220713410394,3.3120259662835756e-05,0.0011260888285364158,0.028284701752061735,0.011492730103004008
110,Kentucky,Larue County,,,14867,13299,377,47,29,15,47,574,479,0.894531512746351,0.025358175825654132,0.003161364094975449,0.0019506289096657026,0.001008945987758122,0.003161364094975449,0.0386089997982108,0.03221900854240936
111,Kentucky,Laurel County,,,62613,58503,440,143,426,4,97,1989,1011,0.9343586795074506,0.007027294651270503,0.0022838707616629136,0.0068036989123664415,6.388449682973184e-05,0.0015491990481209972,0.03176656604858416,0.016146806573714725
112,Kentucky,Lawrence County,,,16293,15721,36,2,23,4,25,334,148,0.9648928987908918,0.0022095378383354815,0.00012275210212974897,0.001411649174492113,0.00024550420425949795,0.001534401276621862,0.020499601055668077,0.009083655557601425
113,Kentucky,Lee County,,,7395,6887,280,1,0,0,19,148,60,0.9313049357674104,0.03786342123056119,0.0001352265043948614,0.0,0.0,0.0025693035835023664,0.020013522650439486,0.008113590263691683
114,Kentucky,Leslie County,,,10513,10170,39,15,15,0,4,198,72,0.9673737277656235,0.003709692761343099,0.0014268049082088842,0.0014268049082088842,0.0,0.00038048130885570247,0.01883382478835727,0.0068486635594026445
115,Kentucky,Letcher County,,,21548,20773,87,30,57,0,27,441,133,0.9640337850380546,0.004037497679599034,0.0013922405791720808,0.002645257100426954,0.0,0.0012530165212548728,0.02046593651382959,0.006172266567662892
116,Kentucky,Lewis County,,,13080,12599,36,18,9,4,6,325,83,0.9632262996941896,0.0027522935779816515,0.0013761467889908258,0.0006880733944954129,0.0003058103975535168,0.00045871559633027525,0.02484709480122324,0.006345565749235474
117,Kentucky,Lincoln County,,,24275,22493,459,33,60,2,46,707,475,0.9265911431513904,0.018908341915550977,0.0013594232749742534,0.0024716786817713696,8.238928939237898e-05,0.0018949536560247168,0.02912461380020597,0.01956745623069001
118,Kentucky,Livingston County,,,8888,8232,25,19,12,6,14,394,186,0.9261926192619262,0.0028127812781278128,0.002137713771377138,0.0013501350135013501,0.0006750675067506751,0.0015751575157515751,0.04432943294329433,0.020927092709270928
119,Kentucky,Logan County,,,27432,23681,1680,43,95,2,92,986,853,0.8632618839311753,0.06124234470691164,0.0015675123942840478,0.003463108778069408,7.290755322251386e-05,0.003353747448235637,0.035943423738699326,0.03109507144940216
0,Kentucky,Campbell County,Census Tract 519.03,,6834,6393,59,18,73,0,20,194,77,0.9354697102721685,0.008633304067895815,0.0026338893766461808,0.010681884694176177,0.0,0.0029265437518290896,0.02838747439274217,0.011267193444541995
1,Kentucky,Campbell County,Census Tract 512,,1538,1353,25,7,5,1,3,68,76,0.8797139141742523,0.016254876462938883,0.004551365409622887,0.003250975292587776,0.0006501950585175553,0.0019505851755526658,0.044213263979193757,0.0494148244473342
2,Kentucky,Campbell County,Census Tract 513,,4933,4586,53,4,37,0,6,156,91,0.9296574092844111,0.010743969187107237,0.0008108655990269613,0.0075005067909993915,0.0,0.001216298398540442,0.03162375836205149,0.01844719237786337
3,Kentucky,Campbell County,Census Tract 519.01,,4942,4677,20,5,21,0,27,153,39,0.9463779846216107,0.004046944556859571,0.0010117361392148927,0.00424929178470255,0.0,0.0054633751517604206,0.03095912585997572,0.007891541885876164
