,GEO_0,GEO_1,GEO_2,hu_tot,hu_occ,hu_vacant,1u_detached,1u_attached,2u,3_4u,5_9u,10_19u,20_plusu,mobile_home,boat_rv_van,owner_occ,renter_occ,owner_median_value,renter_median_rent,hu_0_veh,hu_1_veh,hu_2_veh,hu_3plus_veh,0_veh_pct,1_veh_pct,2_veh_pct,3plus_veh_pct
257,Kentucky,Crittenden County,Census Tract 9303,541,466,75,470,0,0,4,0,0,0,67,0,427,39,113200.0,,57,84,161,164,0.1223175965665236,0.18025751072961374,0.34549356223175964,0.351931330472103
258,Kentucky,Crittenden County,Census Tract 9304,856,654,202,650,0,0,23,0,0,0,183,0,518,136,93800.0,587.0,9,183,223,239,0.013761467889908258,0.2798165137614679,0.3409785932721712,0.3654434250764526
259,Kentucky,Cumberland County,Census Tract 9501,1920,1588,332,1325,13,122,46,29,13,33,332,7,1118,470,147000.0,508.0,234,432,444,478,0.1473551637279597,0.27204030226700254,0.2795969773299748,0.30100755667506296
260,Kentucky,Cumberland County,Census Tract 9502,1484,1042,442,1088,13,0,0,0,0,0,383,0,868,174,123600.0,,12,298,402,330,0.011516314779270634,0.28598848368522073,0.3857965451055662,0.31669865642994244
261,Kentucky,Daviess County,Census Tract 1,1427,1256,171,1159,0,0,47,103,49,35,34,0,790,466,103300.0,964.0,184,470,352,250,0.1464968152866242,0.37420382165605093,0.2802547770700637,0.19904458598726116
262,Kentucky,Daviess County,Census Tract 2,1519,1369,150,868,20,51,48,204,62,191,75,0,439,930,75000.0,587.0,416,536,211,206,0.30387143900657415,0.3915266617969321,0.15412710007304603,0.15047479912344777
263,Kentucky,Daviess County,Census Tract 3,702,613,89,271,16,93,132,91,29,70,0,0,183,430,125500.0,888.0,80,391,82,60,0.13050570962479607,0.6378466557911908,0.13376835236541598,0.09787928221859707
264,Kentucky,Daviess County,Census Tract 4.01,2381,2129,252,1812,75,0,182,136,45,74,57,0,1133,996,158300.0,808.0,359,904,689,177,0.16862376702677312,0.42461249412869895,0.3236261155472053,0.08313762329732269
265,Kentucky,Daviess County,Census Tract 4.02,849,774,75,623,0,0,52,21,26,0,127,0,414,360,111100.0,777.0,91,440,192,51,0.11757105943152454,0.5684754521963824,0.24806201550387597,0.06589147286821706
266,Kentucky,Daviess County,Census Tract 5,1131,1054,77,885,14,29,23,39,94,30,17,0,543,511,113300.0,852.0,43,505,370,136,0.04079696394686907,0.4791271347248577,0.3510436432637571,0.12903225806451613
267,Kentucky,Daviess County,Census Tract 6,2894,2669,225,2126,43,45,295,123,118,129,15,0,1464,1205,209900.0,900.0,237,888,1127,417,0.08879730236043462,0.33270887973023605,0.4222555264143874,0.15623829149494192
268,Kentucky,Daviess County,Census Tract 7,2170,2047,123,1628,54,40,11,127,61,202,47,0,1495,552,242000.0,479.0,303,651,743,350,0.14802149487054225,0.3180263800683928,0.3629702002931119,0.1709819247679531
269,Kentucky,Daviess County,Census Tract 8,1876,1772,104,1422,10,57,114,58,66,149,0,0,1060,712,142600.0,892.0,197,701,526,348,0.11117381489841986,0.3955981941309255,0.29683972911963885,0.1963882618510158
270,Kentucky,Daviess County,Census Tract 9,2751,2647,104,1402,143,30,299,418,264,195,0,0,1276,1371,192500.0,1053.0,172,1247,864,364,0.06497922176048357,0.47109935776350587,0.3264072534945221,0.13751416698148847
271,Kentucky,Daviess County,Census Tract 10,1651,1546,105,1153,16,163,104,147,68,0,0,0,1062,484,143100.0,984.0,69,730,505,242,0.04463130659767141,0.4721862871927555,0.32664941785252266,0.15653298835705046
272,Kentucky,Daviess County,Census Tract 11,902,852,50,788,8,6,11,35,9,45,0,0,672,180,242700.0,897.0,18,294,346,194,0.02112676056338028,0.34507042253521125,0.4061032863849765,0.22769953051643194
273,Kentucky,Daviess County,Census Tract 12,1435,1308,127,1329,0,22,37,47,0,0,0,0,927,381,180900.0,1280.0,59,491,461,297,0.04510703363914373,0.3753822629969419,0.35244648318042815,0.22706422018348624
274,Kentucky,Daviess County,Census Tract 13,2548,2408,140,1888,59,227,271,31,33,0,39,0,1507,901,244600.0,931.0,86,667,748,907,0.03571428571428571,0.2769933554817276,0.3106312292358804,0.3766611295681063
275,Kentucky,Daviess County,Census Tract 14.01,2252,2167,85,1868,113,47,64,0,41,0,119,0,1563,604,224900.0,1154.0,19,621,912,615,0.008767881864328565,0.286571296723581,0.42085832948777113,0.28380249192431933
276,Kentucky,Daviess County,Census Tract 14.02,1992,1992,0,1594,17,47,15,0,0,0,319,0,1717,275,255400.0,939.0,109,227,860,796,0.05471887550200803,0.11395582329317269,0.43172690763052207,0.39959839357429716
277,Kentucky,Daviess County,Census Tract 15.01,1440,1263,177,905,0,0,0,0,0,0,522,13,920,343,124400.0,954.0,10,253,539,461,0.00791765637371338,0.20031670625494855,0.4267616785431512,0.36500395882818687
278,Kentucky,Daviess County,Census Tract 15.02,1311,1198,113,1193,0,0,0,0,0,0,118,0,1124,74,230600.0,775.0,37,164,441,556,0.030884808013355594,0.13689482470784642,0.36811352253756263,0.46410684474123537
279,Kentucky,Daviess County,Census Tract 16.01,2158,2121,37,1616,69,0,69,75,161,111,57,0,1574,547,326700.0,1187.0,66,611,849,595,0.031117397454031116,0.28807166430928804,0.4002828854314003,0.28052805280528054
280,Kentucky,Daviess County,Census Tract 16.02,1953,1838,115,1562,0,3,39,12,0,0,337,0,1649,189,212600.0,835.0,13,310,755,760,0.007072905331882481,0.16866158868335146,0.41077257889009794,0.4134929270946681
281,Kentucky,Daviess County,Census Tract 17.01,2958,2794,164,1548,19,443,419,37,80,240,150,22,1476,1318,175200.0,914.0,221,1093,1001,479,0.07909806728704366,0.3911954187544739,0.35826771653543305,0.1714387974230494
282,Kentucky,Daviess County,Census Tract 17.02,1376,1376,0,1341,0,20,9,0,0,6,0,0,1218,158,263300.0,1172.0,10,237,609,520,0.007267441860465116,0.17223837209302326,0.4425872093023256,0.37790697674418605
283,Kentucky,Daviess County,Census Tract 17.03,2195,2028,167,1969,0,0,0,0,0,0,226,0,1863,165,227800.0,774.0,33,554,927,514,0.016272189349112426,0.27317554240631164,0.45710059171597633,0.2534516765285996
284,Kentucky,Daviess County,Census Tract 18,2560,2418,142,2385,0,20,0,0,0,0,155,0,2272,146,255800.0,853.0,35,314,1157,912,0.014474772539288668,0.12985938792390406,0.478494623655914,0.3771712158808933
285,Kentucky,Edmonson County,Census Tract 9202,2241,1784,457,1453,0,0,0,13,0,0,775,0,1421,363,154900.0,765.0,127,523,580,554,0.07118834080717489,0.29316143497757846,0.3251121076233184,0.31053811659192826
286,Kentucky,Edmonson County,Census Tract 9203,1367,655,712,717,5,0,0,0,0,0,645,0,579,76,158200.0,969.0,18,206,178,253,0.02748091603053435,0.3145038167938931,0.2717557251908397,0.38625954198473283
287,Kentucky,Edmonson County,Census Tract 9204.01,1189,1134,55,715,0,7,0,0,0,0,467,0,909,225,157600.0,817.0,0,271,486,377,0.0,0.23897707231040563,0.42857142857142855,0.3324514991181658
288,Kentucky,Edmonson County,Census Tract 9204.02,1652,1526,126,1215,0,2,16,38,78,11,292,0,1177,349,165700.0,727.0,95,287,702,442,0.062254259501965926,0.18807339449541285,0.4600262123197903,0.28964613368283093
289,Kentucky,Edmonson County,Census Tract 9801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,
290,Kentucky,Elliott County,Census Tract 9201.01,902,754,148,503,0,0,62,0,0,0,337,0,615,139,95000.0,424.0,101,301,131,221,0.13395225464190982,0.39920424403183025,0.17374005305039789,0.29310344827586204
291,Kentucky,Elliott County,Census Tract 9201.02,1323,1050,273,858,17,0,27,21,37,22,341,0,797,253,127200.0,542.0,126,323,301,300,0.12,0.3076190476190476,0.2866666666666667,0.2857142857142857
292,Kentucky,Elliott County,Census Tract 9202,827,636,191,578,0,3,15,0,0,0,231,0,581,55,155200.0,233.0,0,205,256,175,0.0,0.3223270440251572,0.4025157232704403,0.2751572327044025
293,Kentucky,Estill County,Census Tract 9201,706,615,91,533,6,3,0,6,0,0,158,0,452,163,96700.0,848.0,31,203,239,142,0.05040650406504065,0.3300813008130081,0.3886178861788618,0.23089430894308943
294,Kentucky,Estill County,Census Tract 9202.01,887,705,182,576,0,39,30,0,51,5,173,13,491,214,146000.0,726.0,0,216,303,186,0.0,0.30638297872340425,0.4297872340425532,0.26382978723404255
295,Kentucky,Estill County,Census Tract 9202.02,1965,1660,305,1089,39,89,22,201,147,0,378,0,941,719,107900.0,734.0,115,602,590,353,0.06927710843373494,0.36265060240963853,0.35542168674698793,0.21265060240963857
296,Kentucky,Estill County,Census Tract 9203.01,812,699,113,635,0,0,7,0,0,0,170,0,621,78,147100.0,676.0,45,133,302,219,0.06437768240343347,0.19027181688125894,0.43204577968526464,0.3133047210300429
297,Kentucky,Estill County,Census Tract 9203.02,1660,1580,80,1146,0,18,58,55,0,7,363,13,1167,413,126300.0,598.0,194,513,480,393,0.12278481012658228,0.3246835443037975,0.3037974683544304,0.24873417721518987
298,Kentucky,Estill County,Census Tract 9204,834,716,118,450,10,12,0,0,0,0,301,61,535,181,59600.0,762.0,27,291,222,176,0.03770949720670391,0.4064245810055866,0.3100558659217877,0.24581005586592178
299,Kentucky,Fayette County,Census Tract 1.01,2250,2129,121,403,25,73,187,390,234,938,0,0,354,1775,256800.0,868.0,772,837,448,72,0.3626115547205261,0.39314232033818697,0.21042743071864725,0.033818694222639736
300,Kentucky,Fayette County,Census Tract 1.02,1178,1049,129,259,109,21,129,128,49,483,0,0,311,738,432300.0,642.0,396,263,342,48,0.3775023832221163,0.25071496663489035,0.3260247855100095,0.04575786463298379
301,Kentucky,Fayette County,Census Tract 2,1450,1135,315,726,11,86,290,152,0,115,70,0,448,687,226700.0,945.0,186,587,292,70,0.16387665198237886,0.5171806167400881,0.25726872246696036,0.06167400881057269
302,Kentucky,Fayette County,Census Tract 3,1575,1232,343,1009,55,143,111,165,65,11,0,16,529,703,183200.0,886.0,147,662,385,38,0.11931818181818182,0.5373376623376623,0.3125,0.030844155844155844
303,Kentucky,Fayette County,Census Tract 4,750,696,54,436,25,45,174,70,0,0,0,0,260,436,171900.0,767.0,150,297,199,50,0.21551724137931033,0.4267241379310345,0.2859195402298851,0.07183908045977011
304,Kentucky,Fayette County,Census Tract 5,1676,1495,181,1235,35,97,60,0,118,122,9,0,1036,459,426800.0,1051.0,69,682,520,224,0.046153846153846156,0.4561872909698997,0.34782608695652173,0.14983277591973243
305,Kentucky,Fayette County,Census Tract 6,2771,2558,213,1247,92,122,459,380,99,372,0,0,1320,1238,601600.0,893.0,157,1325,839,237,0.06137607505863956,0.517982799061767,0.3279906176700547,0.0926505082095387
306,Kentucky,Fayette County,Census Tract 7,1260,1016,244,701,64,102,53,64,59,190,27,0,372,644,444100.0,1248.0,137,312,263,304,0.13484251968503938,0.30708661417322836,0.2588582677165354,0.2992125984251969
307,Kentucky,Fayette County,Census Tract 8.01,52,24,28,7,0,0,0,0,0,45,0,0,0,24,,1384.0,14,0,3,7,0.5833333333333334,0.0,0.125,0.2916666666666667
308,Kentucky,Fayette County,Census Tract 8.02,956,788,168,176,29,84,192,259,130,86,0,0,136,652,279200.0,918.0,106,402,190,90,0.13451776649746192,0.5101522842639594,0.24111675126903553,0.11421319796954314
309,Kentucky,Fayette County,Census Tract 9,2952,2627,325,549,182,20,230,296,377,1291,7,0,328,2299,,1024.0,139,1246,562,680,0.05291206699657404,0.4743052912066997,0.2139322421012562,0.25885039969547013
310,Kentucky,Fayette County,Census Tract 10,935,812,123,452,13,15,30,55,88,282,0,0,259,553,131400.0,1276.0,36,364,331,81,0.04433497536945813,0.4482758620689655,0.40763546798029554,0.09975369458128079
311,Kentucky,Fayette County,Census Tract 11,2164,2107,57,944,82,27,54,177,0,237,643,0,1154,953,83600.0,881.0,362,846,483,416,0.17180825818699572,0.4015187470336972,0.2292358803986711,0.19743711438063596
312,Kentucky,Fayette County,Census Tract 13,957,891,66,348,106,42,86,115,43,92,125,0,253,638,165100.0,880.0,174,330,279,108,0.19528619528619529,0.37037037037037035,0.31313131313131315,0.12121212121212122
313,Kentucky,Fayette County,Census Tract 14,1015,904,111,700,24,183,65,22,0,0,15,6,384,520,171700.0,888.0,110,402,281,111,0.12168141592920353,0.4446902654867257,0.3108407079646018,0.12278761061946902
314,Kentucky,Fayette County,Census Tract 15,888,851,37,786,0,0,44,0,0,0,58,0,558,293,115300.0,1150.0,92,263,417,79,0.10810810810810811,0.309048178613396,0.4900117508813161,0.09283196239717979
315,Kentucky,Fayette County,Census Tract 16,1180,1168,12,795,23,0,19,167,151,25,0,0,573,595,204600.0,901.0,7,876,151,134,0.0059931506849315065,0.75,0.1292808219178082,0.11472602739726027
316,Kentucky,Fayette County,Census Tract 17,1199,1119,80,793,60,158,94,94,0,0,0,0,751,368,434500.0,912.0,67,603,377,72,0.05987488829311886,0.5388739946380697,0.33690795352993747,0.064343163538874
317,Kentucky,Fayette County,Census Tract 18,1537,1418,119,204,12,30,13,222,461,595,0,0,37,1381,155700.0,1034.0,217,662,391,148,0.1530324400564175,0.46685472496473907,0.2757404795486601,0.10437235543018336
318,Kentucky,Fayette County,Census Tract 19,2429,2316,113,533,59,130,178,418,733,378,0,0,302,2014,191700.0,1060.0,270,1050,643,353,0.11658031088082901,0.4533678756476684,0.27763385146804836,0.15241796200345423
319,Kentucky,Fayette County,Census Tract 20.01,2912,2818,94,889,36,146,105,421,1070,245,0,0,558,2260,115300.0,906.0,476,1621,543,178,0.16891412349183818,0.5752306600425834,0.19268985095812632,0.0631653655074521
320,Kentucky,Fayette County,Census Tract 20.02,859,795,64,619,0,12,0,99,110,19,0,0,503,292,217800.0,1230.0,23,239,352,181,0.028930817610062894,0.30062893081761005,0.4427672955974843,0.22767295597484277
321,Kentucky,Fayette County,Census Tract 22,920,890,30,487,52,37,74,125,59,76,10,0,432,458,295500.0,889.0,48,337,402,103,0.05393258426966292,0.37865168539325844,0.451685393258427,0.11573033707865168
322,Kentucky,Fayette County,Census Tract 23.02,2899,2562,337,1260,354,95,478,223,359,130,0,0,1340,1222,458100.0,1249.0,98,1122,1068,274,0.03825136612021858,0.4379391100702576,0.4168618266978923,0.10694769711163153
323,Kentucky,Fayette County,Census Tract 23.03,2449,2364,85,857,278,61,128,93,619,397,16,0,1131,1233,561400.0,1045.0,152,1186,833,193,0.06429780033840947,0.5016920473773265,0.3523688663282572,0.08164128595600677
324,Kentucky,Fayette County,Census Tract 23.04,1071,994,77,1049,10,6,5,0,0,0,1,0,946,48,834600.0,2105.0,5,118,491,380,0.005030181086519115,0.11871227364185111,0.4939637826961771,0.3822937625754527
325,Kentucky,Fayette County,Census Tract 24,2092,2025,67,1300,66,72,68,210,94,282,0,0,1138,887,458000.0,837.0,177,871,738,239,0.0874074074074074,0.4301234567901235,0.36444444444444446,0.1180246913580247
326,Kentucky,Fayette County,Census Tract 25,1696,1612,84,908,247,177,9,12,50,293,0,0,580,1032,321700.0,1292.0,19,547,681,365,0.011786600496277916,0.3393300248138958,0.42245657568238215,0.22642679900744417
327,Kentucky,Fayette County,Census Tract 26,2615,2416,199,1599,121,32,141,375,134,198,15,0,1408,1008,251400.0,963.0,264,1050,833,269,0.10927152317880795,0.43460264900662254,0.34478476821192056,0.111341059602649
328,Kentucky,Fayette County,Census Tract 27,2082,1882,200,988,27,25,39,131,486,350,0,36,829,1053,439500.0,895.0,246,792,543,301,0.13071200850159406,0.4208289054197662,0.28852284803400635,0.15993623804463336
329,Kentucky,Fayette County,Census Tract 28,1920,1770,150,1653,135,0,28,12,41,51,0,0,1444,326,263400.0,1350.0,31,614,795,330,0.01751412429378531,0.34689265536723163,0.4491525423728814,0.1864406779661017
330,Kentucky,Fayette County,Census Tract 29,1902,1792,110,1865,0,15,18,0,0,0,4,0,1527,265,268400.0,1701.0,47,497,911,337,0.026227678571428572,0.27734375,0.5083705357142857,0.18805803571428573
331,Kentucky,Fayette County,Census Tract 30,2657,2435,222,1758,56,120,58,73,130,462,0,0,1313,1122,239700.0,1105.0,297,1162,810,166,0.12197125256673512,0.47720739219712527,0.3326488706365503,0.06817248459958933
332,Kentucky,Fayette County,Census Tract 31.01,1364,1203,161,1198,25,0,0,0,100,41,0,0,932,271,172100.0,1136.0,66,280,469,388,0.05486284289276808,0.23275145469659186,0.38985868661679135,0.32252701579384874
333,Kentucky,Fayette County,Census Tract 31.02,1044,1005,39,898,0,146,0,0,0,0,0,0,721,284,176700.0,1137.0,37,370,244,354,0.03681592039800995,0.3681592039800995,0.2427860696517413,0.3522388059701492
334,Kentucky,Fayette County,Census Tract 32.01,789,789,0,723,0,57,0,0,0,9,0,0,624,165,168800.0,1503.0,57,186,328,218,0.07224334600760456,0.23574144486692014,0.4157160963244613,0.27629911280101394
335,Kentucky,Fayette County,Census Tract 32.02,3056,2755,301,1903,83,62,62,582,72,292,0,0,1646,1109,180400.0,935.0,274,1147,815,519,0.09945553539019963,0.4163339382940109,0.2958257713248639,0.18838475499092558
336,Kentucky,Fayette County,Census Tract 33,1495,1398,97,1045,133,58,13,41,24,181,0,0,905,493,224100.0,790.0,169,447,568,214,0.12088698140200287,0.3197424892703863,0.4062947067238913,0.1530758226037196
337,Kentucky,Fayette County,Census Tract 34.02,2420,2274,146,1167,116,89,320,234,306,171,17,0,914,1360,228600.0,1072.0,297,772,862,343,0.13060686015831136,0.33948988566402816,0.37906772207563766,0.15083553210202286
338,Kentucky,Fayette County,Census Tract 34.04,2030,1942,88,697,434,176,58,184,252,229,0,0,741,1201,216900.0,906.0,272,958,622,90,0.1400617919670443,0.4933058702368692,0.32028836251287335,0.046343975283213185
339,Kentucky,Fayette County,Census Tract 34.05,2824,2665,159,1237,277,247,387,293,327,56,0,0,1135,1530,246800.0,1078.0,254,1160,838,413,0.09530956848030019,0.4352720450281426,0.31444652908067544,0.1549718574108818
340,Kentucky,Fayette County,Census Tract 34.06,2699,2632,67,2646,10,28,0,0,0,0,15,0,1611,1021,215100.0,1324.0,26,904,1179,523,0.009878419452887538,0.3434650455927052,0.4479483282674772,0.1987082066869301
341,Kentucky,Fayette County,Census Tract 34.07,2050,2016,34,966,158,117,88,348,213,144,16,0,757,1259,255900.0,1361.0,55,834,882,245,0.027281746031746032,0.41369047619047616,0.4375,0.12152777777777778
342,Kentucky,Fayette County,Census Tract 35.01,1872,1772,100,915,104,143,73,231,282,119,5,0,765,1007,203900.0,1092.0,116,809,656,191,0.0654627539503386,0.45654627539503384,0.37020316027088035,0.10778781038374718
343,Kentucky,Fayette County,Census Tract 35.03,1691,1511,180,42,292,46,191,585,328,202,5,0,275,1236,201700.0,1214.0,65,965,438,43,0.04301786896095301,0.6386499007279947,0.2898742554599603,0.028457974851091992
344,Kentucky,Fayette County,Census Tract 35.04,1841,1777,64,469,387,212,76,208,333,156,0,0,512,1265,306100.0,1135.0,47,880,552,298,0.026449071468767585,0.4952166572875633,0.31063590320765333,0.16769836803601576
345,Kentucky,Fayette County,Census Tract 36,2117,2039,78,1816,116,48,11,24,68,25,9,0,1716,323,381100.0,1300.0,9,597,868,565,0.004413928396272682,0.2927905836194213,0.42569887199607653,0.27709661598822954
346,Kentucky,Fayette County,Census Tract 37.01,568,551,17,559,0,0,0,0,0,7,2,0,412,139,776600.0,,12,193,185,161,0.021778584392014518,0.3502722323049002,0.33575317604355714,0.29219600725952816
347,Kentucky,Fayette County,Census Tract 37.02,1723,1647,76,1554,54,0,72,16,27,0,0,0,1317,330,241500.0,1733.0,18,581,868,180,0.01092896174863388,0.35276259866423804,0.5270188221007893,0.1092896174863388
348,Kentucky,Fayette County,Census Tract 37.03,2178,2165,13,2075,0,0,9,25,69,0,0,0,1422,743,253800.0,1780.0,97,421,1289,358,0.04480369515011547,0.19445727482678984,0.5953810623556582,0.1653579676674365
349,Kentucky,Fayette County,Census Tract 37.04,3610,3371,239,2815,108,0,66,19,242,343,17,0,2365,1006,284200.0,1452.0,80,1110,1791,390,0.02373183031741323,0.3292791456541086,0.5312963512310886,0.1156926727973895
350,Kentucky,Fayette County,Census Tract 38.02,878,762,116,706,0,11,0,0,0,10,145,6,493,269,456000.0,895.0,31,142,279,310,0.04068241469816273,0.18635170603674542,0.3661417322834646,0.4068241469816273
351,Kentucky,Fayette County,Census Tract 38.03,1677,1625,52,1340,157,13,27,9,102,29,0,0,1255,370,221200.0,1427.0,0,630,630,365,0.0,0.38769230769230767,0.38769230769230767,0.2246153846153846
352,Kentucky,Fayette County,Census Tract 38.04,2997,2737,260,1199,124,221,288,154,469,542,0,0,943,1794,201100.0,1011.0,296,1548,552,341,0.10814760686883448,0.5655827548410669,0.20168067226890757,0.12458896602119109
353,Kentucky,Fayette County,Census Tract 39.06,2021,1984,37,2021,0,0,0,0,0,0,0,0,1705,279,356800.0,1709.0,0,408,992,584,0.0,0.2056451612903226,0.5,0.29435483870967744
354,Kentucky,Fayette County,Census Tract 39.08,3624,3572,52,1852,531,21,149,228,346,497,0,0,1937,1635,378000.0,1512.0,131,1770,1304,367,0.036674132138857785,0.4955207166853303,0.3650615901455767,0.10274356103023516
355,Kentucky,Fayette County,Census Tract 39.09,1389,1363,26,821,274,41,120,7,0,38,88,0,751,612,217400.0,1204.0,65,528,647,123,0.04768892149669846,0.3873807776962582,0.4746881878209831,0.09024211298606016
356,Kentucky,Fayette County,Census Tract 39.10,1211,1127,84,129,354,35,99,263,275,4,52,0,331,796,174400.0,1169.0,76,719,239,93,0.06743566992014197,0.6379769299023957,0.21206743566992015,0.08251996450754215
357,Kentucky,Fayette County,Census Tract 39.11,2027,1838,189,470,233,33,281,309,249,409,43,0,347,1491,155800.0,1245.0,347,856,448,187,0.18879216539717084,0.4657236126224157,0.24374319912948858,0.10174102285092491
358,Kentucky,Fayette County,Census Tract 39.12,2437,2208,229,903,503,47,113,348,496,27,0,0,964,1244,368800.0,1347.0,116,820,979,293,0.05253623188405797,0.3713768115942029,0.4433876811594203,0.13269927536231885
359,Kentucky,Fayette County,Census Tract 39.13,3085,3026,59,2429,251,0,14,35,281,70,5,0,2525,501,413800.0,1689.0,44,638,1572,772,0.014540647719762063,0.2108393919365499,0.5194976867151355,0.25512227362855255
360,Kentucky,Fayette County,Census Tract 39.14,1051,1023,28,834,39,0,0,77,48,22,31,0,575,448,292900.0,1339.0,16,385,468,154,0.015640273704789834,0.3763440860215054,0.4574780058651026,0.15053763440860216
361,Kentucky,Fayette County,Census Tract 39.15,1911,1911,0,1829,35,0,0,14,33,0,0,0,1758,153,401300.0,1754.0,24,500,1037,350,0.012558869701726845,0.2616431187859759,0.5426478283621141,0.18315018315018314
362,Kentucky,Fayette County,Census Tract 39.16,265,229,36,261,4,0,0,0,0,0,0,0,221,8,723900.0,,0,25,149,55,0.0,0.1091703056768559,0.6506550218340611,0.24017467248908297
363,Kentucky,Fayette County,Census Tract 39.17,921,909,12,460,97,48,12,0,0,266,38,0,460,449,232400.0,1536.0,61,345,336,167,0.0671067106710671,0.3795379537953795,0.3696369636963696,0.18371837183718373
364,Kentucky,Fayette County,Census Tract 39.18,1386,1378,8,1131,224,0,0,7,9,0,15,0,1076,302,376100.0,1675.0,63,234,712,369,0.045718432510885344,0.16981132075471697,0.5166908563134979,0.2677793904208999
365,Kentucky,Fayette County,Census Tract 40.01,3313,2955,358,1139,577,78,852,343,209,115,0,0,865,2090,170600.0,1276.0,374,1490,714,377,0.12656514382402706,0.5042301184433164,0.2416243654822335,0.127580372250423
366,Kentucky,Fayette County,Census Tract 40.03,2854,2644,210,981,160,26,182,150,672,660,23,0,970,1674,310300.0,1224.0,40,1124,1343,137,0.015128593040847202,0.42511346444780634,0.5079425113464447,0.051815431164901664
367,Kentucky,Fayette County,Census Tract 40.05,595,595,0,510,51,4,30,0,0,0,0,0,503,92,454100.0,1339.0,0,139,319,137,0.0,0.23361344537815126,0.5361344537815126,0.23025210084033612
368,Kentucky,Fayette County,Census Tract 40.06,514,465,49,514,0,0,0,0,0,0,0,0,460,5,582500.0,,6,67,175,217,0.012903225806451613,0.14408602150537633,0.3763440860215054,0.4666666666666667
369,Kentucky,Fayette County,Census Tract 40.07,795,715,80,778,0,0,0,0,0,0,17,0,539,176,743300.0,,24,127,229,335,0.033566433566433566,0.17762237762237762,0.3202797202797203,0.46853146853146854
370,Kentucky,Fayette County,Census Tract 41.03,1180,1121,59,204,0,54,22,150,267,483,0,0,154,967,270100.0,1593.0,117,545,307,152,0.10437109723461195,0.48617305976806424,0.27386262265834077,0.13559322033898305
371,Kentucky,Fayette County,Census Tract 41.04,1999,1909,90,999,71,35,167,197,239,291,0,0,857,1052,192500.0,1024.0,338,729,626,216,0.17705605028810895,0.3818753273965427,0.3279203771608172,0.11314824515453117
372,Kentucky,Fayette County,Census Tract 41.05,2565,2160,405,1607,68,0,240,36,62,539,13,0,1333,827,393600.0,1438.0,158,595,970,437,0.07314814814814814,0.27546296296296297,0.44907407407407407,0.2023148148148148
373,Kentucky,Fayette County,Census Tract 41.06,1656,1640,16,1638,18,0,0,0,0,0,0,0,1564,76,336600.0,1734.0,23,261,902,454,0.01402439024390244,0.15914634146341464,0.55,0.27682926829268295
374,Kentucky,Fayette County,Census Tract 41.07,2213,2199,14,1719,29,17,51,57,249,91,0,0,1374,825,383500.0,1863.0,15,515,1268,401,0.0068212824010914054,0.23419736243747158,0.5766257389722601,0.1823556161891769
375,Kentucky,Fayette County,Census Tract 42.04,2429,2331,98,1838,13,0,14,74,304,177,9,0,1711,620,267900.0,1312.0,0,812,1132,387,0.0,0.3483483483483483,0.48562848562848565,0.16602316602316602
376,Kentucky,Fayette County,Census Tract 42.05,2651,2607,44,2280,5,14,0,30,213,109,0,0,2131,476,343300.0,1614.0,30,577,1363,637,0.011507479861910242,0.2213271960107403,0.5228231683927886,0.2443421557345608
377,Kentucky,Fayette County,Census Tract 42.07,1526,1500,26,1365,120,0,0,25,0,16,0,0,1363,137,525700.0,928.0,12,431,627,430,0.008,0.28733333333333333,0.418,0.2866666666666667
378,Kentucky,Fayette County,Census Tract 42.08,3284,3106,178,1939,335,0,74,155,275,488,18,0,2005,1101,490000.0,1426.0,109,959,1474,564,0.035093367675466836,0.30875724404378624,0.4745653573728268,0.18158403090792016
379,Kentucky,Fayette County,Census Tract 42.09,1766,1766,0,1475,283,0,0,8,0,0,0,0,1289,477,286000.0,1404.0,43,465,815,443,0.02434881087202718,0.26330690826727066,0.4614949037372593,0.2508493771234428
380,Kentucky,Fayette County,Census Tract 42.10,2120,2108,12,1367,446,0,15,75,148,57,12,0,1378,730,313800.0,1810.0,53,666,1065,324,0.025142314990512334,0.3159392789373814,0.5052182163187856,0.15370018975332067
381,Kentucky,Fleming County,Census Tract 9201,2032,1728,304,1113,50,96,31,49,17,0,676,0,1049,679,100600.0,726.0,189,542,672,325,0.109375,0.3136574074074074,0.3888888888888889,0.1880787037037037
382,Kentucky,Fleming County,Census Tract 9202,1487,1401,86,971,10,41,16,118,9,53,269,0,1030,371,139400.0,613.0,161,432,446,362,0.11491791577444682,0.3083511777301927,0.31834403997144894,0.2583868665239115
383,Kentucky,Fleming County,Census Tract 9203,1179,1007,172,856,41,1,0,16,0,0,265,0,777,230,112900.0,597.0,72,250,331,354,0.07149950347567031,0.24826216484607747,0.3286991062562066,0.3515392254220457
384,Kentucky,Fleming County,Census Tract 9204,2095,1723,372,1369,0,0,0,0,0,0,726,0,1528,195,164000.0,803.0,119,297,702,605,0.06906558328496808,0.17237376668601276,0.4074289030760302,0.351131746952989
385,Kentucky,Floyd County,Census Tract 9201,1558,1435,123,867,7,204,97,74,45,62,202,0,823,612,158600.0,646.0,181,636,393,225,0.12613240418118468,0.443205574912892,0.2738675958188153,0.156794425087108
