,GEO_0,GEO_1,GEO_2,GEO_3,work_pop,labor,civilian,employed,unemployed,armed_forces,not_labor,unemp_rate,labor_pct,civilian_pct,employed_pct,unemployed_pct,armed_forces_pct,not_labor_pct
179,Kentucky,Campbell County,Census Tract 520.02,,2172,1302,1302,1244,58,0,870,0.0445468509984639,0.5994475138121547,0.5994475138121547,0.572744014732965,0.026703499079189688,0.0,0.4005524861878453
180,Kentucky,Campbell County,Census Tract 521,,2816,2044,2044,1992,52,0,772,0.025440313111545987,0.7258522727272727,0.7258522727272727,0.7073863636363636,0.018465909090909092,0.0,0.2741477272727273
181,Kentucky,Campbell County,Census Tract 522,,1867,1324,1324,1299,25,0,543,0.0188821752265861,0.70915907873594,0.70915907873594,0.6957686127477236,0.01339046598821639,0.0,0.29084092126405997
182,Kentucky,Campbell County,Census Tract 523.01,,3809,2848,2848,2803,45,0,961,0.01580056179775281,0.7477028091362562,0.7477028091362562,0.7358886846941455,0.01181412444211079,0.0,0.25229719086374375
183,Kentucky,Campbell County,Census Tract 523.02,,3637,2564,2564,2409,155,0,1073,0.060452418096723866,0.7049766290899092,0.7049766290899092,0.662359087159747,0.04261754193016222,0.0,0.29502337091009073
184,Kentucky,Campbell County,Census Tract 524,,1888,1371,1371,1361,10,0,517,0.007293946024799417,0.7261652542372882,0.7261652542372882,0.7208686440677966,0.005296610169491525,0.0,0.2738347457627119
185,Kentucky,Campbell County,Census Tract 525,,4362,2784,2784,2598,186,0,1578,0.0668103448275862,0.6382393397524071,0.6382393397524071,0.5955983493810179,0.04264099037138927,0.0,0.36176066024759285
186,Kentucky,Campbell County,Census Tract 528,,3145,1736,1736,1645,91,0,1409,0.05241935483870968,0.5519872813990461,0.5519872813990461,0.5230524642289348,0.028934817170111288,0.0,0.4480127186009539
187,Kentucky,Campbell County,Census Tract 529,,4531,3029,3029,2932,97,0,1502,0.03202377022119511,0.6685058485985433,0.6685058485985433,0.6470977709114986,0.021408077687044804,0.0,0.3314941514014566
188,Kentucky,Campbell County,Census Tract 531,,4953,3057,3057,2972,85,0,1896,0.027805037618580306,0.6172016959418534,0.6172016959418534,0.6000403795679387,0.017161316373914798,0.0,0.3827983040581466
189,Kentucky,Campbell County,Census Tract 532,,3105,1890,1890,1677,213,0,1215,0.1126984126984127,0.6086956521739131,0.6086956521739131,0.5400966183574879,0.06859903381642513,0.0,0.391304347826087
190,Kentucky,Campbell County,Census Tract 533.01,,4648,2546,2546,2515,31,0,2102,0.012175962293794187,0.5477624784853701,0.5477624784853701,0.5410929432013769,0.006669535283993115,0.0,0.4522375215146299
191,Kentucky,Campbell County,Census Tract 533.02,,3702,2434,2434,2375,59,0,1268,0.024239934264585046,0.6574824419232848,0.6574824419232848,0.6415451107509454,0.015937331172339277,0.0,0.3425175580767153
192,Kentucky,Carlisle County,Census Tract 9601,,1219,809,809,800,9,0,410,0.011124845488257108,0.6636587366694011,0.6636587366694011,0.6562756357670222,0.007383100902378999,0.0,0.3363412633305988
193,Kentucky,Carlisle County,Census Tract 9602,,1397,696,677,650,27,19,701,0.03988183161004431,0.49821045096635647,0.4846098783106657,0.4652827487473157,0.019327129563350035,0.013600572655690766,0.5017895490336435
194,Kentucky,Carlisle County,Census Tract 9603,,1142,651,651,608,43,0,491,0.06605222734254992,0.5700525394045534,0.5700525394045534,0.532399299474606,0.03765323992994746,0.0,0.4299474605954466
195,Kentucky,Carroll County,Census Tract 9501,,1706,979,979,967,12,0,727,0.012257405515832482,0.5738569753810082,0.5738569753810082,0.5668229777256741,0.007033997655334115,0.0,0.4261430246189918
196,Kentucky,Carroll County,Census Tract 9502,,4815,2560,2560,2315,245,0,2255,0.095703125,0.5316718587746625,0.5316718587746625,0.48078920041536866,0.05088265835929388,0.0,0.4683281412253375
197,Kentucky,Carroll County,Census Tract 9503,,1924,1154,1154,1126,28,0,770,0.024263431542461005,0.5997920997920998,0.5997920997920998,0.5852390852390852,0.014553014553014554,0.0,0.4002079002079002
198,Kentucky,Carter County,Census Tract 9601,,2477,1143,1143,1054,89,0,1334,0.0778652668416448,0.46144529672991524,0.46144529672991524,0.4255147355672184,0.035930561162696814,0.0,0.5385547032700848
199,Kentucky,Carter County,Census Tract 9602,,3127,1585,1585,1531,54,0,1542,0.03406940063091483,0.5068755996162456,0.5068755996162456,0.48960665174288454,0.01726894787336105,0.0,0.4931244003837544
200,Kentucky,Carter County,Census Tract 9603,,2370,1461,1461,1437,24,0,909,0.01642710472279261,0.6164556962025316,0.6164556962025316,0.6063291139240506,0.010126582278481013,0.0,0.38354430379746834
201,Kentucky,Carter County,Census Tract 9604,,1542,719,719,625,94,0,823,0.13073713490959665,0.4662775616083009,0.4662775616083009,0.4053177691309987,0.0609597924773022,0.0,0.5337224383916991
202,Kentucky,Carter County,Census Tract 9605,,3373,1676,1676,1629,47,0,1697,0.028042959427207637,0.49688704417432555,0.49688704417432555,0.4829528609546398,0.01393418321968574,0.0,0.5031129558256745
203,Kentucky,Carter County,Census Tract 9606.01,,1340,741,741,736,5,0,599,0.006747638326585695,0.5529850746268656,0.5529850746268656,0.5492537313432836,0.0037313432835820895,0.0,0.4470149253731343
204,Kentucky,Carter County,Census Tract 9606.02,,3479,1703,1703,1530,173,0,1776,0.10158543746330007,0.48950847944811726,0.48950847944811726,0.43978154642138545,0.04972693302673182,0.0,0.5104915205518827
205,Kentucky,Carter County,Census Tract 9607,,3330,1239,1239,1180,59,0,2091,0.047619047619047616,0.37207207207207205,0.37207207207207205,0.35435435435435436,0.017717717717717716,0.0,0.627927927927928
206,Kentucky,Casey County,Census Tract 9501,,1087,577,577,490,87,0,510,0.15077989601386482,0.53081876724931,0.53081876724931,0.45078196872125115,0.08003679852805888,0.0,0.46918123275068996
207,Kentucky,Casey County,Census Tract 9502,,1614,773,773,676,97,0,841,0.12548512289780078,0.47893432465923175,0.47893432465923175,0.4188351920693928,0.060099132589838906,0.0,0.5210656753407683
208,Kentucky,Casey County,Census Tract 9503.01,,2206,1234,1234,1076,158,0,972,0.1280388978930308,0.5593834995466909,0.5593834995466909,0.4877606527651859,0.07162284678150499,0.0,0.44061650045330913
209,Kentucky,Casey County,Census Tract 9503.02,,2833,1181,1181,1141,40,0,1652,0.03386960203217612,0.416872573243911,0.416872573243911,0.4027532650900106,0.014119308153900459,0.0,0.583127426756089
210,Kentucky,Casey County,Census Tract 9504,,2631,1284,1284,1175,109,0,1347,0.08489096573208722,0.4880273660205245,0.4880273660205245,0.4465982516153554,0.04142911440516914,0.0,0.5119726339794755
211,Kentucky,Casey County,Census Tract 9505,,2286,1264,1258,1188,70,6,1022,0.05564387917329094,0.552930883639545,0.5503062117235346,0.5196850393700787,0.03062117235345582,0.0026246719160104987,0.44706911636045493
212,Kentucky,Christian County,Census Tract 2001,,2986,1492,1480,1436,44,12,1494,0.02972972972972973,0.4996651038178165,0.4956463496316142,0.48091091761553917,0.014735432016075016,0.004018754186202277,0.5003348961821835
213,Kentucky,Christian County,Census Tract 2002,,3015,1293,1229,1154,75,64,1722,0.061025223759153785,0.42885572139303485,0.4076285240464345,0.38275290215588725,0.024875621890547265,0.02122719734660033,0.5711442786069652
214,Kentucky,Christian County,Census Tract 2003,,2485,1224,1216,1038,178,8,1261,0.14638157894736842,0.49255533199195173,0.48933601609657945,0.41770623742454727,0.0716297786720322,0.0032193158953722333,0.5074446680080483
215,Kentucky,Christian County,Census Tract 2004,,1752,1037,1037,981,56,0,715,0.05400192864030858,0.5918949771689498,0.5918949771689498,0.559931506849315,0.0319634703196347,0.0,0.4081050228310502
216,Kentucky,Christian County,Census Tract 2005,,3515,2557,2557,2461,96,0,958,0.03754399687133359,0.7274537695590327,0.7274537695590327,0.7001422475106686,0.027311522048364154,0.0,0.27254623044096726
217,Kentucky,Christian County,Census Tract 2006,,3600,1904,1675,1481,194,229,1696,0.11582089552238806,0.5288888888888889,0.4652777777777778,0.4113888888888889,0.05388888888888889,0.0636111111111111,0.4711111111111111
218,Kentucky,Christian County,Census Tract 2007,,4433,2602,2586,2525,61,16,1831,0.023588553750966745,0.5869614256711031,0.5833521317392285,0.5695916986239566,0.013760433115271826,0.003609293931874577,0.4130385743288969
219,Kentucky,Christian County,Census Tract 2008,,1760,795,795,713,82,0,965,0.10314465408805032,0.45170454545454547,0.45170454545454547,0.40511363636363634,0.04659090909090909,0.0,0.5482954545454546
220,Kentucky,Christian County,Census Tract 2009.01,,2222,1319,1267,1147,120,52,903,0.0947119179163378,0.5936093609360936,0.5702070207020702,0.5162016201620162,0.054005400540054004,0.023402340234023402,0.4063906390639064
221,Kentucky,Christian County,Census Tract 2009.02,,2481,1460,1395,1393,2,65,1021,0.0014336917562724014,0.588472390165256,0.562273276904474,0.5614671503426037,0.0008061265618702137,0.026199113260781944,0.41152760983474407
222,Kentucky,Christian County,Census Tract 2010,,1764,953,953,948,5,0,811,0.005246589716684155,0.5402494331065759,0.5402494331065759,0.5374149659863946,0.002834467120181406,0.0,0.45975056689342403
223,Kentucky,Christian County,Census Tract 2011,,3021,1827,1812,1749,63,15,1194,0.0347682119205298,0.6047666335650447,0.5998013902681232,0.5789473684210527,0.020854021847070508,0.004965243296921549,0.3952333664349553
224,Kentucky,Christian County,Census Tract 2012,,2050,1318,1318,1254,64,0,732,0.048558421851289835,0.6429268292682927,0.6429268292682927,0.6117073170731707,0.03121951219512195,0.0,0.3570731707317073
225,Kentucky,Christian County,Census Tract 2013.01,,2486,1378,1368,1273,95,10,1108,0.06944444444444445,0.5543041029766693,0.5502815768302494,0.5120675784392599,0.03821399839098954,0.004022526146419952,0.4456958970233307
226,Kentucky,Christian County,Census Tract 2013.03,,2584,1814,1286,1137,149,528,770,0.11586314152410575,0.7020123839009288,0.49767801857585137,0.44001547987616096,0.0576625386996904,0.2043343653250774,0.2979876160990712
227,Kentucky,Christian County,Census Tract 2013.04,,2558,1718,1557,1428,129,161,840,0.08285163776493257,0.671618451915559,0.6086786551993745,0.5582486317435497,0.05043002345582486,0.06293979671618452,0.328381548084441
228,Kentucky,Christian County,Census Tract 2014,,2306,1289,1264,1240,24,25,1017,0.0189873417721519,0.5589765828274068,0.5481352992194276,0.5377276669557676,0.010407632263660017,0.010841283607979185,0.44102341717259325
229,Kentucky,Christian County,Census Tract 2015.01,,2746,1870,565,487,78,1305,876,0.13805309734513274,0.6809905316824472,0.2057538237436271,0.17734887108521485,0.028404952658412235,0.4752367079388201,0.3190094683175528
230,Kentucky,Christian County,Census Tract 2015.02,,2318,1660,599,474,125,1061,658,0.20868113522537562,0.7161345987920621,0.25841242450388263,0.20448662640207074,0.05392579810181191,0.45772217428817946,0.28386540120793785
231,Kentucky,Christian County,Census Tract 2015.03,,3086,3086,5,5,0,3081,0,0.0,1.0,0.0016202203499675956,0.0016202203499675956,0.0,0.9983797796500324,0.0
232,Kentucky,Christian County,Census Tract 9801,,0,0,0,0,0,0,0,,,,,,,
233,Kentucky,Clark County,Census Tract 201.01,,4406,2445,2445,2397,48,0,1961,0.0196319018404908,0.5549251021334544,0.5549251021334544,0.5440308669995461,0.010894235133908307,0.0,0.44507489786654564
234,Kentucky,Clark County,Census Tract 201.03,,2699,1654,1654,1629,25,0,1045,0.015114873035066506,0.6128195628010374,0.6128195628010374,0.6035568729158948,0.009262689885142646,0.0,0.38718043719896256
235,Kentucky,Clark County,Census Tract 201.05,,3446,2088,2088,1960,128,0,1358,0.06130268199233716,0.6059199071387116,0.6059199071387116,0.5687753917585606,0.0371445153801509,0.0,0.3940800928612885
236,Kentucky,Clark County,Census Tract 201.06,,2729,1782,1782,1669,113,0,947,0.06341189674523008,0.6529864419201172,0.6529864419201172,0.6115793330890436,0.04140710883107365,0.0,0.34701355807988277
237,Kentucky,Clark County,Census Tract 202.01,,2560,1255,1255,1214,41,0,1305,0.03266932270916335,0.490234375,0.490234375,0.47421875,0.016015625,0.0,0.509765625
238,Kentucky,Clark County,Census Tract 202.02,,3103,2070,2053,2000,53,17,1033,0.025815879201169022,0.6670963583628746,0.661617789236223,0.6445375443119562,0.017080244924266838,0.0054785691266516275,0.3329036416371254
239,Kentucky,Clark County,Census Tract 203,,1789,1158,1158,1115,43,0,631,0.037132987910189985,0.6472889882615986,0.6472889882615986,0.6232532140860816,0.024035774175517048,0.0,0.35271101173840136
240,Kentucky,Clark County,Census Tract 204,,2616,1616,1616,1433,183,0,1000,0.11324257425742575,0.617737003058104,0.617737003058104,0.547782874617737,0.06995412844036697,0.0,0.382262996941896
241,Kentucky,Clark County,Census Tract 205,,2406,1125,1125,1091,34,0,1281,0.030222222222222223,0.46758104738154616,0.46758104738154616,0.4534497090606816,0.014131338320864505,0.0,0.5324189526184538
242,Kentucky,Clark County,Census Tract 206,,4075,2296,2296,2194,102,0,1779,0.04442508710801394,0.5634355828220858,0.5634355828220858,0.5384049079754601,0.025030674846625765,0.0,0.4365644171779141
243,Kentucky,Clay County,Census Tract 9501,,1376,437,437,402,35,0,939,0.08009153318077804,0.3175872093023256,0.3175872093023256,0.2921511627906977,0.025436046511627907,0.0,0.6824127906976745
244,Kentucky,Clay County,Census Tract 9502.01,,2356,1012,1012,900,112,0,1344,0.11067193675889328,0.4295415959252971,0.4295415959252971,0.38200339558573854,0.04753820033955857,0.0,0.5704584040747029
245,Kentucky,Clay County,Census Tract 9502.02,,2730,1675,1675,1548,127,0,1055,0.07582089552238806,0.6135531135531136,0.6135531135531136,0.567032967032967,0.04652014652014652,0.0,0.38644688644688646
246,Kentucky,Clay County,Census Tract 9503.01,,1843,959,959,879,80,0,884,0.08342022940563086,0.5203472599023331,0.5203472599023331,0.4769397721106891,0.04340748779164406,0.0,0.47965274009766684
247,Kentucky,Clay County,Census Tract 9503.02,,3048,723,723,685,38,0,2325,0.05255878284923928,0.2372047244094488,0.2372047244094488,0.22473753280839895,0.012467191601049869,0.0,0.7627952755905512
248,Kentucky,Clay County,Census Tract 9504,,2226,952,952,779,173,0,1274,0.18172268907563024,0.4276729559748428,0.4276729559748428,0.3499550763701707,0.07771787960467205,0.0,0.5723270440251572
249,Kentucky,Clay County,Census Tract 9505,,1807,815,815,734,81,0,992,0.09938650306748466,0.45102379634753736,0.45102379634753736,0.40619811842833425,0.0448256779192031,0.0,0.5489762036524627
250,Kentucky,Clay County,Census Tract 9506,,913,374,374,374,0,0,539,0.0,0.40963855421686746,0.40963855421686746,0.40963855421686746,0.0,0.0,0.5903614457831325
251,Kentucky,Clinton County,Census Tract 9701,,2130,1279,1279,1209,70,0,851,0.054730258014073496,0.6004694835680752,0.6004694835680752,0.5676056338028169,0.03286384976525822,0.0,0.3995305164319249
252,Kentucky,Clinton County,Census Tract 9702.02,,2906,1603,1603,1516,87,0,1303,0.054273237679351216,0.5516173434273915,0.5516173434273915,0.5216792842395045,0.02993805918788713,0.0,0.4483826565726084
253,Kentucky,Clinton County,Census Tract 9702.03,,1074,560,560,536,24,0,514,0.04285714285714286,0.521415270018622,0.521415270018622,0.49906890130353815,0.0223463687150838,0.0,0.478584729981378
254,Kentucky,Clinton County,Census Tract 9702.04,,1375,887,887,852,35,0,488,0.03945885005636979,0.645090909090909,0.645090909090909,0.6196363636363637,0.025454545454545455,0.0,0.3549090909090909
255,Kentucky,Crittenden County,Census Tract 9301,,1572,888,888,858,30,0,684,0.033783783783783786,0.5648854961832062,0.5648854961832062,0.5458015267175572,0.019083969465648856,0.0,0.4351145038167939
256,Kentucky,Crittenden County,Census Tract 9302,,3320,1519,1519,1494,25,0,1801,0.016458196181698487,0.4575301204819277,0.4575301204819277,0.45,0.007530120481927711,0.0,0.5424698795180722
257,Kentucky,Crittenden County,Census Tract 9303,,1093,558,558,522,36,0,535,0.06451612903225806,0.5105215004574566,0.5105215004574566,0.4775846294602013,0.03293687099725526,0.0,0.48947849954254347
258,Kentucky,Crittenden County,Census Tract 9304,,1118,560,560,531,29,0,558,0.05178571428571429,0.5008944543828264,0.5008944543828264,0.4749552772808587,0.0259391771019678,0.0,0.4991055456171735
259,Kentucky,Cumberland County,Census Tract 9501,,3021,1578,1578,1501,77,0,1443,0.048795944233206594,0.522343594836147,0.522343594836147,0.4968553459119497,0.025488248924197286,0.0,0.47765640516385305
260,Kentucky,Cumberland County,Census Tract 9502,,1681,692,692,678,14,0,989,0.02023121387283237,0.4116597263533611,0.4116597263533611,0.4033313503866746,0.008328375966686495,0.0,0.5883402736466389
261,Kentucky,Daviess County,Census Tract 1,,2420,1286,1286,1134,152,0,1134,0.1181959564541213,0.531404958677686,0.531404958677686,0.46859504132231405,0.0628099173553719,0.0,0.46859504132231405
262,Kentucky,Daviess County,Census Tract 2,,2326,1025,1025,918,107,0,1301,0.10439024390243902,0.44067067927773,0.44067067927773,0.39466895958727427,0.04600171969045572,0.0,0.55932932072227
263,Kentucky,Daviess County,Census Tract 3,,1533,751,751,665,86,0,782,0.11451398135818908,0.48988910632746246,0.48988910632746246,0.4337899543378995,0.056099151989562945,0.0,0.5101108936725375
264,Kentucky,Daviess County,Census Tract 4.01,,3643,2133,2068,1894,174,65,1510,0.08413926499032882,0.5855064507274225,0.5676640131759538,0.5199011803458687,0.047762832830085096,0.01784243755146857,0.41449354927257753
265,Kentucky,Daviess County,Census Tract 4.02,,1617,790,790,765,25,0,827,0.03164556962025317,0.48855905998763144,0.48855905998763144,0.47309833024118736,0.015460729746444033,0.0,0.5114409400123686
266,Kentucky,Daviess County,Census Tract 5,,1813,1046,1046,974,72,0,767,0.06883365200764818,0.5769442912300056,0.5769442912300056,0.53723110865968,0.039713182570325425,0.0,0.4230557087699945
267,Kentucky,Daviess County,Census Tract 6,,4919,3177,3177,2960,217,0,1742,0.0683034309096632,0.6458629802805448,0.6458629802805448,0.6017483228298435,0.04411465745070136,0.0,0.35413701971945516
268,Kentucky,Daviess County,Census Tract 7,,3550,1915,1915,1830,85,0,1635,0.044386422976501305,0.5394366197183098,0.5394366197183098,0.5154929577464789,0.023943661971830985,0.0,0.46056338028169014
269,Kentucky,Daviess County,Census Tract 8,,3193,1780,1780,1691,89,0,1413,0.05,0.557469464453492,0.557469464453492,0.5295959912308175,0.0278734732226746,0.0,0.442530535546508
270,Kentucky,Daviess County,Census Tract 9,,4450,2109,2109,1967,142,0,2341,0.06733048838311996,0.47393258426966295,0.47393258426966295,0.44202247191011235,0.03191011235955056,0.0,0.5260674157303371
271,Kentucky,Daviess County,Census Tract 10,,2756,1775,1775,1698,77,0,981,0.04338028169014085,0.6440493468795355,0.6440493468795355,0.6161103047895501,0.027939042089985485,0.0,0.3559506531204644
272,Kentucky,Daviess County,Census Tract 11,,2136,1377,1377,1322,55,0,759,0.03994190268700073,0.6446629213483146,0.6446629213483146,0.6189138576779026,0.025749063670411985,0.0,0.3553370786516854
273,Kentucky,Daviess County,Census Tract 12,,2779,1769,1769,1721,48,0,1010,0.027133973996608253,0.6365599136379992,0.6365599136379992,0.6192875134940626,0.01727240014393667,0.0,0.3634400863620007
274,Kentucky,Daviess County,Census Tract 13,,4869,3462,3462,3413,49,0,1407,0.01415366839976892,0.7110289587184226,0.7110289587184226,0.7009652906140892,0.010063668104333538,0.0,0.2889710412815773
275,Kentucky,Daviess County,Census Tract 14.01,,4736,3040,3040,2958,82,0,1696,0.026973684210526316,0.6418918918918919,0.6418918918918919,0.6245777027027027,0.01731418918918919,0.0,0.3581081081081081
276,Kentucky,Daviess County,Census Tract 14.02,,4285,2533,2533,2513,20,0,1752,0.007895775759968417,0.5911318553092182,0.5911318553092182,0.5864644107351226,0.004667444574095682,0.0,0.4088681446907818
277,Kentucky,Daviess County,Census Tract 15.01,,2768,1660,1660,1496,164,0,1108,0.09879518072289156,0.5997109826589595,0.5997109826589595,0.5404624277456648,0.059248554913294796,0.0,0.40028901734104044
278,Kentucky,Daviess County,Census Tract 15.02,,2496,1656,1656,1629,27,0,840,0.016304347826086956,0.6634615384615384,0.6634615384615384,0.6526442307692307,0.010817307692307692,0.0,0.33653846153846156
279,Kentucky,Daviess County,Census Tract 16.01,,3978,2554,2554,2487,67,0,1424,0.026233359436178542,0.6420311714429362,0.6420311714429362,0.6251885369532428,0.016842634489693312,0.0,0.35796882855706386
280,Kentucky,Daviess County,Census Tract 16.02,,3611,2341,2340,2244,96,1,1270,0.041025641025641026,0.6482968706729438,0.6480199390750485,0.6214345056770978,0.026585433397950706,0.00027693159789531985,0.3517031293270562
281,Kentucky,Daviess County,Census Tract 17.01,,5139,3949,3949,3756,193,0,1190,0.04887313243859205,0.768437439190504,0.768437439190504,0.7308814944541739,0.037555944736330026,0.0,0.231562560809496
282,Kentucky,Daviess County,Census Tract 17.02,,2997,1746,1739,1723,16,7,1251,0.009200690051753882,0.5825825825825826,0.5802469135802469,0.5749082415749083,0.005338672005338672,0.002335669002335669,0.4174174174174174
283,Kentucky,Daviess County,Census Tract 17.03,,4042,2909,2909,2909,0,0,1133,0.0,0.7196932211776348,0.7196932211776348,0.7196932211776348,0.0,0.0,0.28030677882236515
284,Kentucky,Daviess County,Census Tract 18,,5107,3508,3508,3316,192,0,1599,0.05473204104903079,0.6869003328764441,0.6869003328764441,0.6493048756608576,0.03759545721558645,0.0,0.3130996671235559
285,Kentucky,Edmonson County,Census Tract 9202,,3495,1613,1613,1450,163,0,1882,0.10105393676379418,0.461516452074392,0.461516452074392,0.41487839771101576,0.04663805436337625,0.0,0.538483547925608
286,Kentucky,Edmonson County,Census Tract 9203,,1237,464,464,407,57,0,773,0.12284482758620689,0.37510105092966856,0.37510105092966856,0.3290218270008084,0.046079223928860144,0.0,0.6248989490703315
287,Kentucky,Edmonson County,Census Tract 9204.01,,2425,1249,1249,1148,101,0,1176,0.08086469175340272,0.5150515463917525,0.5150515463917525,0.4734020618556701,0.04164948453608248,0.0,0.4849484536082474
288,Kentucky,Edmonson County,Census Tract 9204.02,,3074,1779,1774,1701,73,5,1295,0.04114994363021421,0.5787247885491217,0.5770982433311646,0.5533506831489915,0.023747560182173066,0.0016265452179570592,0.4212752114508783
289,Kentucky,Edmonson County,Census Tract 9801,,105,44,44,44,0,0,61,0.0,0.41904761904761906,0.41904761904761906,0.41904761904761906,0.0,0.0,0.580952380952381
290,Kentucky,Elliott County,Census Tract 9201.01,,2538,682,682,653,29,0,1856,0.04252199413489736,0.26871552403467297,0.26871552403467297,0.2572892040977147,0.011426319936958234,0.0,0.731284475965327
291,Kentucky,Elliott County,Census Tract 9201.02,,2001,817,817,745,72,0,1184,0.08812729498164015,0.408295852073963,0.408295852073963,0.37231384307846077,0.035982008995502246,0.0,0.591704147926037
292,Kentucky,Elliott County,Census Tract 9202,,1670,706,706,663,43,0,964,0.060906515580736544,0.4227544910179641,0.4227544910179641,0.3970059880239521,0.025748502994011976,0.0,0.577245508982036
293,Kentucky,Estill County,Census Tract 9201,,1131,410,410,377,33,0,721,0.08048780487804878,0.3625110521662246,0.3625110521662246,0.3333333333333333,0.029177718832891247,0.0,0.6374889478337754
294,Kentucky,Estill County,Census Tract 9202.01,,1330,610,610,590,20,0,720,0.03278688524590164,0.45864661654135336,0.45864661654135336,0.44360902255639095,0.015037593984962405,0.0,0.5413533834586466
295,Kentucky,Estill County,Census Tract 9202.02,,3276,1618,1618,1542,76,0,1658,0.04697156983930779,0.4938949938949939,0.4938949938949939,0.4706959706959707,0.0231990231990232,0.0,0.5061050061050061
296,Kentucky,Estill County,Census Tract 9203.01,,1431,674,674,670,4,0,757,0.005934718100890208,0.47099930118798045,0.47099930118798045,0.46820405310971347,0.002795248078266946,0.0,0.5290006988120196
297,Kentucky,Estill County,Census Tract 9203.02,,3064,1609,1609,1477,132,0,1455,0.08203853325046613,0.5251305483028721,0.5251305483028721,0.48204960835509136,0.04308093994778068,0.0,0.47486945169712796
298,Kentucky,Estill County,Census Tract 9204,,1352,588,588,466,122,0,764,0.20748299319727892,0.4349112426035503,0.4349112426035503,0.34467455621301774,0.09023668639053255,0.0,0.5650887573964497
299,Kentucky,Fayette County,Census Tract 1.01,,2822,1898,1886,1714,172,12,924,0.0911983032873807,0.6725726435152374,0.6683203401842664,0.6073706591070163,0.06094968107725018,0.004252303330970942,0.32742735648476257
300,Kentucky,Fayette County,Census Tract 1.02,,1604,938,938,882,56,0,666,0.05970149253731343,0.5847880299251871,0.5847880299251871,0.5498753117206983,0.034912718204488775,0.0,0.415211970074813
301,Kentucky,Fayette County,Census Tract 2,,2312,1359,1351,1314,37,8,953,0.027387120651369355,0.58780276816609,0.5843425605536332,0.5683391003460208,0.016003460207612456,0.0034602076124567475,0.41219723183391005
302,Kentucky,Fayette County,Census Tract 3,,2127,1581,1581,1457,124,0,546,0.0784313725490196,0.7433004231311706,0.7433004231311706,0.685002350728726,0.05829807240244476,0.0,0.2566995768688293
303,Kentucky,Fayette County,Census Tract 4,,1185,692,692,636,56,0,493,0.08092485549132948,0.5839662447257384,0.5839662447257384,0.5367088607594936,0.04725738396624472,0.0,0.4160337552742616
304,Kentucky,Fayette County,Census Tract 5,,2462,1768,1768,1736,32,0,694,0.01809954751131222,0.7181153533712429,0.7181153533712429,0.7051177904142973,0.012997562956945572,0.0,0.2818846466287571
305,Kentucky,Fayette County,Census Tract 6,,3886,2538,2538,2424,114,0,1348,0.04491725768321513,0.6531137416366444,0.6531137416366444,0.6237776634071024,0.029336078229541946,0.0,0.3468862583633556
306,Kentucky,Fayette County,Census Tract 7,,1973,1390,1390,1383,7,0,583,0.005035971223021582,0.7045108971109985,0.7045108971109985,0.7009630005068423,0.0035478966041561076,0.0,0.29548910288900154
307,Kentucky,Fayette County,Census Tract 8.01,,3193,1373,1359,1042,317,14,1820,0.2332597498160412,0.43000313185092387,0.42561854055746945,0.32633886626996556,0.09927967428750391,0.004384591293454432,0.5699968681490761
308,Kentucky,Fayette County,Census Tract 8.02,,4721,2385,2385,1931,454,0,2336,0.19035639412997904,0.5051895784791358,0.5051895784791358,0.40902351196780345,0.09616606651133235,0.0,0.49481042152086424
309,Kentucky,Fayette County,Census Tract 9,,5546,3437,3437,3172,265,0,2109,0.07710212394530114,0.6197259285971871,0.6197259285971871,0.57194374323837,0.04778218535881717,0.0,0.38027407140281283
310,Kentucky,Fayette County,Census Tract 10,,1433,1116,1116,1018,98,0,317,0.08781362007168458,0.7787857641311933,0.7787857641311933,0.7103977669225401,0.06838799720865317,0.0,0.2212142358688067
311,Kentucky,Fayette County,Census Tract 11,,4017,2380,2380,2312,68,0,1637,0.02857142857142857,0.5924819517052526,0.5924819517052526,0.5755538959422455,0.01692805576300722,0.0,0.4075180482947473
312,Kentucky,Fayette County,Census Tract 13,,1970,1275,1275,1165,110,0,695,0.08627450980392157,0.6472081218274112,0.6472081218274112,0.5913705583756346,0.05583756345177665,0.0,0.35279187817258884
313,Kentucky,Fayette County,Census Tract 14,,1778,1210,1210,1161,49,0,568,0.04049586776859504,0.6805399325084365,0.6805399325084365,0.6529808773903262,0.027559055118110236,0.0,0.3194600674915636
314,Kentucky,Fayette County,Census Tract 15,,1512,934,934,876,58,0,578,0.06209850107066381,0.6177248677248677,0.6177248677248677,0.5793650793650794,0.03835978835978836,0.0,0.38227513227513227
315,Kentucky,Fayette County,Census Tract 16,,2029,1415,1415,1297,118,0,614,0.0833922261484099,0.6973878758008871,0.6973878758008871,0.6392311483489403,0.05815672745194677,0.0,0.3026121241991129
316,Kentucky,Fayette County,Census Tract 17,,1620,1119,1119,1108,11,0,501,0.009830205540661306,0.6907407407407408,0.6907407407407408,0.6839506172839506,0.006790123456790123,0.0,0.30925925925925923
317,Kentucky,Fayette County,Census Tract 18,,2417,1524,1524,1400,124,0,893,0.08136482939632546,0.6305337194869673,0.6305337194869673,0.5792304509722797,0.05130326851468763,0.0,0.3694662805130327
